"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Carya"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Indeterminable"	"Isoëtes"	"Juglans"	"Juniperus"	"Larix"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
797	820	"Lac Faribault"	58.86694	-71.71694	87	"AWI"	87	4550	7121	5525	0	0	21.2218649517685	4.82315112540193	4.5016077170418	2.2508038585209	26.0450160771704	0	0	0	0	6.10932475884244	0	0	0	0	0	0	0	0	0	0	0	0	0	29.5819935691318	4.82315112540193	0	0	0.321543408360129	0	0	0	0	0	0	0	0	0	0.321543408360129	0
797	820	"Lac Faribault"	58.86694	-71.71694	90	"AWI"	90	4608	7426	5662	0	0	0	0	6.52173913043478	0	67.3913043478261	0	0	0	0	6.52173913043478	6.52173913043478	0	0	0	0	0	0	0	0	2.17391304347826	0	0	0	0	6.52173913043478	0	4.34782608695652	0	0	0	0	0	0	0	0	0	0	0	0
797	820	"Lac Faribault"	58.86694	-71.71694	92	"AWI"	92	4698	7536	5771	0	0	0	0	6.97674418604651	0	25.5813953488372	0	0	0	0	27.906976744186	23.2558139534884	0	0	0	2.32558139534884	0	0	0	0	0	0	0	0	0	13.953488372093	0	0	0	0	0	0	0	0	0	0	0	0	0	0
797	820	"Lac Faribault"	58.86694	-71.71694	95	"AWI"	95	4798	7744	5921	0	0	0	0	0	0	53.3333333333333	0	0	0	0	20	13.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	13.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0
797	820	"Lac Faribault"	58.86694	-71.71694	0	"AWI"	0	-150	19	-69	0	0	0	0.240963855421687	1.68674698795181	0	57.8313253012048	0	0	0	0.240963855421687	24.578313253012	3.13253012048193	0	0	0	0.240963855421687	4.09638554216868	0	0	0	0.240963855421687	0	0	0	3.13253012048193	2.65060240963855	0	0	0.240963855421687	0	0	0	0	1.68674698795181	0	0	0	0	0	0
797	820	"Lac Faribault"	58.86694	-71.71694	2	"AWI"	2	-106	446	311	0	0	19.1452991452991	0	1.02564102564103	0	44.957264957265	0	0	0	0.170940170940171	14.8717948717949	4.1025641025641	0	0	0	0	9.05982905982906	0	0.512820512820513	0	0	0	0.170940170940171	0	3.93162393162393	2.05128205128205	0	0	0	0	0	0	0	0	0	0	0	0	0	0
797	820	"Lac Faribault"	58.86694	-71.71694	5	"AWI"	5	-85	1173	882	0	0	0	0.209205020920502	2.92887029288703	0	50	0	0	0	0	31.7991631799163	2.30125523012552	0	0	0	0	10.6694560669456	0	0	0	0.209205020920502	0	0	0	0	1.67364016736402	0	0	0	0.209205020920502	0	0	0	0	0	0	0	0	0	0
797	820	"Lac Faribault"	58.86694	-71.71694	7	"AWI"	7	-73	1665	1260	0	0	20.4724409448819	0	1.37795275590551	0	42.9133858267717	0	0	0	0	17.5196850393701	3.74015748031496	0	0.196850393700787	0	0	5.70866141732284	0	0	0	0.393700787401575	0	0	0	5.11811023622047	2.16535433070866	0	0	0	0	0	0	0	0	0	0	0	0	0.393700787401575	0
797	820	"Lac Faribault"	58.86694	-71.71694	10	"AWI"	10	-58	2411	1827	0.22883295194508	0	18.7643020594966	0	0.68649885583524	0.91533180778032	51.2585812356979	0	0	0	0.45766590389016	15.3318077803204	2.2883295194508	0	0	0	0	7.55148741418764	0	0	0	0.22883295194508	0	0	0	0	2.05949656750572	0	0	0	0	0	0	0	0	0	0	0	0	0.22883295194508	0
797	820	"Lac Faribault"	58.86694	-71.71694	12	"AWI"	12	80	2500	1930	0	0	23.9175257731959	0	1.85567010309278	0	36.9072164948454	0	0	0	0	15.8762886597938	2.68041237113402	0	0	0	0.206185567010309	9.69072164948454	0.206185567010309	0	0.206185567010309	0.206185567010309	0	0	0	4.94845360824742	0.618556701030928	0	0	0.206185567010309	0.206185567010309	0	0	0	2.2680412371134	0	0	0	0	0	0
797	820	"Lac Faribault"	58.86694	-71.71694	15	"AWI"	15	266	2715	2088	0	0	0	0	1.71919770773639	0	65.9025787965616	0	0	0	0	16.0458452722063	4.87106017191977	0	0	0	0.286532951289398	9.45558739255014	0	0	0	0	0	0	0	0	1.71919770773639	0	0	0	0	0	0	0	0	0	0	0	0	0	0
797	820	"Lac Faribault"	58.86694	-71.71694	18	"AWI"	18	456	3003	2227	0	0	17.3184357541899	0.186219739292365	0	0.37243947858473	48.7895716945996	0	0	0	0.186219739292365	15.6424581005587	2.42085661080074	0	0.186219739292365	0	0	8.56610800744879	0	0	0.186219739292365	0	0	0	0	3.35195530726257	1.48975791433892	0	0.186219739292365	0	0	0	0	0	0.931098696461825	0	0.186219739292365	0	0	0	0
797	820	"Lac Faribault"	58.86694	-71.71694	20	"AWI"	20	582	3243	2320	0	0	0	0	1.9047619047619	1.26984126984127	57.7777777777778	0	0.317460317460317	0	0	20	4.44444444444444	0	0	0	0.317460317460317	12.3809523809524	0	0	0	0	0	0	0	0	1.58730158730159	0	0	0	0	0	0	0	0	0	0	0	0	0	0
797	820	"Lac Faribault"	58.86694	-71.71694	22	"AWI"	22	876	3295	2436	0	0	21.3503649635036	0	1.27737226277372	0.364963503649635	43.0656934306569	0	0	0.182481751824818	0.182481751824818	10.5839416058394	3.28467153284672	0	0	0	0.182481751824818	14.0510948905109	0	0.547445255474453	0	0.182481751824818	0	0.182481751824818	0	3.46715328467153	0.912408759124087	0	0	0	0.182481751824818	0	0	0	0	0	0	0	0	0	0
797	820	"Lac Faribault"	58.86694	-71.71694	25	"AWI"	25	1262	3393	2619	0	0	0	0	1.58013544018059	1.12866817155756	58.2392776523702	0	0	0.225733634311512	0	21.6704288939052	4.06320541760722	0	0	0	0	11.2866817155756	0	0	0.677200902934537	0	0	0	0	0	0.90293453724605	0	0	0	0.225733634311512	0	0	0	0	0	0	0	0	0	0
797	820	"Lac Faribault"	58.86694	-71.71694	28	"AWI"	28	1537	3553	2795	0	0	23.5668789808917	0	1.91082802547771	0.318471337579618	45.3821656050955	0.159235668789809	0	0	0.318471337579618	11.7834394904459	2.86624203821656	0	0	0	0.159235668789809	10.9872611464968	0	0	0	0	0	0	0	2.22929936305732	0.318471337579618	0	0	0	0	0	0	0	0	0	0	0	0	0	0
797	820	"Lac Faribault"	58.86694	-71.71694	30	"AWI"	30	1690	3704	2906	0	0	0	0.171821305841924	1.20274914089347	1.89003436426117	55.6701030927835	0	0	0	0	15.979381443299	3.43642611683849	0	0	0	0	15.807560137457	0	0	0.343642611683849	0	0	0	0	3.43642611683849	1.71821305841924	0	0	0.171821305841924	0.171821305841924	0	0	0	0	0	0	0	0	0	0
797	820	"Lac Faribault"	58.86694	-71.71694	32	"AWI"	32	1944	3755	3011	0	0	28.755364806867	0	1.07296137339056	0	36.0515021459227	0	0	0	0	11.3733905579399	2.78969957081545	0	0	0.429184549356223	0.429184549356223	12.6609442060086	0	0.858369098712446	0	0.214592274678112	0	0	0	3.21888412017167	1.931330472103	0	0	0	0.214592274678112	0	0	0	0	0	0	0	0	0	0
797	820	"Lac Faribault"	58.86694	-71.71694	35	"AWI"	35	2251	3838	3187	0	0	27.7153558052434	0	0.561797752808989	1.12359550561798	32.9588014981273	0	0	0	0	11.0486891385768	3.37078651685393	0	0	0	0	17.9775280898876	0	0	0	0	0	0	0	3.74531835205993	1.12359550561798	0	0.187265917602996	0	0.187265917602996	0	0	0	0	0	0	0	0	0	0
797	820	"Lac Faribault"	58.86694	-71.71694	38	"AWI"	38	2499	3967	3362	0	0	29.4117647058824	0.173010380622837	0.865051903114187	0.519031141868512	37.0242214532872	0	0	0	0.173010380622837	9.68858131487889	3.28719723183391	0	0	0	0.346020761245675	15.2249134948097	0	0	0	0	0	0	0	1.21107266435986	1.90311418685121	0	0	0	0	0	0	0	0	0	0	0.173010380622837	0	0	0
797	820	"Lac Faribault"	58.86694	-71.71694	40	"AWI"	40	2607	4099	3484	0	0	0	0	1.47991543340381	1.69133192389006	55.1797040169133	0	0	0	0	12.262156448203	6.97674418604651	0	0	0	0	21.1416490486258	0	0	0	0.211416490486258	0	0	0	0	0.634249471458774	0	0	0.422832980972516	0	0	0	0	0	0	0	0	0	0	0
797	820	"Lac Faribault"	58.86694	-71.71694	45	"AWI"	45	3170	4205	3708	0	0	31.9612590799031	0	0.484261501210654	0.242130750605327	34.8668280871671	0	0	0	0	8.95883777239709	2.54237288135593	0	0	0	0	15.3753026634383	0	1.08958837772397	0.484261501210654	0.121065375302663	0	0	0	2.17917675544794	1.08958837772397	0	0.242130750605327	0	0.121065375302663	0.121065375302663	0	0	0	0	0.121065375302663	0	0	0	0
797	820	"Lac Faribault"	58.86694	-71.71694	48	"AWI"	48	3383	4325	3861	0	0	0	0.297619047619048	1.48809523809524	0	57.4404761904762	0	0	0	0	11.9047619047619	5.05952380952381	0	0	0	0	16.6666666666667	0	0	0.595238095238095	0.297619047619048	0	0	0	4.46428571428571	1.48809523809524	0	0	0.297619047619048	0	0	0	0	0	0	0	0	0	0	0
797	820	"Lac Faribault"	58.86694	-71.71694	50	"AWI"	50	3462	4454	3956	0	0	0	0	0.619195046439629	0	47.9876160990712	0	0	0	0.309597523219814	22.6006191950464	1.85758513931889	0	0	0	0	17.3374613003096	0	0	0.619195046439629	0.928792569659443	0.309597523219814	0	0	0	6.81114551083591	0	0	0	0	0	0.619195046439629	0	0	0	0	0	0	0	0
797	820	"Lac Faribault"	58.86694	-71.71694	55	"AWI"	55	3685	4580	4120	0	0	0	0.26246719160105	1.0498687664042	0	58.2677165354331	0	0	0	0	12.5984251968504	3.93700787401575	0	0	0	0	20.997375328084	0	0	0.26246719160105	0	0	0	0	0	2.36220472440945	0	0	0	0.26246719160105	0	0	0	0	0	0	0	0	0	0
797	820	"Lac Faribault"	58.86694	-71.71694	57	"AWI"	57	3743	4664	4187	0	0	0	0.253807106598985	3.04568527918782	0	62.4365482233503	0	0	0.253807106598985	0	13.1979695431472	3.80710659898477	0	0	0	0	11.1675126903553	0	0	0.253807106598985	0	0	0	0	2.28426395939086	3.2994923857868	0	0	0	0	0	0	0	0	0	0	0	0	0	0
797	820	"Lac Faribault"	58.86694	-71.71694	60	"AWI"	60	3804	4803	4282	0	0	30.354609929078	0.141843971631206	1.13475177304965	0	43.2624113475177	0	0	0	0.141843971631206	9.9290780141844	3.68794326241135	0	0	0	0.141843971631206	9.21985815602837	0	0	0	0.283687943262411	0	0	0	0	1.41843971631206	0	0	0.141843971631206	0	0	0	0	0	0	0	0	0	0	0.141843971631206
797	820	"Lac Faribault"	58.86694	-71.71694	62	"AWI"	62	3907	4896	4370	0	0	37.2246696035242	0.440528634361234	0.220264317180617	0	38.1057268722467	0	0	0	0	9.91189427312775	2.6431718061674	0	0	0	0	7.48898678414097	0	0	0	0	0	0	0	2.42290748898678	0.881057268722467	0	0.220264317180617	0	0.220264317180617	0	0	0	0	0	0	0	0	0.220264317180617	0
