"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Balsaminaceae"	"Betula"	"Brassicaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Cornus"	"Corylus"	"Cyperaceae"	"Diapensiaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Grossulariaceae"	"Indeterminable"	"Isoëtes"	"Juglans"	"Juniperus"	"Larix"	"Liliaceae"	"Morus"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Poaceae"	"Polygonaceae"	"Populus"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhus"	"Rosaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Taxus"	"Tilia"	"Tsuga"	"Ulmus"	"Viburnum"
842	871	"Lac à St-Germain"	45.94583	-74.37083	150	"AWI"	150	1635	3254	2429	1.23456790123457	0	0.617283950617284	0.205761316872428	0	0.205761316872428	0	0	48.7654320987654	0	0	0.411522633744856	0	0	0.205761316872428	1.64609053497942	0	0	0	0	10.6995884773663	2.26337448559671	0	0.411522633744856	1.02880658436214	0.411522633744856	1.85185185185185	0.411522633744856	0	0	0	0	0.411522633744856	0	14.1975308641975	0.823045267489712	0	0	0	2.26337448559671	0	0	0.411522633744856	0	0	0	0	0	8.43621399176955	3.08641975308642	0
842	871	"Lac à St-Germain"	45.94583	-74.37083	175	"AWI"	175	2034	3647	2854	0.550964187327824	0	2.20385674931129	0	0	0.826446280991736	0	0	57.0247933884297	0	0	0	0	0	0.275482093663912	2.20385674931129	0	0	0	0	12.1212121212121	2.75482093663912	0	0.550964187327824	1.92837465564738	0	3.85674931129477	0.550964187327824	0	0	0.275482093663912	0	0	0	0	1.37741046831956	0	0	0	4.40771349862259	0	0	0	0	0	0	0	0	6.8870523415978	2.20385674931129	0
842	871	"Lac à St-Germain"	45.94583	-74.37083	200	"AWI"	200	2482	4019	3275	0.14792899408284	0	0	0.14792899408284	0	0	0	0	50.887573964497	0	0	0.14792899408284	0	0	0	1.4792899408284	0	0	0	0	8.72781065088757	2.36686390532544	0	0.14792899408284	0.887573964497041	0.29585798816568	0	0.29585798816568	0	0.14792899408284	0.14792899408284	0	0.14792899408284	0	21.8934911242604	1.77514792899408	0	0	0	3.25443786982249	0	0	0	0	0	0	0	0	5.17751479289941	1.92307692307692	0
842	871	"Lac à St-Germain"	45.94583	-74.37083	225	"AWI"	225	2947	4371	3697	1.05263157894737	0	0	0	0	0	0	0	64.4736842105263	0	0.263157894736842	0	0.526315789473684	0	0	1.31578947368421	0	0	0	0	9.47368421052632	2.63157894736842	0	0	1.57894736842105	0	5.52631578947368	0.263157894736842	0	0	0	0	1.05263157894737	0	0	0.263157894736842	0	0	0	4.47368421052632	0	0	0	0	0	0	0	0.263157894736842	5.52631578947368	1.31578947368421	0
842	871	"Lac à St-Germain"	45.94583	-74.37083	250	"AWI"	250	3479	4690	4111	0.134408602150538	0	1.74731182795699	0.134408602150538	0	0.268817204301075	0	0	65.8602150537634	0	0.403225806451613	0	0	0	1.61290322580645	2.28494623655914	0	0	0	0	7.93010752688172	2.28494623655914	0	0	2.01612903225806	0.268817204301075	1.61290322580645	0	0	0	0	0	0.134408602150538	0	0	1.74731182795699	0	0	0	6.85483870967742	0	0	0	0	0	0	0	0.537634408602151	2.1505376344086	2.01612903225806	0
842	871	"Lac à St-Germain"	45.94583	-74.37083	275	"AWI"	275	4029	5051	4521	0.185873605947955	0	0	0	0	0.185873605947955	0	0	68.7732342007435	0	0.185873605947955	0.185873605947955	0	0	0.557620817843866	0.743494423791822	0	0	0.185873605947955	0	6.13382899628253	3.3457249070632	0	0.185873605947955	1.85873605947955	0.743494423791822	0	0	0	0	0.557620817843866	0	0	0	0	2.04460966542751	0	0	0	8.55018587360595	0	0	0.743494423791822	0	0	0	0	0.557620817843866	1.11524163568773	3.15985130111524	0
842	871	"Lac à St-Germain"	45.94583	-74.37083	300	"AWI"	300	4387	5743	4995	0	0	0	0	0	0.194552529182879	0	0	51.3618677042802	0	0.194552529182879	0	0	0	1.16731517509728	1.75097276264591	0	0	0	0	7.19844357976654	0	0	0	1.94552529182879	0.194552529182879	0	0	0	0.194552529182879	0	0	0.389105058365759	0	21.7898832684825	1.55642023346304	0	0	0	6.42023346303502	0	0	0.583657587548638	0	0	0	0	0	3.30739299610895	1.75097276264591	0
842	871	"Lac à St-Germain"	45.94583	-74.37083	325	"AWI"	325	4752	6328	5481	0	0	0	0	0	0.50761421319797	0	0	47.2081218274112	0	0.253807106598985	0	0	0	0.50761421319797	0.50761421319797	0	0	0	0	2.53807106598985	1.77664974619289	0	0	1.77664974619289	0.253807106598985	2.79187817258883	0	0	0	0.253807106598985	0	0	0	19.7969543147208	1.26903553299492	0	0	0	4.06091370558376	0	0	0	0	0	0	0	0	14.4670050761421	2.03045685279188	0
842	871	"Lac à St-Germain"	45.94583	-74.37083	350	"AWI"	350	5151	6866	5964	0.602409638554217	0	1.40562248995984	0	0	0.200803212851406	0	0	53.8152610441767	0	0.200803212851406	0	0	0	1.00401606425703	0.602409638554217	0	0	0	0	1.60642570281124	2.00803212851406	0	0.401606425702811	5.82329317269076	0	1.00401606425703	0	0	0	0	0	0.200803212851406	0	0	1.20481927710843	0	0	0	4.61847389558233	0	0	0	0	0	0	0	0.200803212851406	22.6907630522088	2.40963855421687	0
842	871	"Lac à St-Germain"	45.94583	-74.37083	375	"AWI"	375	5605	7372	6470	0.239808153477218	0	0	0	0	0	0	0	53.9568345323741	0	0.239808153477218	0	0	0	0.719424460431655	0.479616306954436	0	0	0	0	2.6378896882494	2.87769784172662	0	0.719424460431655	2.87769784172662	0.719424460431655	1.19904076738609	0	0	0	0	0	0.239808153477218	0	0	0.959232613908873	0	0	0	3.35731414868106	0	0	0	0	0	0	0	0	25.6594724220624	3.11750599520384	0
842	871	"Lac à St-Germain"	45.94583	-74.37083	400	"AWI"	400	6067	7843	6971	0	0	0	0.255102040816327	0	0	0	0	42.8571428571429	0	0.255102040816327	0	0	0	0.76530612244898	0.255102040816327	0	0	0	0	1.78571428571429	1.27551020408163	0	0.255102040816327	1.78571428571429	0	0	0	0	0	0	0	0.255102040816327	0	24.234693877551	0.510204081632653	0	0	0	5.10204081632653	0	0	0.255102040816327	0	0	0	0	0.510204081632653	18.6224489795918	1.02040816326531	0
842	871	"Lac à St-Germain"	45.94583	-74.37083	425	"AWI"	425	6565	8288	7469	0.447427293064877	0	0	0	0	0.223713646532438	0	0	48.3221476510067	0	0.447427293064877	0	0	0	1.56599552572707	1.34228187919463	0	0	0	0	2.9082774049217	3.80313199105145	0	0	6.71140939597315	0.447427293064877	0	0.447427293064877	0	0	0	0	0.223713646532438	0	0	1.11856823266219	0	0	0	8.7248322147651	0	0	0	0	0	0	0	0	20.5816554809843	2.68456375838926	0
842	871	"Lac à St-Germain"	45.94583	-74.37083	450	"AWI"	450	7115	8694	7967	0.483091787439614	0	0	0.483091787439614	0	0	0	0	32.3671497584541	0	0	0	0	0	0	1.44927536231884	0	0	0	0	1.93236714975845	1.93236714975845	0	0	4.83091787439614	0	0.966183574879227	0.483091787439614	0	0	0	0	0	0	0	1.44927536231884	0	0	0	16.9082125603865	0	0	0.483091787439614	0	0	0	0	0.966183574879227	31.4009661835749	3.86473429951691	0
842	871	"Lac à St-Germain"	45.94583	-74.37083	475	"AWI"	475	7747	9092	8450	0.657894736842105	0	3.94736842105263	0	0	0	0	0	35.5263157894737	0	0	0	0	0	1.31578947368421	1.31578947368421	0	0	0	0	3.28947368421053	0	0	0.657894736842105	3.28947368421053	0	0	0	0	0	0.657894736842105	0	1.31578947368421	0	0	2.63157894736842	0	0	0	23.0263157894737	0	0	0.657894736842105	0	0	0	0	1.31578947368421	15.7894736842105	4.60526315789474	0
842	871	"Lac à St-Germain"	45.94583	-74.37083	500	"AWI"	500	8345	9483	8906	1.28205128205128	0	0	0	0	0	0	0	33.974358974359	0	0.641025641025641	0	0	0	3.84615384615385	3.2051282051282	0	0	0	0	1.92307692307692	0	0	0	3.2051282051282	0	0	0	0	0	0.641025641025641	0	1.28205128205128	0	0	3.2051282051282	0	0	0	35.2564102564103	0	0	0	0	0	0	0	0	5.76923076923077	5.76923076923077	0
842	871	"Lac à St-Germain"	45.94583	-74.37083	510	"AWI"	510	8480	9714	9068	0.790513833992095	0	1.97628458498024	0	0	1.18577075098814	0	0	14.6245059288538	0	0.395256916996047	0	0	0	1.58102766798419	5.13833992094862	0	0	0	0	0.790513833992095	3.16205533596838	0	0	5.53359683794466	0	15.8102766798419	0.395256916996047	0	0	13.8339920948617	0	0.395256916996047	0	18.5770750988142	0.790513833992095	0	0	0	6.32411067193676	0	0	0	0	3.16205533596838	0	0	0	0.395256916996047	5.13833992094862	0
842	871	"Lac à St-Germain"	45.94583	-74.37083	513	"AWI"	513	8521	9767	9117	0	0	1.45137880986938	0	0	1.74165457184325	3.19303338171263	0	8.27285921625544	0	0.145137880986938	0.725689404934688	0	0	0.435413642960813	21.044992743106	0	0	0	0	0	0	0	0.145137880986938	6.82148040638607	0	12.7721335268505	0	0	0	0.145137880986938	0	0	0	2.17706821480406	15.5297532656023	0	13.933236574746	0	0.725689404934688	0	0	0.145137880986938	0	10.1596516690856	0	0	0	0	0.435413642960813	0
842	871	"Lac à St-Germain"	45.94583	-74.37083	525	"AWI"	525	8679	10014	9311	1.1605415860735	0	1.54738878143133	0	0	0.193423597678917	0	0.193423597678917	29.0135396518375	0	0	0	0	0	0	0.386847195357834	0	0	0	0	0.193423597678917	1.74081237911025	0	0	2.12765957446809	0	0	0.193423597678917	0	0	0.967117988394584	0	0.193423597678917	0	54.9323017408124	0.967117988394584	0	0	0	3.4816247582205	0	0	0	0	0	0	0	0	0.386847195357834	2.321083172147	0
842	871	"Lac à St-Germain"	45.94583	-74.37083	550	"AWI"	550	9020	10497	9731	2.20588235294118	0	0.980392156862745	0	0	0	0	0	26.4705882352941	0	0	0	0	0	0.490196078431373	0.367647058823529	0	0	0	0	0.245098039215686	0.980392156862745	0	0	0.857843137254902	0	0	0.367647058823529	0	0	1.83823529411765	0	0.735294117647059	0	59.5588235294118	0.367647058823529	0	0	0	3.30882352941176	0	0	0	0	0	0	0	0	0.367647058823529	0.857843137254902	0
842	871	"Lac à St-Germain"	45.94583	-74.37083	575	"AWI"	575	9390	10929	10141	1.42517814726841	0	7.12589073634204	0	0	1.42517814726841	0	0	38.7173396674584	0	0	0	0	0	0.475059382422803	0.237529691211401	0	0	0	0	0	0	0	0.475059382422803	0.712589073634204	0	0	0.950118764845606	0	0	1.90023752969121	0	0.712589073634204	0	38.2422802850356	1.42517814726841	0	0	0	4.75059382422803	0	0	0	0	0	0	0	0.237529691211401	0.237529691211401	0.950118764845606	0
842	871	"Lac à St-Germain"	45.94583	-74.37083	600	"AWI"	600	9777	11350	10555	0.330578512396694	0	1.48760330578512	0	0	0.495867768595041	0	0	52.396694214876	0	0	0	0	0	2.47933884297521	0.826446280991736	0	0	0	0	0	2.47933884297521	0	0.165289256198347	0.991735537190083	0	1.98347107438017	0	0	0	5.12396694214876	0	0	0	17.6859504132231	1.32231404958678	0	5.45454545454545	0	5.12396694214876	0	0	0	0	0	0	0	0	0	1.65289256198347	0
842	871	"Lac à St-Germain"	45.94583	-74.37083	605	"AWI"	605	9870	11414	10639	1.92307692307692	0	5.12820512820513	0	0	0.213675213675214	0	0	28.6324786324786	0	0	0	0	0	0.427350427350427	0.427350427350427	0	0	0	0	0	0	0	0.213675213675214	3.63247863247863	0	2.56410256410256	0.854700854700855	0.213675213675214	0	3.41880341880342	0	1.06837606837607	2.56410256410256	40.1709401709402	1.4957264957265	0	0	0	5.55555555555556	0	0	0.213675213675214	0	0	0	0	0	0.213675213675214	1.06837606837607	0
842	871	"Lac à St-Germain"	45.94583	-74.37083	610	"AWI"	610	9931	11510	10717	0.187265917602996	0	2.24719101123596	0	0	0	0	0	38.0149812734082	0	0	0	0	0.187265917602996	1.31086142322097	1.49812734082397	0	0	0	0	0	0	0	0.561797752808989	1.12359550561798	0	2.62172284644195	0.374531835205993	0	0	3.93258426966292	0	0.561797752808989	4.8689138576779	35.0187265917603	1.68539325842697	0	0	0	5.0561797752809	0	0	0	0	0	0	0	0	0	0.749063670411985	0
842	871	"Lac à St-Germain"	45.94583	-74.37083	615	"AWI"	615	10029	11576	10795	0.161290322580645	0	3.38709677419355	0	0	0.645161290322581	0	0	46.4516129032258	0	0.161290322580645	0.161290322580645	0.161290322580645	0	0.806451612903226	0.806451612903226	0	0.161290322580645	0	0	0	0.32258064516129	0	0	4.03225806451613	0	0	0.32258064516129	0	0	4.83870967741935	0	0.483870967741935	4.67741935483871	22.4193548387097	1.93548387096774	0	0	0	5.16129032258065	0	0	0.32258064516129	0	0	0	0	0	0.32258064516129	2.25806451612903	0
842	871	"Lac à St-Germain"	45.94583	-74.37083	620	"AWI"	620	10116	11650	10877	0.409836065573771	0	4.71311475409836	0.204918032786885	0	0.614754098360656	0	0	45.2868852459016	0	0.204918032786885	0	0	0	1.02459016393443	1.02459016393443	0	0	0	0	0	0.819672131147541	0	0	2.86885245901639	0.204918032786885	0	0.204918032786885	0	0	3.48360655737705	0	0.204918032786885	0	23.9754098360656	1.84426229508197	0	7.58196721311475	0	4.50819672131148	0	0	0	0	0	0	0	0	0.409836065573771	0.409836065573771	0
842	871	"Lac à St-Germain"	45.94583	-74.37083	625	"AWI"	625	10190	11736	10955	0	0	2.21870047543582	0	0	0.158478605388273	0	0	48.1774960380349	0	0.158478605388273	0.158478605388273	0	0	1.26782884310618	3.32805071315372	0	0	0	0	0	0	0	0.475435816164818	3.32805071315372	0.158478605388273	0	0	0	0	9.35023771790808	0	1.26782884310618	6.65610142630745	14.8969889064976	1.58478605388273	0	0	0.158478605388273	4.12044374009509	0	0.158478605388273	0.158478605388273	0	0	0.158478605388273	0	0	0.475435816164818	1.58478605388273	0
842	871	"Lac à St-Germain"	45.94583	-74.37083	630	"AWI"	630	10280	11808	11034	0.952380952380952	0	1.19047619047619	0	0	0.238095238095238	0	0	45	0	0.476190476190476	0	0	0	0.476190476190476	1.42857142857143	0	0	0.238095238095238	0	0	1.19047619047619	0	0	2.61904761904762	0	2.85714285714286	0	0	0	4.52380952380952	0	0.476190476190476	12.1428571428571	8.33333333333333	1.42857142857143	0	11.1904761904762	0.238095238095238	2.85714285714286	0	0	0.952380952380952	0	0	0	0	0	0.238095238095238	0.952380952380952	0
842	871	"Lac à St-Germain"	45.94583	-74.37083	635	"AWI"	635	10356	11900	11118	0	0	0	0.198019801980198	0	0.198019801980198	0	0	54.8514851485149	0	0.198019801980198	0	0	0	0.792079207920792	3.36633663366337	0	0	0	0	0	0	0	0.198019801980198	2.97029702970297	0	0	0	0	0	5.74257425742574	0	0.396039603960396	12.2772277227723	8.31683168316832	3.16831683168317	0	0	0.198019801980198	2.97029702970297	0	0	0.594059405940594	0	1.98019801980198	0	0	0	0.198019801980198	1.38613861386139	0
842	871	"Lac à St-Germain"	45.94583	-74.37083	640	"AWI"	640	10443	11977	11198	0.143472022955524	0	0.430416068866571	0	0	0.860832137733142	0	0	39.0243902439024	0	0.286944045911047	0.143472022955524	0	0	0.717360114777618	1.14777618364419	0	0	0	0	0	0.717360114777618	0	0.430416068866571	3.87374461979914	0	5.4519368723099	0.573888091822095	0	0	1.57819225251076	0	0.430416068866571	8.89526542324247	8.60832137733142	0.860832137733142	0	16.0688665710186	0	6.31276901004304	0	0	0.143472022955524	0	0	0	0	0	0.717360114777618	2.58249641319943	0
842	871	"Lac à St-Germain"	45.94583	-74.37083	645	"AWI"	645	10538	12053	11282	0	0	0.472813238770686	0.236406619385343	0	1.41843971631206	0	0	10.8747044917258	0	0.236406619385343	0	0	0.236406619385343	1.41843971631206	2.12765957446809	0	0.236406619385343	0	0	0.236406619385343	0	0	0.236406619385343	3.07328605200946	0	13.7115839243499	0	0	0	13.4751773049645	0	2.36406619385343	20.8037825059102	15.3664302600473	2.12765957446809	0	0	0	6.6193853427896	0	0	0.472813238770686	0	1.89125295508274	0	0	0	0.472813238770686	1.89125295508274	0
842	871	"Lac à St-Germain"	45.94583	-74.37083	649	"AWI"	649	10591	12121	11350	0.138121546961326	0	0.69060773480663	0	0.138121546961326	1.24309392265193	0	0	15.8839779005525	0.138121546961326	0.138121546961326	0	0	0	1.38121546961326	3.59116022099448	0	0	0	0	0	1.79558011049724	0	0.138121546961326	5.93922651933702	0.138121546961326	8.70165745856354	0	0	0	4.00552486187845	0	0.69060773480663	4.41988950276243	0	1.51933701657459	0	37.292817679558	0	8.28729281767956	0	0	0.138121546961326	0	1.93370165745856	0	0	0	0	1.65745856353591	0
842	871	"Lac à St-Germain"	45.94583	-74.37083	650	"AWI"	650	10603	12143	11367	0	0	0	0	0	0.327868852459016	0	0	7.54098360655738	0	0	0.655737704918033	0	0	0.655737704918033	28.6885245901639	0	0	0	0	0.163934426229508	0.327868852459016	0	0.655737704918033	10.1639344262295	0	4.75409836065574	0	0	0	0.163934426229508	0	0	0	3.9344262295082	20.4918032786885	0	12.6229508196721	0	0.983606557377049	0	0	0	0	7.54098360655738	0	0	0	0	0.327868852459016	0
842	871	"Lac à St-Germain"	45.94583	-74.37083	652	"AWI"	652	10648	12166	11397	0	0	1.28205128205128	0	0	1.28205128205128	0	0	19.8717948717949	0	0.213675213675214	0.427350427350427	0	0	0.854700854700855	17.0940170940171	0	0	0	0	0	0	0	0.427350427350427	13.4615384615385	0	6.83760683760684	0	0	0	0.854700854700855	0	0.641025641025641	0	10.2564102564103	14.957264957265	0	0	0	2.99145299145299	0	0	0.854700854700855	0	6.41025641025641	0	0	0	0.213675213675214	1.06837606837607	0
842	871	"Lac à St-Germain"	45.94583	-74.37083	653	"AWI"	653	10669	12181	11414	0	0	0	0	0	0.770712909441233	0	0	7.32177263969171	0	0	0.770712909441233	0	0	1.34874759152216	28.5163776493256	0	0	0	0	0	0	0	0.578034682080925	13.102119460501	0	0	0	0	0	0	0	0	0	6.74373795761079	16.7630057803468	0	14.6435452793834	0	1.15606936416185	0.385356454720617	0	0	0	7.70712909441233	0	0	0	0.192678227360308	0	0
842	871	"Lac à St-Germain"	45.94583	-74.37083	654	"AWI"	654	10687	12196	11429	0	0	0	0	0	0.715563506261181	0	0	15.3846153846154	0	0	0	0	0.536672629695885	1.43112701252236	23.613595706619	0	0	0.178890876565295	0	0	0	0.178890876565295	0.35778175313059	20.5724508050089	0	5.54561717352415	0	0	0	0.894454382826476	0	0	0	3.7567084078712	15.742397137746	0	0	0	1.96779964221825	0.178890876565295	0	0.35778175313059	0	8.22898032200358	0	0	0	0	0.35778175313059	0
842	871	"Lac à St-Germain"	45.94583	-74.37083	656	"AWI"	656	10724	12224	11461	0	0	0	0	0	1.28617363344051	0	0	15.5948553054662	0	0	0.160771704180064	0	0.160771704180064	0.964630225080386	8.68167202572347	0	0	0.482315112540193	0	0	0.482315112540193	0	0.321543408360129	13.9871382636656	0.321543408360129	4.18006430868167	0.160771704180064	0	0	3.21543408360129	0	0.160771704180064	0	10.7717041800643	3.53697749196141	0	32.1543408360129	0	2.2508038585209	0	0	0	0	0	0	0	0	0.643086816720257	0.482315112540193	0
842	871	"Lac à St-Germain"	45.94583	-74.37083	657	"AWI"	657	10741	12234	11478	0	0	1.25944584382872	0	0	1.00755667506297	0	0	11.8387909319899	0	0	0	0.251889168765743	0.251889168765743	1.00755667506297	10.5793450881612	0	0.251889168765743	0	0	0	0	0	0.755667506297229	6.80100755667506	0	7.55667506297229	0	0	0	0.503778337531486	0	0.503778337531486	0	0	11.3350125944584	0	36.0201511335013	0	2.01511335012594	0.251889168765743	0	0.503778337531486	0	6.29722921914358	0	0	0	0	1.00755667506297	0
