"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Berberidaceae"	"Brassicaceae"	"Caryophyllaceae"	"Ceanothus"	"Convolvulaceae"	"Cupressus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Geraniaceae"	"Grossulariaceae"	"Indeterminable"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Malvaceae"	"Picea"	"Pinus"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhus"	"Rosaceae"	"Rumex"	"Salix"	"Sarcobataceae"	"Scrophulariaceae"	"Zygophyllaceae"
1127	1162	"Jacob Lake"	34.33333	-110.83333	227	"AWI"	227	14494	22273	18291	0	0	0.540540540540541	0.540540540540541	11.3513513513514	0	0	0	1.62162162162162	0	0	0	1.08108108108108	0	0	0.540540540540541	0	0	6.48648648648649	0	0	0	0	5.94594594594595	60	9.18918918918919	0	0.540540540540541	0	1.08108108108108	0	1.08108108108108	0	0	0	0	0	0
1127	1162	"Jacob Lake"	34.33333	-110.83333	235	"AWI"	235	15074	23208	18997	0.840336134453782	0	1.68067226890756	0	12.6050420168067	0	0	0.840336134453782	2.10084033613445	0	0	0	1.68067226890756	0.420168067226891	0	0	0	0	1.68067226890756	0.840336134453782	0	0	0	5.88235294117647	54.2016806722689	16.8067226890756	0	0	0	0	0.420168067226891	0	0	0	0	0	0	0
1127	1162	"Jacob Lake"	34.33333	-110.83333	239	"AWI"	239	15356	23764	19346	0.323624595469256	0	1.61812297734628	1.29449838187702	17.1521035598706	16.504854368932	0	0	4.20711974110032	0	0	0	0	0.323624595469256	0	0	0	0	2.9126213592233	0	0	0	0	8.09061488673139	36.2459546925566	8.41423948220065	0	0.647249190938511	0	0	0.323624595469256	0.323624595469256	0	0	0	1.61812297734628	0	0
1127	1162	"Jacob Lake"	34.33333	-110.83333	253	"AWI"	253	16388	25425	20599	0	1.05820105820106	0	0	10.0529100529101	0	0	3.7037037037037	1.58730158730159	0	0	0	1.05820105820106	0.529100529100529	0	0	1.05820105820106	0	7.40740740740741	0	0	0.529100529100529	0	4.23280423280423	44.973544973545	21.1640211640212	0	0.529100529100529	0	1.05820105820106	0	0	0	0	0	1.05820105820106	0	0
1127	1162	"Jacob Lake"	34.33333	-110.83333	263	"AWI"	263	17047	26612	21496	0.561797752808989	0	0	0	10.6741573033708	0	0	1.12359550561798	4.49438202247191	0	0	0	0	0	0	0	0	0	2.80898876404494	0.561797752808989	0	0	0	1.12359550561798	64.0449438202247	12.9213483146067	0	0	0	0.561797752808989	0	0.561797752808989	0	0	0	0.561797752808989	0	0
1127	1162	"Jacob Lake"	34.33333	-110.83333	270	"AWI"	270	17539	27444	22145	0	0	0.564971751412429	0	2.82485875706215	0	0	0	0.564971751412429	0	0	0	0	0	0	0	0	0.564971751412429	1.69491525423729	1.12994350282486	0	0	0	2.82485875706215	76.8361581920904	12.9943502824859	0	0	0	0	0	0	0	0	0	0	0	0
1127	1162	"Jacob Lake"	34.33333	-110.83333	274	"AWI"	274	17898	27911	22516	0	0	0.518134715025907	1.03626943005181	10.3626943005181	0	0	0	0.518134715025907	0	0	0	2.07253886010363	0	0	0	0	0	2.07253886010363	0	0	0	0	2.59067357512953	54.4041450777202	26.4248704663212	0	0	0	0	0	0	0	0	0	0	0	0
1127	1162	"Jacob Lake"	34.33333	-110.83333	288	"AWI"	288	18925	29591	23796	1.02739726027397	0	1.02739726027397	0.342465753424658	4.45205479452055	0	0	0	1.02739726027397	0	0	0	2.3972602739726	0	0	0	0	0	1.02739726027397	0	0	0	0	2.3972602739726	70.2054794520548	15.7534246575342	0	0.342465753424658	0	0	0	0	0	0	0	0	0	0
1127	1162	"Jacob Lake"	34.33333	-110.83333	292	"AWI"	292	19246	30041	24171	3.26086956521739	0	0.72463768115942	0	3.26086956521739	0	0	0.36231884057971	1.44927536231884	0	0.72463768115942	0	0	0	0	0	0	0.36231884057971	0	0.72463768115942	0	0.72463768115942	0	11.231884057971	60.8695652173913	15.5797101449275	0	0	0	0.36231884057971	0.36231884057971	0	0	0	0	0	0	0
1127	1162	"Jacob Lake"	34.33333	-110.83333	295.5	"AWI"	295.5	19485	30358	24497	1.26582278481013	0	1.68776371308017	1.68776371308017	10.126582278481	0	0.421940928270042	0	1.68776371308017	0.421940928270042	0.421940928270042	0	1.68776371308017	0	0	0	0	0	1.26582278481013	0	0	0	0.421940928270042	5.48523206751055	33.3333333333333	38.3966244725738	0	0.843881856540084	0	0.421940928270042	0	0	0	0	0	0.421940928270042	0	0
