"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Carya"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Ericales"	"Fagus"	"Fraxinus"	"Juglans"	"Larix"	"Nyssa"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Poaceae"	"Populus"	"Quercus"	"Rumex"	"Salix"	"Tilia"	"Tsuga"	"Ulmus"
661	679	"Demont Lake"	43.48	-85	590	"AWI"	590	7694	9065	8287	0	2.26244343891403	0	0.452488687782805	0.904977375565611	0	3.61990950226244	0.904977375565611	2.26244343891403	0	0	0	0	4.52488687782805	0	0	0	9.04977375565611	0.904977375565611	20.3619909502262	0	0	45.7013574660633	0	0.904977375565611	0.452488687782805	0.452488687782805	7.23981900452489
661	679	"Demont Lake"	43.48	-85	605	"AWI"	605	7838	9907	8692	0	1.8796992481203	0	0.37593984962406	0.37593984962406	0	6.76691729323308	0.37593984962406	0.37593984962406	0	0	0.37593984962406	0.75187969924812	3.38345864661654	0	0	0	6.76691729323308	0	39.8496240601504	0	0	32.7067669172932	0	0.37593984962406	0	0	5.6390977443609
661	679	"Demont Lake"	43.48	-85	615	"AWI"	615	7907	10530	8957	3.42857142857143	1.14285714285714	0.571428571428571	0.571428571428571	1.14285714285714	0	1.71428571428571	1.14285714285714	0	2.28571428571429	0	0	1.14285714285714	1.71428571428571	0	0	0	10.2857142857143	0	33.1428571428571	0	1.71428571428571	30.8571428571429	0	0	1.71428571428571	0	7.42857142857143
661	679	"Demont Lake"	43.48	-85	630	"AWI"	630	7983	11509	9341	0	0.452488687782805	0	0.452488687782805	0	2.26244343891403	2.71493212669683	0.452488687782805	0.452488687782805	0.452488687782805	0	0	0	1.35746606334842	0	0	0	3.61990950226244	0	57.0135746606335	0	0	28.5067873303167	0	0	0	0	2.26244343891403
661	679	"Demont Lake"	43.48	-85	645	"AWI"	645	8654	11676	9874	0	0.490196078431373	0.490196078431373	0	0.980392156862745	1.47058823529412	3.43137254901961	0.490196078431373	0.980392156862745	0	0.490196078431373	0	0.490196078431373	2.94117647058824	0	0	0	2.45098039215686	0	56.3725490196078	0	0	24.5098039215686	0	0.490196078431373	0.490196078431373	0	3.43137254901961
661	679	"Demont Lake"	43.48	-85	660	"AWI"	660	9113	11870	10434	0	0.938967136150235	0	0.938967136150235	0.469483568075117	0	3.28638497652582	0	0	0	0	0	0.469483568075117	1.87793427230047	0	0.938967136150235	0	1.87793427230047	0	68.075117370892	0	0	17.8403755868545	0	0	0	0	3.28638497652582
661	679	"Demont Lake"	43.48	-85	685	"AWI"	685	9621	12338	11380	0.336700336700337	2.02020202020202	0	0	0.336700336700337	0.673400673400673	4.71380471380471	1.01010101010101	0	0.336700336700337	0	0.336700336700337	0.673400673400673	2.69360269360269	0	0	0	2.35690235690236	4.71380471380471	56.2289562289562	0	0	16.1616161616162	0	0	0.336700336700337	0	7.07070707070707
661	679	"Demont Lake"	43.48	-85	700	"AWI"	700	10057	12653	11761	0	0.888888888888889	0.444444444444444	0	0.888888888888889	0.888888888888889	1.33333333333333	0.888888888888889	0.888888888888889	0	0	0	0.444444444444444	2.66666666666667	0	1.77777777777778	0	3.11111111111111	0	66.6666666666667	0	0	12.4444444444444	0	0	0	0	6.66666666666667
661	679	"Demont Lake"	43.48	-85	715	"AWI"	715	10703	12710	12010	0	0.510204081632653	0	0	0	1.02040816326531	3.57142857142857	0	0.510204081632653	0	0	0	0	2.04081632653061	0	1.02040816326531	0	1.53061224489796	2.04081632653061	65.3061224489796	0	0	15.8163265306122	0	1.53061224489796	0	0	5.10204081632653
661	679	"Demont Lake"	43.48	-85	720	"AWI"	720	10870	12730	12097	0	0	0.43859649122807	0	0.87719298245614	0	1.31578947368421	0	0	0.87719298245614	0	0	0	5.70175438596491	0.43859649122807	1.75438596491228	0	0.43859649122807	6.57894736842105	72.8070175438597	0	0	6.14035087719298	0	0.87719298245614	0	0	1.75438596491228
661	679	"Demont Lake"	43.48	-85	730	"AWI"	730	11188	12789	12291	1.12359550561798	0	0	1.12359550561798	0	0	2.24719101123596	1.12359550561798	0	2.24719101123596	0	0	0.561797752808989	7.30337078651685	0.561797752808989	0.561797752808989	0	3.37078651685393	19.1011235955056	42.6966292134831	0	2.24719101123596	3.93258426966292	0	3.37078651685393	0	0	8.42696629213483
661	679	"Demont Lake"	43.48	-85	735	"AWI"	735	11294	12837	12412	0	0	0.478468899521531	0	5.26315789473684	0	2.87081339712919	0	0	0	0	0	0	4.78468899521531	0.956937799043062	0	0	1.91387559808612	16.7464114832536	55.9808612440191	0	0	9.56937799043062	0	0	0	0	1.43540669856459
661	679	"Demont Lake"	43.48	-85	750	"AWI"	750	11591	13151	12672	0.980392156862745	1.47058823529412	0.490196078431373	0	3.92156862745098	0	1.47058823529412	0.980392156862745	0	0	0	0	0	4.41176470588235	0.980392156862745	0.490196078431373	0	3.43137254901961	28.921568627451	46.078431372549	0	0	5.3921568627451	0	0	0	0	0.980392156862745
661	679	"Demont Lake"	43.48	-85	765	"AWI"	765	11791	13481	12806	0	0	0.478468899521531	0	8.61244019138756	2.39234449760766	1.91387559808612	0	0	0	0	0	0.478468899521531	2.87081339712919	0	0.478468899521531	0	1.43540669856459	30.1435406698565	41.6267942583732	0	0	6.69856459330144	0	1.43540669856459	0	0.478468899521531	0.956937799043062
661	679	"Demont Lake"	43.48	-85	780	"AWI"	780	11920	13627	12890	0	0	1.45631067961165	0	4.85436893203883	0	1.94174757281553	0	0	0	0	0	0	0.485436893203883	0	0	0	1.45631067961165	44.1747572815534	37.8640776699029	0	0	6.79611650485437	0	0.485436893203883	0	0	0.485436893203883
661	679	"Demont Lake"	43.48	-85	795	"AWI"	795	12038	13829	12968	1.36054421768707	0	0.680272108843537	0	5.4421768707483	3.06122448979592	0.340136054421769	0	0	0.340136054421769	0	0	0	3.06122448979592	0	1.70068027210884	0	2.04081632653061	62.5850340136054	17.0068027210884	0	0	2.38095238095238	0	0	0	0	0
661	679	"Demont Lake"	43.48	-85	810	"AWI"	810	12113	14065	13046	2.98507462686567	0	0.995024875621891	0	8.45771144278607	3.98009950248756	0.995024875621891	0.497512437810945	0	0.497512437810945	0	0	0	3.48258706467662	0.497512437810945	0.497512437810945	0	3.98009950248756	35.8208955223881	30.3482587064677	0	0	6.96517412935323	0	0	0	0	0
661	679	"Demont Lake"	43.48	-85	815	"AWI"	815	12139	14135	13071	1.94174757281553	0	1.94174757281553	0.485436893203883	5.33980582524272	1.45631067961165	0.485436893203883	0	0	0	0.970873786407767	0	0	4.36893203883495	0	0	0	1.45631067961165	41.2621359223301	35.4368932038835	0	0	3.88349514563107	0	0	0	0	0.970873786407767
661	679	"Demont Lake"	43.48	-85	830	"AWI"	830	12252	14287	13154	3.9647577092511	0.440528634361234	0.440528634361234	0	11.0132158590308	0	5.2863436123348	0	0	0	0	0	1.3215859030837	17.6211453744493	0	0	0	3.52422907488987	24.6696035242291	15.4185022026432	0	0	8.37004405286344	0	0.440528634361234	0	0	7.48898678414097
661	679	"Demont Lake"	43.48	-85	845	"AWI"	845	12362	14411	13236	4.04040404040404	0	0.505050505050505	0	12.6262626262626	0	0	0	0.505050505050505	0	0	0	0	10.1010101010101	0	0	0	4.04040404040404	46.969696969697	17.6767676767677	0	0	2.02020202020202	0	0.505050505050505	0	0	1.01010101010101
661	679	"Demont Lake"	43.48	-85	860	"AWI"	860	12478	14580	13317	7.17948717948718	0.512820512820513	0	0	4.61538461538462	4.1025641025641	2.05128205128205	0	0	0	0	0	0	7.17948717948718	0	0	0	1.02564102564103	46.1538461538462	21.5384615384615	0	0	5.64102564102564	0	0	0	0	0
661	679	"Demont Lake"	43.48	-85	875	"AWI"	875	12553	14761	13396	4.36893203883495	0	0	0	5.33980582524272	0	0	0	0	0	0	0	0	6.31067961165049	0	0	0	4.36893203883495	45.1456310679612	32.5242718446602	0	0	1.94174757281553	0	0	0	0	0
661	679	"Demont Lake"	43.48	-85	890	"AWI"	890	12655	14930	13489	5.0761421319797	0	0.50761421319797	0.50761421319797	2.03045685279188	2.53807106598985	0	0.50761421319797	0	0	0	0	0	5.0761421319797	0	0	0	2.53807106598985	39.5939086294416	35.0253807106599	0	0	5.0761421319797	0	1.01522842639594	0	0	0.50761421319797
661	679	"Demont Lake"	43.48	-85	905	"AWI"	905	12815	15046	13590	2.53807106598985	0	0	0.50761421319797	5.0761421319797	3.04568527918782	0	0.50761421319797	0	0	0	0	0	13.1979695431472	0.50761421319797	1.01522842639594	0	0.50761421319797	21.8274111675127	43.6548223350254	0	1.01522842639594	5.0761421319797	0	0.50761421319797	0	0	1.01522842639594
661	679	"Demont Lake"	43.48	-85	915	"AWI"	915	12898	15119	13651	1.54639175257732	0	0.515463917525773	1.03092783505155	8.24742268041237	0	0	0	0	0	0	0	0	6.18556701030928	0	0	0	1.54639175257732	12.8865979381443	62.8865979381443	0	1.03092783505155	3.09278350515464	0	0.515463917525773	0	0	0.515463917525773
661	679	"Demont Lake"	43.48	-85	930	"AWI"	930	13002	15331	13736	3.06122448979592	0	0	1.53061224489796	4.08163265306122	7.14285714285714	0	0	0	0	0	0	0	14.7959183673469	0	0	0	0	12.2448979591837	45.9183673469388	0	0	4.08163265306122	0	7.14285714285714	0	0	0
661	679	"Demont Lake"	43.48	-85	945	"AWI"	945	13087	15525	13829	3.06122448979592	0	0	0.510204081632653	1.02040816326531	5.61224489795918	0	0	0	0	0	0	0	15.3061224489796	0	0	0	3.57142857142857	15.8163265306122	43.3673469387755	0	2.04081632653061	5.10204081632653	0	4.59183673469388	0	0	0
