"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Berberidaceae"	"Boraginaceae"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cyperaceae"	"Discaria"	"Drimys"	"Embothrium"	"Ericales"	"Escallonia"	"Fabaceae"	"Gentianaceae"	"Grossulariaceae"	"Gunneraceae"	"Indeterminable"	"Liliaceae"	"Maytenus"	"Misodendraceae"	"Myrtaceae"	"Nothofagus"	"Pilgerodendron"	"Plantaginaceae"	"Poaceae"	"Podocarpus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Santalaceae"	"Tropaeolaceae"	"Urticaceae"	"Verbenaceae"
1714	1771	"Moreno Glacier Bog"	-50.46667	-73	150	"AWI"	150	4468	5483	4954	0	0	0.33003300330033	0	0.33003300330033	0	0	0	0	2.31023102310231	0	0	0	2.97029702970297	0	0	0	0	0	0.33003300330033	0	0	0.33003300330033	0.33003300330033	92.7392739273927	0	0	0.33003300330033	0	0	0	0	0	0	0	0	0
1714	1771	"Moreno Glacier Bog"	-50.46667	-73	160	"AWI"	160	4753	5844	5276	0	0	0.298507462686567	0	0	0	0.298507462686567	0	0	3.58208955223881	0.298507462686567	0	0	4.17910447761194	0.298507462686567	0	0	0	0	1.49253731343284	0	0.298507462686567	0.895522388059702	0	87.7611940298507	0	0	0.298507462686567	0	0	0	0	0	0	0.298507462686567	0	0
1714	1771	"Moreno Glacier Bog"	-50.46667	-73	170	"AWI"	170	5038	6193	5595	0	0	0	0	0	0	0	0	0	2.5	0	0	0	8.75	0	0	0	0	0.3125	2.1875	0	0	0.9375	0.3125	83.125	0	0	1.875	0	0	0	0	0	0	0	0	0
1714	1771	"Moreno Glacier Bog"	-50.46667	-73	180	"AWI"	180	5328	6549	5921	0	0	0	0	0	0	0	0	0	2.1671826625387	0	0	0	7.73993808049536	0	0	0	0	0	1.85758513931889	0	0	0.309597523219814	0	86.9969040247678	0	0	0.619195046439629	0.309597523219814	0	0	0	0	0	0	0	0
1714	1771	"Moreno Glacier Bog"	-50.46667	-73	190	"AWI"	190	5633	6904	6248	0	0	0	0	0	0	0	0	0	5.08982035928144	0	0	0	1.79640718562874	0	0	0	0.29940119760479	0	0.898203592814371	0	0	0.598802395209581	0	90.7185628742515	0	0	0.29940119760479	0	0	0	0	0	0	0	0.29940119760479	0
1714	1771	"Moreno Glacier Bog"	-50.46667	-73	200	"AWI"	200	5938	7249	6567	0	0	0.623052959501558	0	0	0	0	0	0	2.80373831775701	0	0.311526479750779	0	0.934579439252336	0.311526479750779	0	0	0	0	1.86915887850467	0	0	2.49221183800623	0	90.6542056074766	0	0	0	0	0	0	0	0	0	0	0	0
1714	1771	"Moreno Glacier Bog"	-50.46667	-73	210	"AWI"	210	6235	7585	6894	0	0	0.537634408602151	0	0	0	0.268817204301075	0	0	3.76344086021505	0.537634408602151	0.268817204301075	0.268817204301075	3.49462365591398	0.537634408602151	0	0	0	0	2.1505376344086	0	0.537634408602151	0.268817204301075	0	86.8279569892473	0	0	0.268817204301075	0	0	0	0	0	0	0.268817204301075	0	0
1714	1771	"Moreno Glacier Bog"	-50.46667	-73	220	"AWI"	220	6543	7916	7216	0	0	0	0	0	0	0.309597523219814	0	0	2.78637770897833	0	0	0.619195046439629	5.88235294117647	0.309597523219814	0	0	0	0	5.88235294117647	0	0	0.619195046439629	0	82.6625386996904	0	0	0.619195046439629	0.309597523219814	0	0	0	0	0	0	0	0
1714	1771	"Moreno Glacier Bog"	-50.46667	-73	230	"AWI"	230	6859	8265	7544	0	0	4.43213296398892	0	0	0	0	0	0.277008310249307	4.70914127423823	0.554016620498615	0.277008310249307	0	1.66204986149584	0.277008310249307	0	0	0	0	1.93905817174515	0	2.49307479224377	0.554016620498615	0	81.994459833795	0	0	0.554016620498615	0	0.277008310249307	0	0	0	0	0	0	0
1714	1771	"Moreno Glacier Bog"	-50.46667	-73	240	"AWI"	240	7168	8585	7869	0	0	0	0	0	0	0	0	0	4.71698113207547	0.314465408805031	0	0.314465408805031	3.45911949685535	0	0	0	0.314465408805031	0.314465408805031	3.45911949685535	0	0.314465408805031	1.25786163522013	0	84.2767295597484	0.314465408805031	0	0.943396226415094	0	0	0	0	0	0	0	0	0
1714	1771	"Moreno Glacier Bog"	-50.46667	-73	250	"AWI"	250	7484	8919	8190	0.286532951289398	0	0	1.43266475644699	0	0	0	0	0.286532951289398	12.8939828080229	0.859598853868195	0.286532951289398	0.859598853868195	2.29226361031519	0	0	0	0.286532951289398	0	10.0286532951289	0	0	1.14613180515759	0	67.0487106017192	0	0.286532951289398	1.71919770773639	0.286532951289398	0	0	0	0	0	0	0	0
1714	1771	"Moreno Glacier Bog"	-50.46667	-73	260	"AWI"	260	7817	9239	8517	0	0.303951367781155	0	0	0	0	1.82370820668693	0	0	10.0303951367781	0.303951367781155	0.60790273556231	0.60790273556231	4.86322188449848	0.303951367781155	0	0.60790273556231	0.303951367781155	0.911854103343465	6.38297872340426	0.303951367781155	0	1.21580547112462	0	66.8693009118541	0.303951367781155	0.60790273556231	3.3434650455927	0	0	0	0	0	0	0.303951367781155	0	0
1714	1771	"Moreno Glacier Bog"	-50.46667	-73	270	"AWI"	270	8138	9564	8842	0	0.29673590504451	0	0	0	0	0.29673590504451	0	0.593471810089021	21.3649851632047	2.07715133531157	0.29673590504451	0.890207715133531	4.74777448071217	0	0	0	0	0	4.74777448071217	0	0.593471810089021	1.18694362017804	0	60.8308605341246	0	0	1.78041543026706	0.29673590504451	0	0	0	0	0	0	0	0
1714	1771	"Moreno Glacier Bog"	-50.46667	-73	280	"AWI"	280	8468	9893	9170	0	0	0.636942675159236	0	0	0	0	0	0.318471337579618	21.9745222929936	0.636942675159236	0.318471337579618	0.955414012738854	3.18471337579618	0	0.318471337579618	0	0	0	1.59235668789809	0	0.955414012738854	1.27388535031847	0	62.4203821656051	0	0	5.4140127388535	0	0	0	0	0	0	0	0	0
1714	1771	"Moreno Glacier Bog"	-50.46667	-73	290	"AWI"	290	8783	10199	9489	0	0	1.64473684210526	0	0	0	0	0	0	12.1710526315789	0.328947368421053	0	1.97368421052632	7.23684210526316	0	0	0	0	0	1.64473684210526	0	0.328947368421053	0.328947368421053	0	68.75	0	0	4.60526315789474	0	0.328947368421053	0	0.657894736842105	0	0	0	0	0
1714	1771	"Moreno Glacier Bog"	-50.46667	-73	300	"AWI"	300	9122	10503	9812	0.342465753424658	0.342465753424658	0	0	0.342465753424658	0	0	0	0	23.972602739726	3.08219178082192	0.684931506849315	0.342465753424658	21.2328767123288	0	0	0	0	0.684931506849315	0.342465753424658	0	0	0	0	39.041095890411	0.342465753424658	0	9.24657534246575	0	0	0	0	0	0	0	0	0
1714	1771	"Moreno Glacier Bog"	-50.46667	-73	310	"AWI"	310	9454	10800	10132	0	0	0	0	0	0	0.211864406779661	0	0	14.6186440677966	0.635593220338983	0.423728813559322	0	4.23728813559322	0.211864406779661	0	0	0.423728813559322	0.211864406779661	2.96610169491525	0	0.847457627118644	0.847457627118644	0	68.8559322033898	0.211864406779661	0	4.66101694915254	0	0.211864406779661	0	0	0	0	0.423728813559322	0	0
1714	1771	"Moreno Glacier Bog"	-50.46667	-73	315	"AWI"	315	9611	10947	10293	0	0	0.323624595469256	0	0	0	0	0	0.323624595469256	13.2686084142395	0	0.323624595469256	0.970873786407767	8.09061488673139	0	0	0	0	0.323624595469256	3.88349514563107	0	0.323624595469256	1.29449838187702	0.323624595469256	64.4012944983819	0	0	6.14886731391586	0	0	0	0	0	0	0	0	0
1714	1771	"Moreno Glacier Bog"	-50.46667	-73	320	"AWI"	320	9784	11088	10457	0	0	0	0	0	0	0	0	0	27.7227722772277	0.33003300330033	0	0.66006600660066	12.2112211221122	0.33003300330033	0	0	0	0.99009900990099	2.64026402640264	0	0.33003300330033	1.65016501650165	0	50.8250825082508	0	1.65016501650165	0	0	0	0	0.66006600660066	0	0	0	0	0
1714	1771	"Moreno Glacier Bog"	-50.46667	-73	325	"AWI"	325	9941	11231	10610	0	0	0	0	0	0.309597523219814	0.309597523219814	0	0	43.343653250774	1.23839009287926	0	0.619195046439629	17.3374613003096	0	0	0	0	0.928792569659443	3.71517027863777	0	0	0.928792569659443	0	17.0278637770898	0	11.1455108359133	2.1671826625387	0	0	0	0	0	0.619195046439629	0.309597523219814	0	0
1714	1771	"Moreno Glacier Bog"	-50.46667	-73	327	"AWI"	327	10002	11298	10673	0	0	0	0	0	0	0.952380952380952	0	0.952380952380952	0.952380952380952	0	0	0.952380952380952	24.7619047619048	0	0.952380952380952	0	0	0.952380952380952	0	0	0	0.952380952380952	0	57.1428571428571	0	2.85714285714286	8.57142857142857	0	0	0	0	0	0	0	0	0
1714	1771	"Moreno Glacier Bog"	-50.46667	-73	330	"AWI"	330	10092	11411	10772	0	0	0	0	0	0	0	0	0.925925925925926	31.4814814814815	0.925925925925926	0	0.925925925925926	10.1851851851852	0	0.925925925925926	0	0	0	0	0	0	1.85185185185185	0	44.4444444444444	0	4.62962962962963	3.7037037037037	0	0	0	0	0	0	0	0	0
