"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Indeterminable"	"Lamiaceae"	"Larix"	"Myrica"	"Onagraceae"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Ranunculaceae"	"Rosaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Thalictrum"
370	381	"Lac Ciel Blanc"	59.51667	-122.16667	280	"AWI"	280	8586	9661	9137	0	0	0	0.766283524904214	0	39.8467432950192	0	0.383141762452107	0.383141762452107	3.44827586206897	0.766283524904214	0	0.383141762452107	0.383141762452107	0	0	1.91570881226054	0.383141762452107	0	42.1455938697318	0	0	0	0	6.13026819923372	0	0	0	2.29885057471264	0	0.766283524904214
370	381	"Lac Ciel Blanc"	59.51667	-122.16667	300	"AWI"	300	9428	10108	9712	0	0	0	0.50761421319797	1.01522842639594	28.4263959390863	0.50761421319797	0	1.01522842639594	4.06091370558376	0	0.50761421319797	0	1.52284263959391	0	0	0	0	0	54.3147208121827	0	0	3.04568527918782	0	1.52284263959391	0	0	0	2.53807106598985	0	1.01522842639594
370	381	"Lac Ciel Blanc"	59.51667	-122.16667	320	"AWI"	320	9720	10632	10140	0	0	0	0.43859649122807	0	22.3684210526316	0	0	0	6.57894736842105	2.19298245614035	0	0	1.31578947368421	0	0	0	0	0	60.0877192982456	0	0	0.43859649122807	0	3.50877192982456	0.43859649122807	0	0	2.63157894736842	0	0
370	381	"Lac Ciel Blanc"	59.51667	-122.16667	340	"AWI"	340	10117	11009	10546	0	0	0	0	0	52.3076923076923	0	0	0	6.66666666666667	0	0	0	1.02564102564103	0	0	1.02564102564103	0	0	26.1538461538462	0	0	0	0	6.66666666666667	0	0	0	6.15384615384615	0	0
370	381	"Lac Ciel Blanc"	59.51667	-122.16667	360	"AWI"	360	10577	11510	11065	0	0	0	2.47933884297521	0.826446280991736	45.4545454545455	0	0	0	8.67768595041322	0.826446280991736	0	0	1.2396694214876	0	0	0	0	0	30.9917355371901	0	0	0.826446280991736	0.413223140495868	4.95867768595041	0	0	0.413223140495868	2.89256198347107	0	0
370	381	"Lac Ciel Blanc"	59.51667	-122.16667	370	"AWI"	370	10835	11749	11313	0	0	0	2.36486486486486	1.01351351351351	23.3108108108108	0	0	0	50	0.675675675675676	0.337837837837838	0.337837837837838	0.337837837837838	0.337837837837838	0	0	0	0	0	0	0	2.36486486486486	0	5.40540540540541	0.337837837837838	0	0	13.1756756756757	0	0
370	381	"Lac Ciel Blanc"	59.51667	-122.16667	380	"AWI"	380	11023	12167	11558	0	0	0.964630225080386	3.53697749196141	0	35.6913183279743	0	0	0	6.43086816720257	0.643086816720257	0	0	0.321543408360129	0.321543408360129	0	0	0	0	0.964630225080386	0	0	3.53697749196141	0	30.8681672025724	0	0	0	16.7202572347267	0	0
370	381	"Lac Ciel Blanc"	59.51667	-122.16667	400	"AWI"	400	11380	12952	12048	0	0	9.32475884244373	32.475884244373	1.28617363344051	31.8327974276527	0	0	0	1.60771704180064	0	0	0.964630225080386	2.2508038585209	0	0	0	0	0.321543408360129	0.964630225080386	0.321543408360129	2.2508038585209	8.36012861736334	0	0.643086816720257	0	0	0	7.39549839228296	0	0
370	381	"Lac Ciel Blanc"	59.51667	-122.16667	420	"AWI"	420	11707	13617	12541	0	0	9.63855421686747	28.9156626506024	0	1.20481927710843	1.20481927710843	0	0	9.63855421686747	0	0	0	8.43373493975904	0	0	0	0	0	1.20481927710843	0	0	31.3253012048193	0	0	0	0	0	8.43373493975904	0	0
370	381	"Lac Ciel Blanc"	59.51667	-122.16667	440	"AWI"	440	12081	14317	13034	0	0	4.89795918367347	16.734693877551	0	0.408163265306122	0.816326530612245	0	0	0	0	0	0	2.85714285714286	0	0	0	0	0	0.408163265306122	0	0	73.469387755102	0	0	0	0	0	0.408163265306122	0	0
