"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Celtis"	"Cephalanthus"	"Cornus"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Isoëtes"	"Juglans"	"Lamiaceae"	"Larix"	"Liliaceae"	"Liquidambar"	"Myrica"	"Nyssa"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rhododendron"	"Rhus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Taxodium"	"Thalictrum"	"Tilia"	"Toxicodendron"	"Tsuga"	"Ulmus"	"Viburnum"	"Vitaceae"
1643	1698	"Mansell Pond"	45.04167	-68.73333	705	"AWI"	705	91	439	260	0.58055152394775	0	0	0	0	0	0	35.3168843734881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.611030478955	1.9351717464925	0	0.3870343492985	0.290275761973875	0	0	0	0.58055152394775	0.0967585873246251	0	0	0	0	0.3870343492985	7.83744557329463	18.0454765360426	0	0.0967585873246251	0	0	0	0	2.90275761973875	0	0	0	0	0	0	1.548137397194	0.0967585873246251	0	0.0967585873246251	0	0	0	0	0	0	0	17.3197871311079	0.774068698597	0.0967585873246251	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	709	"AWI"	709	119	463	290	0.815494393476045	0	0	0	0	0.305810397553517	0	30.5810397553517	0	0	0	0	0	0	0	0	0	0	0	0.101936799184506	0.305810397553517	0	0	0	0	11.0091743119266	1.22324159021407	0	0.509683995922528	0.101936799184506	0	0	0	0.611620795107034	0	0	0	0	0	0.611620795107034	9.73496432212028	19.6228338430173	0	0.101936799184506	0	0	0	0	3.46585117227319	0	0	0	0	0	0	1.12130479102956	0.203873598369011	0	0	0	0	0	0	0	0.101936799184506	0	18.8583078491335	0.509683995922528	0.101936799184506	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	714	"AWI"	714	150	505	327	0.5249343832021	0	0	0	0	0	0	35.3805774278215	0	0	0	0	0	0.10498687664042	0	0.10498687664042	0	0	0	0.31496062992126	0	0.10498687664042	0	0	0	11.5485564304462	0	0	0.94488188976378	0.5249343832021	0	0	0	0.41994750656168	0	0	0	0	0	0.5249343832021	8.50393700787401	18.1102362204724	0	0.10498687664042	0	0.10498687664042	0	0	4.09448818897638	0	0	0	0	0	0	0.73490813648294	0	0	0	0	0	0	0	0	0	0	16.6929133858268	0.94488188976378	0.20997375328084	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	718	"AWI"	718	185	524	358	1.45098039215686	0	0	0.0784313725490196	0	0	0	35.4509803921569	0	0	0	0	0	0.0784313725490196	0	0	0	0	0	0.156862745098039	0.313725490196078	0	0	0	0	11.843137254902	1.41176470588235	0	0.627450980392157	0.0784313725490196	0	0	0	0.549019607843137	0	0	0	0	0	0.313725490196078	10.2352941176471	16.7843137254902	0	0	0	0	0	0	3.2156862745098	0	0	0.470588235294118	0	0	0	1.88235294117647	0.0784313725490196	0	0	0	0	0	0	0	0	0	14.1176470588235	0.627450980392157	0.235294117647059	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	726	"AWI"	726	248	573	417	0.791433891992551	0	0	0	0	0.279329608938547	0	34.171322160149	0	0	0	0	0	0	0	0	0	0	0	0	0.37243947858473	0.0931098696461825	0	0	0	10.8007448789572	1.67597765363128	0	0.74487895716946	0.0931098696461825	0	0	0	1.02420856610801	0	0.0931098696461825	0	0	0.74487895716946	0.651769087523277	9.54376163873371	19.9255121042831	0	0.0931098696461825	0	0	0	0	3.07262569832402	0	0	0	0	0	0	0.74487895716946	0.0931098696461825	0	0	0	0	0	0	0	0.0931098696461825	0	14.0595903165736	0.74487895716946	0.0931098696461825	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	732	"AWI"	732	292	605	461	0.899685110211426	0	0	0.0899685110211426	0	0	0	38.9563652721547	0	0	0	0	0	0	0	0	0	0	0	0.269905533063428	0	0	0	0	0	9.26675663517769	0.629779577147998	0	0.449842555105713	0.0899685110211426	0	0	0	0.989653621232569	0	0.0899685110211426	0	0	0	0.179937022042285	9.58164642375169	21.4125056230319	0	0.0899685110211426	0	0	0	0	3.05892937471885	0	0	0.269905533063428	0	0	0	0.449842555105713	0.179937022042285	0	0.0899685110211426	0	0	0	0	0	0	0	12.2357174988754	0.719748088169141	0	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	736	"AWI"	736	338	623	488	1.23667377398721	0	0	0	0.0852878464818763	0	0	38.2089552238806	0	0	0	0	0	0.0852878464818763	0	0	0	0	0	0.0852878464818763	0.426439232409382	0.170575692963753	0	0	0	9.97867803837953	1.4498933901919	0	0.426439232409382	0.0852878464818763	0	0	0	0.511727078891258	0	0	0.0852878464818763	0	0	0.767590618336887	7.59061833688699	18.2515991471215	0	0.255863539445629	0	0	0	0	4.77611940298508	0	0	0	0	0	0	0.682302771855011	0.255863539445629	0	0	0	0	0	0	0	0.0852878464818763	0	13.3049040511727	1.02345415778252	0.170575692963753	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	740	"AWI"	740	379	640	512	1.10192837465565	0	0	0	0	0.157418339236521	0	33.530106257379	0	0	0	0	0	0.0787091696182605	0	0	0	0	0	0.0787091696182605	0	0.157418339236521	0	0	0	9.99606454151909	1.10192837465565	0	0.236127508854782	0	0	0	0	0.787091696182605	0	0	0.0787091696182605	0	0	0.393545848091303	9.64187327823691	23.4553325462416	0	0	0	0	0	0	3.69933097205824	0	0	0	0	0	0	0.472255017709563	0	0	0	0	0	0	0	0	0	0	14.6399055489965	0.393545848091303	0	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	744	"AWI"	744	410	672	542	0.588385776413405	0	0	0.102327961115375	0	0.20465592223075	0	35.8659503709389	0	0	0	0	0	0.0511639805576874	0	0.0511639805576874	0	0	0	0.306983883346124	0.409311844461499	0.20465592223075	0	0	0	11.0514198004605	1.43259145561525	0	0.665131747249936	0.0511639805576874	0	0	0	0.460475825019186	0	0	0	0	0	0.153491941673062	8.28856485034536	21.5400358147864	0	0.20465592223075	0	0	0	0	3.01867485290356	0	0	0	0	0	0	1.79073931951906	0.153491941673062	0	0	0	0	0	0	0.0511639805576874	0.0511639805576874	0	12.7398311588642	0.562803786134561	0	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	748	"AWI"	748	459	741	587	0.966183574879227	0	0	0	0	0	0	43.9613526570048	0	0	0	0	0	0.193236714975845	0	0	0	0	0	0	0	0	0	0	0	8.21256038647343	1.256038647343	0	0.579710144927536	0	0	0	0	0.483091787439614	0	0	0	0	0	0.579710144927536	9.56521739130435	13.9130434782609	0	0	0	0	0	0	3.76811594202899	0	0	0	0	0	0	0.289855072463768	0	0	0	0	0	0	0	0	0.0966183574879227	0	15.3623188405797	0.676328502415459	0.0966183574879227	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	752	"AWI"	752	488	833	629	0.407978241160471	0	0	0	0	0.181323662737987	0	37.6246600181324	0	0	0	0	0	0	0	0	0	0	0	0.0906618313689937	0.181323662737987	0	0	0	0	10.6074342701723	1.17860380779692	0	0.453309156844968	0.0906618313689937	0	0	0	0.543970988213962	0	0	0	0.271985494106981	0	0.362647325475975	7.84224841341795	17.8603807796918	0	0.0906618313689937	0	0	0	0	4.71441523118767	0	0	0	0	0	0	0	0.181323662737987	0	0	0	0	0	0	0	0.181323662737987	0	16.5004533091568	0.362647325475975	0.181323662737987	0.0906618313689937
1643	1698	"Mansell Pond"	45.04167	-68.73333	754	"AWI"	754	509	867	650	0.336376741950985	0	0	0	0	0	0	31.4271984622778	0	0	0	0	0	0	0	0	0	0	0	0	0.576645843344546	0	0	0	0	13.9356078808265	0.864968765016819	0	0.576645843344546	0.0961076405574243	0	0	0	0.192215281114849	0	0	0.0961076405574243	0	0	0.288322921672273	5.71840461316675	16.0980297933686	0	0	0	0	0	0	4.22873618452667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.6996636232581	0.864968765016819	0	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	758	"AWI"	758	555	920	693	0.672645739910314	0	0	0	0	0.0896860986547085	0	34.7982062780269	0	0	0	0	0	0.0896860986547085	0	0	0	0	0	0	0.448430493273543	0	0	0	0	12.8251121076233	1.70403587443946	0	0.448430493273543	0.0896860986547085	0	0	0	0.62780269058296	0	0	0	0	0	0.269058295964126	9.59641255605381	14.304932735426	0	0	0	0	0	0	2.86995515695067	0	0	0	0.0896860986547085	0	0	0	0	0	0.0896860986547085	0	0	0.0896860986547085	0	0	0	0	20	0.896860986547085	0	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	762	"AWI"	762	580	1002	733	0.878409616273694	0	0	0	0	0.277392510402219	0	40.7766990291262	0	0	0	0	0	0.092464170134073	0	0	0	0	0	0.277392510402219	0.462320850670365	0.092464170134073	0	0	0	8.78409616273694	1.57189089227924	0	0.92464170134073	0.092464170134073	0	0	0	0.832177531206657	0	0	0	0	0	0.277392510402219	9.80120203421174	13.869625520111	0	0.184928340268146	0	0	0	0	3.4211742949607	0	0	0.369856680536292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.2736939435969	0.739713361072584	0	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	766	"AWI"	766	651	1102	842	0.384451089278086	0	0	0	0	0	0	40.8372490388723	0.0854335753951303	0	0	0	0	0.0854335753951303	0	0	0.0854335753951303	0	0	0.170867150790261	0.256300726185391	0	0	0	0	11.3626655275523	1.53780435711235	0	0.768902178556173	0.170867150790261	0	0	0	0.854335753951303	0	0	0	0	0	0.256300726185391	6.92011960700555	14.9508756941478	0	0	0	0	0	0	2.99017513882956	0	0	0	0	0	0	0.0854335753951303	0	0	0.0854335753951303	0	0	0	0.0854335753951303	0	0.170867150790261	0	16.9158479282358	0.854335753951303	0.0854335753951303	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	770	"AWI"	770	693	1278	960	0.624721106648818	0	0	0	0	0	0	39.0896921017403	0	0.0892458723784025	0	0	0	0.0892458723784025	0	0	0	0	0	0	0.446229361892013	0	0	0	0	10.6202588130299	1.69567157518965	0	0.892458723784025	0.178491744756805	0	0	0	0.35698348951361	0	0	0	0	0	0.535475234270415	7.94288264167782	16.1088799643017	0	0.178491744756805	0	0	0	0	3.4805890227577	0	0	0.803212851405622	0	0	0	0	0	0	0.35698348951361	0	0	0	0	0	0	0	15.6180276662204	0.892458723784025	0	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	774	"AWI"	774	759	1462	1071	0.875486381322957	0	0	0.0648508430609598	0	0.0648508430609598	0	35.1491569390402	0	0	0	0	0	0.0648508430609598	0	0	0	0	0	0.12970168612192	0.453955901426719	0.194552529182879	0	0	0	11.1543450064851	1.36186770428016	0	0.972762645914397	0.0648508430609598	0	0	0	0.778210116731518	0.0648508430609598	0	0	0	0	0.389105058365759	8.52788586251621	16.6666666666667	0	0	0	0	0	0	3.30739299610895	0	0	0.518806744487678	0	0	0	0	0.0648508430609598	0	0.0648508430609598	0	0	0	0	0.0648508430609598	0	0	18.1582360570687	0.843060959792477	0	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	778	"AWI"	778	872	1533	1204	1.56695156695157	0	0	0	0	0.0949667616334283	0	36.9420702754036	0	0	0	0	0	0.0949667616334283	0	0	0	0	0	0.0949667616334283	1.329534662868	0	0	0	0	11.4909781576448	1.61443494776828	0	0.664767331433998	0.0949667616334283	0	0	0	0.949667616334283	0	0	0	0	0	0.56980056980057	8.26210826210826	14.7673314339981	0	0.0949667616334283	0	0	0	0	3.98860398860399	0	0	0	0	0	0	0	0	0	0.189933523266857	0	0	0	0	0	0.0949667616334283	0	16.0493827160494	1.04463437796771	0	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	782	"AWI"	782	942	1644	1340	0.799360511590727	0	0	0	0	0	0	32.5339728217426	0	0	0	0	0	0.0799360511590727	0	0	0	0	0	0.239808153477218	0.479616306954436	0.0799360511590727	0	0	0	16.1470823341327	1.7585931254996	0	0.559552358113509	0.0799360511590727	0	0	0	0.479616306954436	0	0	0	0	0	0.319744204636291	8.03357314148681	13.8689048760991	0	0.159872102318145	0	0	0	0	2.87769784172662	0	0	0	0	0	0	0	0	0	0.0799360511590727	0	0	0	0	0	0	0	20.6235011990408	0.799360511590727	0	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	786	"AWI"	786	1217	1743	1479	0.40650406504065	0	0	0.101626016260163	0	0	0	32.0121951219512	0	0.101626016260163	0	0	0	0.101626016260163	0	0	0	0	0	0.101626016260163	0.813008130081301	0.101626016260163	0	0	0	14.3292682926829	1.42276422764228	0	0.304878048780488	0.203252032520325	0	0	0	0.304878048780488	0	0	0	0	0	0.203252032520325	9.09552845528455	12.9573170731707	0	0	0	0	0	0	3.35365853658537	0	0	0.508130081300813	0	0	0	0	0	0	0	0	0	0	0	0	0.203252032520325	0	23.0691056910569	0.304878048780488	0	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	790	"AWI"	790	1441	1863	1631	0.921658986175115	0	0	0	0	0.0921658986175115	0	35.2995391705069	0	0	0	0	0	0	0	0	0.0921658986175115	0	0	0	1.29032258064516	0	0	0	0	14.6543778801843	1.47465437788018	0	0.552995391705069	0.0921658986175115	0	0	0	0.921658986175115	0	0	0.0921658986175115	0	0	0.552995391705069	6.68202764976959	12.7649769585253	0	0.0921658986175115	0	0	0	0	2.21198156682028	0	0	0	0	0	0	0	0.0921658986175115	0	0	0	0	0	0	0	0	0	21.1059907834101	1.01382488479263	0	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	794	"AWI"	794	1609	2129	1844	0.188323917137476	0	0	0	0	0.188323917137476	0	28.7193973634652	0	0	0	0	0	0	0	0	0	0	0	0.188323917137476	0.0941619585687382	0.188323917137476	0	0	0	14.030131826742	1.69491525423729	0	0.282485875706215	0.282485875706215	0	0	0	0.659133709981168	0	0	0	0	0	0.188323917137476	1.74199623352166	13.8888888888889	0	0.0941619585687382	0	0	0	0	3.48399246704331	0	0	0.376647834274953	0	0	0	0	0	0	0.188323917137476	0	0	0	0	0	0	0	33.2391713747646	0.282485875706215	0	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	798	"AWI"	798	1804	2590	2253	0.465313028764805	0	0	0	0	0.0846023688663283	0	29.2724196277496	0	0	0	0	0	0	0	0	0	0	0	0	0.253807106598985	0.0846023688663283	0	0	0	17.1742808798646	2.03045685279188	0	0.253807106598985	0.0846023688663283	0	0	0	0.423011844331641	0	0	0.0846023688663283	0	0	0.50761421319797	2.15736040609137	15.3976311336717	0	0.0846023688663283	0	0	0	0	2.7072758037225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0846023688663283	0	28.34179357022	0.50761421319797	0	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	802	"AWI"	802	1905	3182	2649	0.537393640841917	0	0	0	0	0	0	42.9914912673533	0	0	0	0	0	0.179131213613972	0	0	0	0	0	0	0.626959247648903	0.179131213613972	0	0	0	18.5400806090461	2.77653381101657	0	0.0895656068069861	0.268696820420958	0	0	0	0.537393640841917	0	0	0	0	0	0.806090461262875	1.65696372592924	0	0	0	0	0	0	0	3.94088669950739	0	0	0	0	0	0	0	0	0	0.0895656068069861	0	0	0	0	0	0	0	25.4366323331841	1.34348410210479	0	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	806	"AWI"	806	2313	3370	2919	0.300150075037519	0	0	0	0	0.100050025012506	0	37.2186093046523	0.100050025012506	0	0	0	0	0.100050025012506	0	0	0	0	0	0	0.100050025012506	0	0	0	0	14.3071535767884	1.50075037518759	0	0.100050025012506	0.100050025012506	0	0	0	0.700350175087544	0	0	0	0	0	0.80040020010005	1.75087543771886	17.6088044022011	0	0.100050025012506	0	0	0	0	3.10155077538769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.2106053026513	0.80040020010005	0	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	810	"AWI"	810	2677	3430	3173	0.288461538461538	0	0	0	0	0	0	35.0961538461538	0	0	0	0	0	0	0	0	0	0	0	0.192307692307692	0.0961538461538462	0	0	0	0	15.4807692307692	1.63461538461538	0	0.192307692307692	0.288461538461538	0	0	0	0.480769230769231	0	0	0	0	0	0.384615384615385	1.92307692307692	17.8846153846154	0	0	0	0	0	0	3.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0961538461538462	0	21.4423076923077	0.769230769230769	0	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	814	"AWI"	814	2869	3596	3381	0.352941176470588	0	0	0.0784313725490196	0	0	0	34.2745098039216	0	0	0	0	0	0	0	0	0	0	0	0.156862745098039	0	0	0	0	0	17.4117647058824	1.80392156862745	0	0.0784313725490196	0.313725490196078	0	0	0	0.470588235294118	0	0	0	0	0	0.549019607843137	0.627450980392157	23.8823529411765	0	0.235294117647059	0	0	0	0	2.66666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0784313725490196	0.0784313725490196	0	16.2352941176471	0.705882352941177	0	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	818	"AWI"	818	2929	3656	3425	0.433317284545017	0	0	0	0	0.0962927298988926	0	34.8579682233991	0	0	0	0	0	0	0	0	0	0	0	0	0.0962927298988926	0.0962927298988926	0	0	0	15.8883004333173	1.92585459797785	0	0.192585459797785	0.0962927298988926	0	0	0	0.192585459797785	0	0	0	0	0	0.288878189696678	0.91478093403948	26.432354357246	0	0.0962927298988926	0	0	0	0	3.37024554646124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.192585459797785	0	0	14.0587385652383	0.770341839191141	0	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	822	"AWI"	822	2979	3742	3468	0.449640287769784	0	0	0	0	0	0	36.3309352517986	0	0	0	0	0	0.179856115107914	0	0	0	0.629496402877698	0	0.0899280575539568	0.0899280575539568	0.0899280575539568	0	0	0	14.3884892086331	1.34892086330935	0	0.0899280575539568	0.26978417266187	0	0	0	0.179856115107914	0	0	0	0	0	0.179856115107914	1.07913669064748	26.5287769784173	0	0	0	0	0	0	4.31654676258993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.7697841726619	0.989208633093525	0	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	826	"AWI"	826	3056	3800	3514	0.240384615384615	0	0	0	0	0.120192307692308	0	53.3653846153846	0	0	0	0	0	0.120192307692308	0	0	0	0	0	0.360576923076923	0.120192307692308	0	0	0	0	18.5096153846154	2.52403846153846	0	0.360576923076923	1.20192307692308	0	0	0	0.240384615384615	0	0	0.240384615384615	0	0	0.961538461538462	0.600961538461539	0	0	0	0	0	0	0	6.49038461538462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.120192307692308	0	0	13.2211538461538	1.20192307692308	0	0
