"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Arctostaphylos"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cyperaceae"	"Diapensiaceae"	"Ericales"	"Fabaceae"	"Gentianaceae"	"Indeterminable"	"Isoëtes"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Onagraceae"	"Orobanchaceae"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Thalictrum"
1355	1390	"Joe Lake"	66.76667	-157.21667	740	"AWI"	740	39205	43339	41487	0.183150183150183	0	0	0	0.549450549450549	0	49.8168498168498	0.366300366300366	0	0.366300366300366	36.4468864468864	0	0	0	0	1.0989010989011	0	0	0	0	0	0	0	0.915750915750916	0	0	4.3956043956044	0	0	0	0	0	0	0	0.183150183150183	4.21245421245421	0	1.46520146520147
1355	1390	"Joe Lake"	66.76667	-157.21667	760	"AWI"	760	39976	44940	42487	0.626304801670146	0	0	0	1.67014613778706	0	1.67014613778706	0.626304801670146	0	0.417536534446764	60.5427974947808	0	0	0	0	1.25260960334029	0	0	0	0	0	0	0	0	0	0	15.4488517745303	0	0	0	0	0	0	0	2.2964509394572	13.7787056367432	0	1.67014613778706
1355	1390	"Joe Lake"	66.76667	-157.21667	770	"AWI"	770	40368	45823	42981	0.404040404040404	0	0	0	3.63636363636364	0	1.81818181818182	0.808080808080808	0	0.606060606060606	47.0707070707071	0	0	0	0	2.62626262626263	0	0	0.202020202020202	0	0	0	0	0	0	0	16.969696969697	0	0	0	0	0	0	0	0.404040404040404	21.4141414141414	0	4.04040404040404
1355	1390	"Joe Lake"	66.76667	-157.21667	780	"AWI"	780	40715	46591	43485	0.404040404040404	0	0.404040404040404	0	7.87878787878788	0	3.03030303030303	1.41414141414141	0	0.404040404040404	44.040404040404	0	0	0	0	3.43434343434343	0	0	0	0	0	0	0.202020202020202	0	0	0	23.6363636363636	0	0	0	0	0	0	0	0.606060606060606	9.49494949494949	0	5.05050505050505
1355	1390	"Joe Lake"	66.76667	-157.21667	790	"AWI"	790	41173	47395	44017	0.634920634920635	0	0	0	6.34920634920635	0	1.9047619047619	1.26984126984127	0	0.634920634920635	42.2222222222222	0	0	0	0	1.9047619047619	0	0	0	0	0.317460317460317	0	0	0	0	0	27.6190476190476	0	0	0	0	0	0	0	0	12.6984126984127	0	4.44444444444444
1355	1390	"Joe Lake"	66.76667	-157.21667	810	"AWI"	810	41992	48880	45074	0	0	0	0	9.09090909090909	0	2.72727272727273	2.12121212121212	0	0.606060606060606	33.6363636363636	0	0	0	0	2.42424242424242	0	0	0	0	0	0	0	0	0	0	34.2424242424242	0	0	0	0	0	0	0	0.303030303030303	10.3030303030303	0	4.54545454545455
1355	1390	"Joe Lake"	66.76667	-157.21667	830	"AWI"	830	42849	50210	46145	0.136798905608755	0	0	0	6.15595075239398	0	1.91518467852257	1.2311901504788	0	0.27359781121751	36.9357045143639	0	0	0	0	2.18878248974008	0	0	0	0	0	0	0	0	0	0	33.2421340629275	0	0	0	0	0	0	0	0.136798905608755	11.6279069767442	0	6.15595075239398
1355	1390	"Joe Lake"	66.76667	-157.21667	850	"AWI"	850	43730	51567	47222	0.666666666666667	0	0	0	9.33333333333333	0	4	1.33333333333333	0	0.666666666666667	39	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	16.3333333333333	0	0	0	0	0	0	0	0	16.6666666666667	0	10
1355	1390	"Joe Lake"	66.76667	-157.21667	860	"AWI"	860	44167	52318	47761	0.419287211740042	0	0	0	7.75681341719078	0	5.24109014675052	1.88679245283019	0	0	32.2851153039832	0	0	0	0	2.51572327044025	0	0	0	0	0	0	0	0	0	0	30.398322851153	0	0	0	0	0	0	0	0	14.0461215932914	0	5.45073375262055
1355	1390	"Joe Lake"	66.76667	-157.21667	880	"AWI"	880	44927	53637	48827	0	0	0	0	13.1832797427653	0	5.14469453376206	1.60771704180064	0	0.321543408360129	27.3311897106109	0	0	0	0	3.21543408360129	0	0	0	0	0	0	0	0	0	0	34.0836012861736	0	0	0	0	0	0	0	0	13.1832797427653	0	1.92926045016077
1355	1390	"Joe Lake"	66.76667	-157.21667	890	"AWI"	890	45310	54390	49395	0.50761421319797	0	0	0	12.6903553299492	0	8.3756345177665	2.53807106598985	0	0.253807106598985	49.746192893401	0	0	0	0	3.2994923857868	0	0	0	0	0	0	0	0	0	0	4.82233502538071	0	0	0	0	0	0	0	0.253807106598985	15.2284263959391	0	2.28426395939086
1355	1390	"Joe Lake"	66.76667	-157.21667	900	"AWI"	900	45727	55121	49927	2.4390243902439	0	0	0	8.71080139372822	0	7.31707317073171	2.78745644599303	0	0.348432055749129	21.602787456446	0	0	0	0	2.4390243902439	0	0	0	0	0	0	0	0	0.348432055749129	0	36.5853658536585	0	0	0	0	0	0	0	0.348432055749129	14.9825783972125	0	2.09059233449477
