"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Carya"	"Cupressaceae"	"Cyperaceae"	"Ericales"	"Fagus"	"Fraxinus"	"Indeterminable"	"Isoëtes"	"Larix"	"Myrica"	"Picea"	"Pinus"	"Poaceae"	"Populus"	"Quercus"	"Rumex"	"Salix"	"Sarcobataceae"	"Thalictrum"	"Tsuga"	"Ulmus"
1653	1709	"Lac Martyne"	56.78333	-64.83333	140	"AWI"	140	2773	3958	3353	0	24.2603550295858	0.29585798816568	0	0	0	21.8934911242604	0	0	2.36686390532544	0.887573964497041	0	0.29585798816568	0	0	0.29585798816568	0	48.2248520710059	0.591715976331361	0.591715976331361	0	0	0	0	0	0.29585798816568	0	0
1653	1709	"Lac Martyne"	56.78333	-64.83333	150	"AWI"	150	3045	4258	3646	0	28.2674772036474	0	0	0.303951367781155	0	21.8844984802432	0	0	0.60790273556231	0	0	0	0.60790273556231	0	0.303951367781155	0	47.112462006079	0.303951367781155	0.60790273556231	0	0	0	0	0	0	0	0
1653	1709	"Lac Martyne"	56.78333	-64.83333	160	"AWI"	160	3320	4542	3947	0.290697674418605	33.1395348837209	0.290697674418605	0	0.581395348837209	0	11.6279069767442	0	0	2.03488372093023	0.872093023255814	0	0	0.581395348837209	0	0.290697674418605	0	48.2558139534884	0	2.03488372093023	0	0	0	0	0	0	0	0
1653	1709	"Lac Martyne"	56.78333	-64.83333	170	"AWI"	170	3621	4797	4244	0	31.7152103559871	0	0	0	0	14.5631067961165	0	0	0.323624595469256	0	0	0	0.647249190938511	0	1.29449838187702	0	49.5145631067961	1.61812297734628	0	0	0	0	0.323624595469256	0	0	0	0
1653	1709	"Lac Martyne"	56.78333	-64.83333	180	"AWI"	180	3943	5054	4540	0.289017341040462	36.7052023121387	0	0	0	0	15.028901734104	0	0	0.578034682080925	0	0	0	0.578034682080925	0	0.867052023121387	0	44.2196531791908	1.15606936416185	0.578034682080925	0	0	0	0	0	0	0	0
1653	1709	"Lac Martyne"	56.78333	-64.83333	190	"AWI"	190	4263	5297	4832	0.272479564032698	37.3297002724796	0	0	0.544959128065395	0	30.7901907356948	0	0	0.544959128065395	0.544959128065395	0	0	1.63487738419619	0	0.544959128065395	0	25.8855585831063	1.08991825613079	0.817438692098093	0	0	0	0	0	0	0	0
1653	1709	"Lac Martyne"	56.78333	-64.83333	200	"AWI"	200	4632	5528	5130	0	48.6725663716814	0	0	0	0	29.7935103244838	0	0	0	0.884955752212389	0	0	0.294985250737463	0	2.65486725663717	0	12.6843657817109	2.06489675516224	2.65486725663717	0	0.294985250737463	0	0	0	0	0	0
1653	1709	"Lac Martyne"	56.78333	-64.83333	210	"AWI"	210	4989	5781	5421	0	43.2258064516129	0	0	1.29032258064516	0	41.9354838709677	0	0	1.29032258064516	0.645161290322581	0	0	1.29032258064516	0	0	0	9.67741935483871	0.32258064516129	0	0	0	0	0.32258064516129	0	0	0	0
1653	1709	"Lac Martyne"	56.78333	-64.83333	220	"AWI"	220	5235	6105	5683	0	56.5349544072948	0	0	0	0	34.3465045592705	0	0	0.911854103343465	1.51975683890578	0	0	0.303951367781155	0	0	0	5.77507598784195	0.60790273556231	0	0	0	0	0	0	0	0	0
1653	1709	"Lac Martyne"	56.78333	-64.83333	230	"AWI"	230	5482	6413	5965	0	77.3333333333333	0	0	0.333333333333333	0	13	0	0	1	0.333333333333333	0	0	0.666666666666667	0	0.333333333333333	0	4.66666666666667	1	1	0	0	0	0.333333333333333	0	0	0	0
1653	1709	"Lac Martyne"	56.78333	-64.83333	240	"AWI"	240	5782	6677	6242	0.32258064516129	76.7741935483871	0	0	0	0	20	0	0	0.32258064516129	0	0	0	0	0	0	0.32258064516129	1.29032258064516	0.32258064516129	0	0.32258064516129	0	0	0.32258064516129	0	0	0	0
1653	1709	"Lac Martyne"	56.78333	-64.83333	250	"AWI"	250	6097	6936	6522	0	61.7088607594937	0	0	0	0	30.6962025316456	0	0.316455696202532	2.21518987341772	0	0	0	0.316455696202532	0	0	0	2.21518987341772	1.58227848101266	0	0	0.316455696202532	0	0.632911392405063	0	0	0	0
1653	1709	"Lac Martyne"	56.78333	-64.83333	260	"AWI"	260	6453	7147	6789	0.314465408805031	29.559748427673	0	0	0.314465408805031	0	28.6163522012579	0	0.314465408805031	17.6100628930818	0.943396226415094	0	1.88679245283019	0.628930817610063	0	0	0	3.14465408805031	4.08805031446541	7.54716981132075	0.314465408805031	0.314465408805031	0	4.40251572327044	0	0	0	0
1653	1709	"Lac Martyne"	56.78333	-64.83333	265	"AWI"	265	6577	7350	6936	0	17.2161172161172	0.732600732600733	0	0.732600732600733	0	19.7802197802198	0.366300366300366	0.732600732600733	9.89010989010989	1.46520146520147	0	0	1.0989010989011	0	0	0	4.3956043956044	10.2564102564103	26.7399267399267	0.732600732600733	0.366300366300366	0	5.49450549450549	0	0	0	0
1653	1709	"Lac Martyne"	56.78333	-64.83333	270	"AWI"	270	6686	7587	7081	0	6.45161290322581	0	0	0.879765395894428	0	8.79765395894428	0	0	9.09090909090909	3.51906158357771	0	0	3.81231671554252	0	0	0	2.63929618768328	2.63929618768328	60.4105571847507	0.293255131964809	0	0.293255131964809	1.17302052785924	0	0	0	0
1653	1709	"Lac Martyne"	56.78333	-64.83333	275	"AWI"	275	6786	7807	7228	0	3.21637426900585	0	0	1.16959064327485	2.92397660818713	7.30994152046784	0	0	8.7719298245614	4.97076023391813	0	0	2.33918128654971	0	0	0.292397660818713	7.89473684210526	11.4035087719298	48.8304093567251	0.292397660818713	0	0	0.584795321637427	0	0	0	0
1653	1709	"Lac Martyne"	56.78333	-64.83333	280	"AWI"	280	6892	8008	7376	0	19.2182410423453	0.325732899022801	0	2.93159609120521	0	20.5211726384365	0	0	8.14332247557003	2.60586319218241	0	0	4.56026058631922	0	0	0	12.0521172638436	14.0065146579805	13.3550488599349	0	0.651465798045603	0	0.977198697068404	0.325732899022801	0	0	0.325732899022801
1653	1709	"Lac Martyne"	56.78333	-64.83333	290	"AWI"	290	7115	8416	7674	0	14.2857142857143	0.303951367781155	0	2.43161094224924	0	24.6200607902736	0	0	6.38297872340426	2.43161094224924	0	0.303951367781155	3.3434650455927	0	0.303951367781155	0.303951367781155	14.2857142857143	22.1884498480243	6.38297872340426	0	0.60790273556231	0	1.82370820668693	0	0	0	0
