"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Balsaminaceae"	"Betula"	"Carya"	"Caryophyllaceae"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Fagus"	"Fraxinus"	"Indeterminable"	"Juglans"	"Larix"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rumex"	"Salix"	"Sarcobataceae"	"Taxus"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Vitaceae"
1663	1719	"McCarston's Lake"	45.05	-80.09	180	"AWI"	180	472	1078	798	0	5.3156146179402	0.332225913621262	0.332225913621262	0	0	0	27.906976744186	0.664451827242525	0	0	3.98671096345515	0	0	11.6279069767442	1.66112956810631	1.66112956810631	0	0	6.31229235880399	0.664451827242525	5.98006644518272	0	0.664451827242525	0.332225913621262	0.332225913621262	6.64451827242525	0	0	0	0	0	0	0	2.6578073089701	10.2990033222591	12.624584717608	0
1663	1719	"McCarston's Lake"	45.05	-80.09	200	"AWI"	200	600	1141	887	0.33112582781457	6.95364238410596	0.993377483443709	0	0	0	0	25.1655629139073	0	0	0.33112582781457	3.3112582781457	0	0	13.2450331125828	1.32450331125828	0.662251655629139	0	0.33112582781457	2.98013245033113	0.33112582781457	3.3112582781457	0	0.33112582781457	0	0.33112582781457	4.63576158940397	0	0	0	0	0	0	0	3.3112582781457	19.8675496688742	12.2516556291391	0
1663	1719	"McCarston's Lake"	45.05	-80.09	220	"AWI"	220	764	1212	972	0.993377483443709	6.95364238410596	0.33112582781457	0	0	0	0	18.5430463576159	0	0	0	8.60927152317881	0.33112582781457	0	11.9205298013245	4.63576158940397	1.32450331125828	0	0	3.3112582781457	0	2.64900662251656	0	0.33112582781457	0	0.33112582781457	7.94701986754967	0	0	0	1.32450331125828	0	0	0	1.65562913907285	14.5695364238411	14.2384105960265	0
1663	1719	"McCarston's Lake"	45.05	-80.09	240	"AWI"	240	907	1328	1086	1.31147540983607	11.4754098360656	0.655737704918033	0	0	0	0	12.7868852459016	1.63934426229508	0	0	1.9672131147541	0.983606557377049	0	19.0163934426229	2.62295081967213	0.983606557377049	0	0	4.59016393442623	0.983606557377049	4.59016393442623	0	0.327868852459016	0	0	7.86885245901639	0	0	0	0.327868852459016	0	0	0	1.9672131147541	13.7704918032787	11.8032786885246	0.327868852459016
1663	1719	"McCarston's Lake"	45.05	-80.09	260	"AWI"	260	1005	2017	1334	0.662251655629139	9.27152317880795	0	0	0.33112582781457	0	0	10.5960264900662	0.33112582781457	0	0	2.64900662251656	0.33112582781457	0	20.5298013245033	2.98013245033113	0.993377483443709	0	0	3.3112582781457	1.32450331125828	3.97350993377483	0	1.32450331125828	0.33112582781457	0	6.29139072847682	0	0	0	0	0	0	0	2.98013245033113	24.5033112582781	7.28476821192053	0
1663	1719	"McCarston's Lake"	45.05	-80.09	280	"AWI"	280	1137	2488	1593	0	7.89473684210526	0.657894736842105	0.328947368421053	0.657894736842105	0	0	13.4868421052632	0	0	0	1.97368421052632	0.328947368421053	0	30.5921052631579	2.30263157894737	1.31578947368421	0	0	5.59210526315789	0.657894736842105	4.93421052631579	0	0	0	0.328947368421053	4.27631578947368	0	0	0	0.657894736842105	0	0	0	3.28947368421053	10.5263157894737	10.1973684210526	0
1663	1719	"McCarston's Lake"	45.05	-80.09	300	"AWI"	300	1255	2928	1852	0.647249190938511	8.7378640776699	0	0	0.323624595469256	0	0	13.5922330097087	0.323624595469256	0	0	2.58899676375405	0.323624595469256	0	27.831715210356	1.29449838187702	1.94174757281553	0	0	2.26537216828479	0.323624595469256	4.85436893203883	0	0	0.323624595469256	0	9.38511326860841	0	0	0	0	0	0	0	2.26537216828479	13.2686084142395	9.70873786407767	0
1663	1719	"McCarston's Lake"	45.05	-80.09	320	"AWI"	320	1409	3297	2124	0.671140939597315	8.7248322147651	0	0	0	0	0.335570469798658	15.1006711409396	0.671140939597315	0	0	7.04697986577181	0	0	25.8389261744966	0	0.671140939597315	0	0.335570469798658	3.02013422818792	0.335570469798658	6.3758389261745	0	0.335570469798658	0	0	4.69798657718121	0	0	0	0	0	0	0	1.67785234899329	16.1073825503356	8.05369127516778	0
1663	1719	"McCarston's Lake"	45.05	-80.09	340	"AWI"	340	1596	3603	2392	0.99009900990099	8.58085808580858	0	0	0	0	0	16.1716171617162	1.32013201320132	0	0	0.66006600660066	0.66006600660066	0	34.6534653465347	0	1.65016501650165	0	0	4.95049504950495	0.33003300330033	4.95049504950495	0	0	0.33003300330033	0	5.61056105610561	0	0	0	0	0	0	0	1.65016501650165	10.5610561056106	6.93069306930693	0
1663	1719	"McCarston's Lake"	45.05	-80.09	360	"AWI"	360	1754	3941	2658	0.332225913621262	11.6279069767442	0	0	0.332225913621262	0	0	15.2823920265781	0	0	0	1.66112956810631	0	0	33.8870431893688	0.664451827242525	1.32890365448505	0	0	1.32890365448505	0.332225913621262	3.32225913621263	0	0.664451827242525	0	0	3.65448504983389	0	0	0	0	0	0	0	0.664451827242525	17.2757475083056	7.64119601328904	0
1663	1719	"McCarston's Lake"	45.05	-80.09	380	"AWI"	380	1941	4268	2940	0.662251655629139	6.95364238410596	0	0	0	0	0	13.2450331125828	1.32450331125828	0	0	1.65562913907285	0	0	28.8079470198675	1.98675496688742	0.993377483443709	0	0	2.31788079470199	0	7.28476821192053	0	0.33112582781457	0	0	7.94701986754967	0	0	0	0	0	0	0	1.32450331125828	8.27814569536424	16.887417218543	0
1663	1719	"McCarston's Lake"	45.05	-80.09	400	"AWI"	400	2154	4575	3210	0.66006600660066	11.2211221122112	0	0	0	0	0	18.4818481848185	0.66006600660066	0	0	0.99009900990099	0	0	24.7524752475248	1.32013201320132	0.66006600660066	0	0	1.32013201320132	0	3.3003300330033	0	0	0	0	5.61056105610561	0	0	0	0.33003300330033	0	0	0.33003300330033	0.66006600660066	16.1716171617162	13.5313531353135	0
1663	1719	"McCarston's Lake"	45.05	-80.09	420	"AWI"	420	2365	4926	3485	1.00334448160535	12.0401337792642	0.668896321070234	0	0	0	0	17.056856187291	1.67224080267559	0	0	2.34113712374582	0	0	21.0702341137124	2.0066889632107	0.334448160535117	0	0.334448160535117	3.67892976588629	0.668896321070234	4.34782608695652	0	0.334448160535117	0.334448160535117	0.334448160535117	4.34782608695652	0	0	0	0.334448160535117	0	0	0	0.668896321070234	13.3779264214047	13.0434782608696	0
1663	1719	"McCarston's Lake"	45.05	-80.09	440	"AWI"	440	2577	5241	3755	0.325732899022801	13.0293159609121	0.325732899022801	0	0.651465798045603	0	0	19.8697068403909	0	0	0	5.21172638436482	0	0	16.2866449511401	1.30293159609121	1.30293159609121	0	0	4.23452768729642	0	4.56026058631922	0	1.30293159609121	0.325732899022801	0	6.51465798045603	0	0	0	0	0	0	0	0.325732899022801	13.6807817589577	10.7491856677524	0
1663	1719	"McCarston's Lake"	45.05	-80.09	460	"AWI"	460	2816	5490	4028	0.680272108843537	3.40136054421769	0.680272108843537	0	0	0	0	14.6258503401361	1.02040816326531	0	0	4.76190476190476	0.680272108843537	0	19.7278911564626	3.06122448979592	0.680272108843537	0	0	8.84353741496599	0.340136054421769	3.74149659863946	0	0.340136054421769	0.340136054421769	1.36054421768707	4.76190476190476	0	0	0	0	0	0.340136054421769	0	1.02040816326531	19.047619047619	10.5442176870748	0
1663	1719	"McCarston's Lake"	45.05	-80.09	480	"AWI"	480	3045	5771	4296	0.332225913621262	10.6312292358804	0.332225913621262	0	0.332225913621262	0	0	16.6112956810631	0.664451827242525	0	0	0.332225913621262	0	0	16.2790697674419	2.32558139534884	0.996677740863787	0	0	4.65116279069767	0	4.98338870431894	0	0	0	0.332225913621262	8.30564784053156	0	0	0	0	0	0	0	0	19.6013289036545	13.2890365448505	0
1663	1719	"McCarston's Lake"	45.05	-80.09	500	"AWI"	500	3266	6040	4579	0.668896321070234	9.36454849498328	0.668896321070234	0	0.334448160535117	0	0	34.7826086956522	2.67558528428094	0	0	1.00334448160535	0	0	12.0401337792642	0	0.334448160535117	0	0	5.68561872909699	0.334448160535117	3.34448160535117	0	0	0	0	6.02006688963211	0	0	0	0	0	0	0	2.34113712374582	10.3678929765886	10.0334448160535	0
1663	1719	"McCarston's Lake"	45.05	-80.09	520	"AWI"	520	3529	6299	4850	0.33003300330033	6.93069306930693	0.99009900990099	0	0	0	0	35.3135313531353	0.33003300330033	0	0	5.28052805280528	0	0	16.8316831683168	2.97029702970297	0.66006600660066	0	0	5.28052805280528	0	3.3003300330033	0	0	0	0	4.62046204620462	0	0	0	0	0	0	0	1.65016501650165	8.58085808580858	6.93069306930693	0
1663	1719	"McCarston's Lake"	45.05	-80.09	540	"AWI"	540	3770	6559	5124	0.328947368421053	7.23684210526316	0	0	0	0	0	22.0394736842105	1.64473684210526	0	0	4.93421052631579	0.657894736842105	0	19.7368421052632	2.30263157894737	0.657894736842105	0	0	4.93421052631579	0.328947368421053	2.96052631578947	0	0	0	0.657894736842105	3.61842105263158	0	0	0	0	0.328947368421053	0	0	1.97368421052632	14.8026315789474	10.8552631578947	0
1663	1719	"McCarston's Lake"	45.05	-80.09	560	"AWI"	560	3996	6826	5408	0.986842105263158	9.53947368421053	0.657894736842105	0.328947368421053	0	0	0	26.3157894736842	0.657894736842105	0	0	7.89473684210526	0.328947368421053	0	14.1447368421053	2.63157894736842	0.657894736842105	0	0	4.93421052631579	0	2.96052631578947	0	0.328947368421053	0	0.328947368421053	3.28947368421053	0	0	0	0	0	0	0	1.31578947368421	12.5	10.1973684210526	0
1663	1719	"McCarston's Lake"	45.05	-80.09	580	"AWI"	580	4301	7078	5683	0.332225913621262	13.6212624584718	0.996677740863787	0.332225913621262	0.332225913621262	0	0	14.6179401993355	0.664451827242525	0	0	0.664451827242525	0	0	23.5880398671096	2.6578073089701	1.32890365448505	0	0	4.31893687707641	0	4.98338870431894	0	0	0.664451827242525	0.332225913621262	5.98006644518272	0	0	0	0	0.332225913621262	0	0	2.32558139534884	9.96677740863787	11.9601328903654	0
1663	1719	"McCarston's Lake"	45.05	-80.09	600	"AWI"	600	4563	7349	5956	0.65359477124183	12.7450980392157	0	0.326797385620915	0	0	0	18.6274509803922	0.326797385620915	0	0	4.57516339869281	0.326797385620915	0	16.3398692810458	1.63398692810458	0.980392156862745	0.65359477124183	0.65359477124183	3.92156862745098	0	5.22875816993464	0	0	0.326797385620915	0	3.59477124183007	0	0	0	0	0	0	0	1.96078431372549	14.3790849673203	12.7450980392157	0
1663	1719	"McCarston's Lake"	45.05	-80.09	620	"AWI"	620	4811	7579	6231	0.996677740863787	6.97674418604651	0	0	0.332225913621262	0	0	16.9435215946844	0.996677740863787	0	0	3.98671096345515	0	0	17.6079734219269	0.996677740863787	0.996677740863787	0	0	3.65448504983389	0	7.64119601328904	0	0.332225913621262	0	0	6.97674418604651	0	0	0	0	0	0	0	2.32558139534884	13.6212624584718	15.6146179401993	0
1663	1719	"McCarston's Lake"	45.05	-80.09	640	"AWI"	640	5121	7800	6515	0.325732899022801	8.79478827361564	0	0	0	0	0	24.4299674267101	0.977198697068404	0	0	1.62866449511401	0	0	15.3094462540717	2.28013029315961	1.62866449511401	0	0	3.90879478827362	0.325732899022801	3.25732899022801	0	0.325732899022801	0.651465798045603	0.325732899022801	4.88599348534202	0	0	0	0	0	0	0	2.60586319218241	11.0749185667752	17.2638436482085	0
1663	1719	"McCarston's Lake"	45.05	-80.09	660	"AWI"	660	5389	8046	6792	1.00334448160535	12.3745819397993	0.334448160535117	0	0	0	0	19.0635451505017	1.00334448160535	0	0	5.68561872909699	0	0	15.0501672240803	4.0133779264214	0	0	0	3.67892976588629	0	3.34448160535117	0	0.334448160535117	0	0	4.34782608695652	0	0	0	0.334448160535117	0	0	0	4.0133779264214	10.7023411371237	14.7157190635452	0
1663	1719	"McCarston's Lake"	45.05	-80.09	680	"AWI"	680	5630	8308	7059	0.333333333333333	7	1.33333333333333	0.333333333333333	1	0	0	16.6666666666667	0.666666666666667	0	0	1	0	0	23.3333333333333	1.33333333333333	0.666666666666667	0	0	3	0	7	0	0.333333333333333	0	0	11.3333333333333	0	0	0	0	0	0	0	3	5	16.6666666666667	0
1663	1719	"McCarston's Lake"	45.05	-80.09	700	"AWI"	700	5916	8498	7335	0.340136054421769	10.2040816326531	0.340136054421769	0	0	0	0	20.4081632653061	0	0	0.340136054421769	8.50340136054422	0.680272108843537	0	14.6258503401361	3.40136054421769	0.680272108843537	1.02040816326531	0	4.42176870748299	0.340136054421769	10.5442176870748	0	0	0	0.680272108843537	7.48299319727891	0	0	0	0	0	0	0	2.38095238095238	3.74149659863946	9.86394557823129	0
1663	1719	"McCarston's Lake"	45.05	-80.09	720	"AWI"	720	6223	8724	7607	0.336700336700337	12.7946127946128	0.336700336700337	0	0	0	0	19.1919191919192	0.673400673400673	0	0	1.34680134680135	0	0	19.5286195286195	3.03030303030303	1.34680134680135	0	0	6.3973063973064	0	8.75420875420875	0	1.34680134680135	0	0	6.06060606060606	0	0	0	0.673400673400673	0	0	0	3.7037037037037	4.71380471380471	9.76430976430976	0
1663	1719	"McCarston's Lake"	45.05	-80.09	740	"AWI"	740	6487	8933	7880	0	14.0522875816993	0.326797385620915	0	0	0	0	24.8366013071895	0	0	0	0.980392156862745	0	0	21.5686274509804	1.96078431372549	1.96078431372549	0	0	4.57516339869281	0.326797385620915	2.94117647058824	0	0	0	0	5.88235294117647	0	0.326797385620915	0	0	0	0	0	2.28758169934641	7.84313725490196	10.1307189542484	0
1663	1719	"McCarston's Lake"	45.05	-80.09	760	"AWI"	760	6847	9119	8156	0	8.52459016393443	1.63934426229508	0	0	0	0	10.8196721311475	0.327868852459016	0	0	2.62295081967213	0	0	25.9016393442623	2.29508196721311	1.63934426229508	0	0	2.29508196721311	0	3.60655737704918	0	0.983606557377049	0	0.327868852459016	4.59016393442623	0	0	0	0	0	0	0	0.327868852459016	25.2459016393443	8.85245901639344	0
1663	1719	"McCarston's Lake"	45.05	-80.09	780	"AWI"	780	7205	9321	8428	0	8.60927152317881	0	0	0.33112582781457	0	0	6.62251655629139	0.662251655629139	0	0	1.98675496688742	0	0	30.1324503311258	2.31788079470199	0.33112582781457	0.662251655629139	0	2.64900662251656	0	4.3046357615894	0	0.33112582781457	0	0	6.95364238410596	0	0	0	0	0	0	0	1.98675496688742	20.1986754966887	11.9205298013245	0
1663	1719	"McCarston's Lake"	45.05	-80.09	800	"AWI"	800	7529	9516	8712	0	8.88157894736842	0	0	0.328947368421053	0	0	2.63157894736842	0.328947368421053	0	0	0.986842105263158	0	0	18.0921052631579	3.28947368421053	1.31578947368421	0	0.328947368421053	3.28947368421053	0.328947368421053	6.25	0	0.986842105263158	0	0	6.25	0	0	0	0.328947368421053	0	0	0	0.986842105263158	34.5394736842105	10.8552631578947	0
1663	1719	"McCarston's Lake"	45.05	-80.09	820	"AWI"	820	7940	9664	8983	0.336700336700337	8.08080808080808	0	0	0	0	0	2.69360269360269	1.34680134680135	0	0	2.02020202020202	0	0	19.8653198653199	0	0.336700336700337	0	0	3.03030303030303	0	19.1919191919192	0	0.336700336700337	0	0	9.76430976430976	0	0	0	0	0	0	0	2.35690235690236	22.5589225589226	8.08080808080808	0
1663	1719	"McCarston's Lake"	45.05	-80.09	840	"AWI"	840	8308	9830	9243	0.328947368421053	6.25	0.328947368421053	0.328947368421053	0	0	0	3.61842105263158	0	0	0	2.96052631578947	0.328947368421053	0	4.27631578947368	2.96052631578947	0.986842105263158	0	0	4.93421052631579	0	17.1052631578947	0	0	0	0	10.1973684210526	0	0	0	0	0	0	0	0.657894736842105	35.1973684210526	9.53947368421053	0
1663	1719	"McCarston's Lake"	45.05	-80.09	860	"AWI"	860	8662	9999	9514	0.662251655629139	0.993377483443709	0.33112582781457	0.33112582781457	0	0	0	29.8013245033113	0	0	0	1.32450331125828	0	0	1.32450331125828	0.993377483443709	0.33112582781457	0	0	7.28476821192053	0.33112582781457	38.4105960264901	0	0	0	0	12.5827814569536	0	0	0	0	0	0	0	0	0.33112582781457	4.96688741721854	0
1663	1719	"McCarston's Lake"	45.05	-80.09	880	"AWI"	880	9417	10091	9737	1.98675496688742	0	0	0	0	0	0	26.4900662251656	0.33112582781457	0	0	0.33112582781457	1.32450331125828	0	0.33112582781457	0	0.662251655629139	0	0	2.31788079470199	1.65562913907285	42.3841059602649	0	0	0.662251655629139	0.33112582781457	16.887417218543	0	0	0	0	0	0	0.33112582781457	0	0.33112582781457	3.64238410596026	0
1663	1719	"McCarston's Lake"	45.05	-80.09	890	"AWI"	890	9600	10202	9870	0.974025974025974	3.24675324675325	0	0	0	0	0	18.5064935064935	0.324675324675325	0	0	1.94805194805195	1.2987012987013	0.974025974025974	7.46753246753247	2.27272727272727	0.324675324675325	0	0.649350649350649	3.8961038961039	3.57142857142857	41.5584415584416	0	0	1.2987012987013	0.324675324675325	4.54545454545455	0	0	0	0	0	0	0	0.649350649350649	3.24675324675325	2.92207792207792	0
