"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Carya"	"Caryophyllaceae"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fraxinus"	"Indeterminable"	"Isoëtes"	"Juglans"	"Larix"	"Moraceae"	"Myricaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Platanus"	"Poaceae"	"Populus"	"Quercus"	"Rosaceae"	"Rumex"	"Salix"	"Sarcobataceae"	"Thalictrum"	"Tsuga"	"Ulmus"	"Urticaceae"	"Vitaceae"
823	849	"Hayes Lake"	49.58333	-93.75	130	"AWI"	130	2109	3953	3052	3.1496062992126	0	22.0472440944882	0.78740157480315	3.1496062992126	0	19.6850393700787	0	0	2.36220472440945	4.7244094488189	2.36220472440945	0	0	0	2.36220472440945	1.5748031496063	4.7244094488189	0	1.5748031496063	0	0	0	0	22.0472440944882	0	0	2.36220472440945	0.78740157480315	3.1496062992126	0	0	0.78740157480315	0	0	0	2.36220472440945	0	0
823	849	"Hayes Lake"	49.58333	-93.75	140	"AWI"	140	2344	4179	3293	2.17391304347826	0	24.4565217391304	0.543478260869565	2.17391304347826	0	28.804347826087	0	0	0.543478260869565	1.6304347826087	2.17391304347826	0	0	0	1.6304347826087	2.17391304347826	4.89130434782609	0	2.17391304347826	0	0.543478260869565	0	1.6304347826087	13.5869565217391	0	0	2.71739130434783	3.26086956521739	3.80434782608696	0	0	0	0	0	0	1.08695652173913	0	0
823	849	"Hayes Lake"	49.58333	-93.75	150	"AWI"	150	2597	4389	3542	1.07816711590297	0	10.2425876010782	0	1.61725067385445	0	10.7816711590297	0	0	0	0.808625336927224	0.269541778975741	0	0	0	0	0.808625336927224	0.269541778975741	0	0	0	0.269541778975741	0	0	7.00808625336927	63.8814016172507	0	1.07816711590297	0.269541778975741	1.61725067385445	0	0	0	0	0	0	0	0	0
823	849	"Hayes Lake"	49.58333	-93.75	160	"AWI"	160	2835	4595	3794	2.64900662251656	0	21.1920529801325	0.662251655629139	2.64900662251656	0	27.8145695364238	0	0	0	2.64900662251656	3.3112582781457	0	0	0.662251655629139	0	6.62251655629139	6.62251655629139	0	1.98675496688742	0	1.32450331125828	0	0.662251655629139	9.27152317880795	0	0	3.97350993377483	1.32450331125828	6.62251655629139	0	0	0	0	0	0	0	0	0
823	849	"Hayes Lake"	49.58333	-93.75	170	"AWI"	170	3108	4771	4033	1.35135135135135	0	18.9189189189189	0.675675675675676	4.72972972972973	0	35.8108108108108	0	0	0.675675675675676	8.10810810810811	0.675675675675676	0	0	0	0	2.02702702702703	1.35135135135135	0	2.02702702702703	0	0.675675675675676	0	1.35135135135135	11.4864864864865	0	0	0	4.72972972972973	2.7027027027027	0	0	1.35135135135135	0	0	0	1.35135135135135	0	0
823	849	"Hayes Lake"	49.58333	-93.75	180	"AWI"	180	3374	4960	4276	2.64150943396226	0	25.6603773584906	0.377358490566038	5.66037735849057	0	27.9245283018868	0.377358490566038	0.377358490566038	1.13207547169811	2.64150943396226	1.50943396226415	0	0	0	1.13207547169811	3.39622641509434	1.88679245283019	0	0.754716981132076	0	0.377358490566038	0	0.377358490566038	11.3207547169811	0	0	4.52830188679245	1.13207547169811	5.66037735849057	0	0	0.377358490566038	0	0	0	0.754716981132076	0	0
823	849	"Hayes Lake"	49.58333	-93.75	190	"AWI"	190	3663	5140	4525	2.05479452054794	0	19.8630136986301	0	6.16438356164384	0	32.8767123287671	0	0	0	3.42465753424658	3.42465753424658	0	0	0	0	1.36986301369863	4.10958904109589	0	1.36986301369863	0	0	0	0	12.3287671232877	0	0	4.79452054794521	3.42465753424658	4.10958904109589	0	0	0	0	0	0	0.684931506849315	0	0
823	849	"Hayes Lake"	49.58333	-93.75	200	"AWI"	200	3951	5293	4764	2.89017341040462	0	24.8554913294798	1.15606936416185	5.78034682080925	0	24.8554913294798	0	0	0.578034682080925	4.04624277456647	1.73410404624277	0	0	0	0	2.3121387283237	6.9364161849711	0	3.46820809248555	0	1.15606936416185	0	0.578034682080925	7.51445086705202	0	0	5.20231213872832	2.3121387283237	4.04624277456647	0	0	0.578034682080925	0	0	0	0	0	0
823	849	"Hayes Lake"	49.58333	-93.75	210	"AWI"	210	4287	5443	4993	1.5625	0	30.46875	2.34375	4.6875	0	17.1875	0	0	0.78125	7.03125	3.125	0	0	0	2.34375	1.5625	4.6875	0	0.78125	0	0	0	0	3.90625	0	0	2.34375	4.6875	4.6875	0	0	3.125	0	1.5625	0	2.34375	0	0.78125
823	849	"Hayes Lake"	49.58333	-93.75	220	"AWI"	220	4489	5627	5170	2.10526315789474	0	22.6315789473684	2.10526315789474	5.26315789473684	0	23.6842105263158	0	0	2.63157894736842	7.89473684210526	1.57894736842105	0	0.526315789473684	0	0	5.26315789473684	3.15789473684211	0	0	0	0.526315789473684	0	0	10.5263157894737	0	0	3.68421052631579	3.15789473684211	4.73684210526316	0	0	0	0	0	0	0.526315789473684	0	0
823	849	"Hayes Lake"	49.58333	-93.75	230	"AWI"	230	4629	5809	5317	0.862068965517241	0	25	0.862068965517241	7.75862068965517	0	29.3103448275862	0	0	0.862068965517241	5.17241379310345	5.17241379310345	0	0	0.862068965517241	0	2.58620689655172	1.72413793103448	0	0	0	0	0	0	4.31034482758621	0	0	6.03448275862069	1.72413793103448	6.89655172413793	0	0	0.862068965517241	0	0	0	0	0	0
823	849	"Hayes Lake"	49.58333	-93.75	240	"AWI"	240	4770	5996	5462	1.15606936416185	0	21.3872832369942	1.73410404624277	4.04624277456647	0	29.4797687861272	0	0	2.89017341040462	8.67052023121387	0.578034682080925	0	0	1.15606936416185	0	1.73410404624277	3.46820809248555	0	0.578034682080925	0	1.73410404624277	0	0	4.6242774566474	0	0	5.20231213872832	6.35838150289017	2.89017341040462	0	0	0.578034682080925	0	0.578034682080925	0	1.15606936416185	0	0
823	849	"Hayes Lake"	49.58333	-93.75	250	"AWI"	250	4919	6173	5604	0	0	29.9212598425197	2.36220472440945	8.66141732283465	0	25.1968503937008	0	0	0	8.66141732283465	0.78740157480315	0	0	0	0	2.36220472440945	0.78740157480315	0	0	0	3.93700787401575	0	0.78740157480315	5.51181102362205	0	0	3.1496062992126	1.5748031496063	4.7244094488189	0	0	0.78740157480315	0	0	0	0.78740157480315	0	0
823	849	"Hayes Lake"	49.58333	-93.75	260	"AWI"	260	5066	6337	5747	0	0	21.2871287128713	1.98019801980198	4.45544554455445	0	21.2871287128713	0	0	2.97029702970297	11.8811881188119	2.47524752475248	0	0	0	3.96039603960396	4.45544554455445	1.98019801980198	0	0.495049504950495	0	0.99009900990099	0	2.47524752475248	2.47524752475248	0	0	3.96039603960396	2.47524752475248	8.41584158415842	0	0	0.495049504950495	0	0	0	1.48514851485149	0	0
823	849	"Hayes Lake"	49.58333	-93.75	270	"AWI"	270	5214	6498	5891	0.598802395209581	0	18.562874251497	4.79041916167665	10.1796407185629	0	29.3413173652695	0	0	0.598802395209581	7.78443113772455	1.19760479041916	0	0	0	0	1.79640718562874	2.39520958083832	0	0.598802395209581	0	0	0	2.39520958083832	1.79640718562874	0	0	4.79041916167665	2.9940119760479	6.58682634730539	0	0	1.79640718562874	0	0	0	1.79640718562874	0	0
823	849	"Hayes Lake"	49.58333	-93.75	280	"AWI"	280	5351	6661	6033	0	0	21.4689265536723	2.25988700564972	6.21468926553672	0	23.1638418079096	0.564971751412429	0.564971751412429	2.25988700564972	10.1694915254237	1.12994350282486	0	0	0	0	3.38983050847458	0.564971751412429	0	0	0	0	0	2.82485875706215	3.38983050847458	0	0.564971751412429	10.1694915254237	1.69491525423729	6.77966101694915	0	0	1.69491525423729	0	0	0	1.12994350282486	0	0
823	849	"Hayes Lake"	49.58333	-93.75	290	"AWI"	290	5500	6805	6175	0.689655172413793	0	22.7586206896552	1.37931034482759	5.51724137931035	0	31.0344827586207	0	0	1.37931034482759	6.20689655172414	1.37931034482759	0	0	0	3.44827586206897	6.20689655172414	0	0	5.51724137931035	0	0	0	1.37931034482759	2.75862068965517	0	0	0.689655172413793	0	6.89655172413793	0	0	0.689655172413793	0.689655172413793	0	0	1.37931034482759	0	0
823	849	"Hayes Lake"	49.58333	-93.75	310	"AWI"	310	5779	7102	6448	0	0	21.301775147929	4.14201183431953	9.46745562130178	0	29.585798816568	0	0	0.591715976331361	7.69230769230769	1.18343195266272	0	0	0	0	5.91715976331361	0	0	0	0	0	0	1.18343195266272	2.36686390532544	0	0	4.73372781065089	0	10.0591715976331	0	0	0.591715976331361	0	0	0	1.18343195266272	0	0
823	849	"Hayes Lake"	49.58333	-93.75	320	"AWI"	320	5927	7250	6592	0	0	22.1374045801527	2.29007633587786	9.16030534351145	0	22.1374045801527	0	0	0.763358778625954	9.16030534351145	3.81679389312977	0	0	0.763358778625954	0	6.87022900763359	0	0	0	0	0	0	3.05343511450382	3.05343511450382	0	0	5.34351145038168	1.52671755725191	6.87022900763359	0	0	2.29007633587786	0.763358778625954	0	0	0	0	0
823	849	"Hayes Lake"	49.58333	-93.75	330	"AWI"	330	6076	7391	6739	0.740740740740741	0	27.4074074074074	2.96296296296296	8.88888888888889	0	17.7777777777778	0	0	2.22222222222222	9.62962962962963	2.22222222222222	0	0	0	2.22222222222222	6.66666666666667	0	0	0	0	0	0	0.740740740740741	3.7037037037037	0	0	4.44444444444444	1.48148148148148	7.40740740740741	0	0	0.740740740740741	0	0	0	0.740740740740741	0	0
823	849	"Hayes Lake"	49.58333	-93.75	340	"AWI"	340	6238	7522	6883	0.578034682080925	0	28.9017341040462	1.15606936416185	6.35838150289017	0	20.8092485549133	0	0	1.73410404624277	10.4046242774566	2.3121387283237	0	0	0	0	1.73410404624277	0.578034682080925	0	0.578034682080925	0	1.15606936416185	0	1.73410404624277	3.46820809248555	0	0	6.9364161849711	1.15606936416185	8.67052023121387	0	0	0.578034682080925	0	0	0	1.15606936416185	0	0
823	849	"Hayes Lake"	49.58333	-93.75	350	"AWI"	350	6411	7651	7028	0.869565217391304	0	23.4782608695652	0	9.56521739130435	0	29.5652173913043	0.869565217391304	0	0	9.56521739130435	3.47826086956522	0	0	0.869565217391304	0	2.60869565217391	0.869565217391304	0	0.869565217391304	0	0	0	0	1.73913043478261	0	0	8.69565217391304	0.869565217391304	3.47826086956522	0	0	0	0.869565217391304	0	0	1.73913043478261	0	0
823	849	"Hayes Lake"	49.58333	-93.75	370	"AWI"	370	6752	7930	7312	0	0	14.7887323943662	3.52112676056338	12.6760563380282	0	25.3521126760563	0	0	0.704225352112676	10.5633802816901	3.52112676056338	0	0	0	2.8169014084507	2.8169014084507	0.704225352112676	0	0	0	0	0	2.8169014084507	1.40845070422535	0	0.704225352112676	2.8169014084507	2.11267605633803	7.74647887323944	0	0	2.8169014084507	0	0	0	2.11267605633803	0	0
823	849	"Hayes Lake"	49.58333	-93.75	380	"AWI"	380	6931	8069	7448	0.421940928270042	0	12.2362869198312	3.37552742616034	8.43881856540084	0	21.9409282700422	0	0.843881856540084	2.10970464135021	17.7215189873418	4.21940928270042	0	0	0.421940928270042	1.26582278481013	3.37552742616034	1.26582278481013	0	0.421940928270042	0	0.843881856540084	0	0.421940928270042	3.37552742616034	0	0	7.17299578059072	2.10970464135021	5.48523206751055	0	0	1.68776371308017	0.421940928270042	0	0	0.421940928270042	0	0
823	849	"Hayes Lake"	49.58333	-93.75	390	"AWI"	390	7118	8211	7587	0	0	12.7272727272727	3.63636363636364	10.3030303030303	0	19.3939393939394	0	0	0.606060606060606	17.5757575757576	3.03030303030303	0	0	0	0	3.63636363636364	0	0	0	0	1.21212121212121	0	1.21212121212121	2.42424242424242	0	0	6.06060606060606	3.63636363636364	7.87878787878788	0	0	4.24242424242424	0.606060606060606	0	0	1.81818181818182	0	0
823	849	"Hayes Lake"	49.58333	-93.75	410	"AWI"	410	7551	8489	7847	0	0	16.0427807486631	4.27807486631016	12.8342245989305	0	23.5294117647059	0	0	0	22.9946524064171	2.67379679144385	0	0	0	0	3.74331550802139	0	0	0.53475935828877	0	1.60427807486631	0	0	1.06951871657754	0	0	5.88235294117647	1.06951871657754	2.67379679144385	0	0	1.06951871657754	0	0	0	0	0	0
823	849	"Hayes Lake"	49.58333	-93.75	420	"AWI"	420	7745	8705	8041	0	0	13.4328358208955	4.1044776119403	12.3134328358209	0	19.7761194029851	0	0	0.746268656716418	25.7462686567164	2.23880597014925	0	0	0	0	1.86567164179104	1.11940298507463	0	0	0	1.49253731343284	0	0.373134328358209	2.98507462686567	0	0	5.97014925373134	4.1044776119403	1.11940298507463	0	0.373134328358209	1.11940298507463	0	0	0	0.746268656716418	0.373134328358209	0
823	849	"Hayes Lake"	49.58333	-93.75	430	"AWI"	430	7894	9194	8327	0	0	14.070351758794	5.52763819095477	9.54773869346734	0	21.608040201005	0	0	1.00502512562814	18.5929648241206	2.51256281407035	0	0	0	0	2.01005025125628	1.00502512562814	0	0	0	2.51256281407035	0	0.50251256281407	6.03015075376884	0	0	5.0251256281407	6.03015075376884	0.50251256281407	0	0	2.01005025125628	0.50251256281407	0	0	1.00502512562814	0	0
823	849	"Hayes Lake"	49.58333	-93.75	440	"AWI"	440	8051	9596	8625	0	0	24.6666666666667	3.33333333333333	6.66666666666667	0	16	0	0	0	16.6666666666667	4.66666666666667	0	0	1.33333333333333	0	5.33333333333333	0.666666666666667	0	0	0	1.33333333333333	0	0	5.33333333333333	0	0	5.33333333333333	6	0	0	0	2	0	0	0	0.666666666666667	0	0
823	849	"Hayes Lake"	49.58333	-93.75	450	"AWI"	450	8243	9969	8925	0	0	18.9542483660131	2.61437908496732	6.5359477124183	0	22.8758169934641	0.65359477124183	0	0	18.3006535947712	5.88235294117647	0	0	0.65359477124183	1.30718954248366	0.65359477124183	1.30718954248366	0	0.65359477124183	0	0	0	0.65359477124183	5.88235294117647	0	0	2.61437908496732	6.5359477124183	0	0	0	2.61437908496732	0	0	0	1.30718954248366	0	0
823	849	"Hayes Lake"	49.58333	-93.75	460	"AWI"	460	8448	10297	9224	0	0	19.8473282442748	0.763358778625954	8.01526717557252	0	27.4809160305344	0	0	0	10.6870229007634	3.05343511450382	0	0	0	1.14503816793893	3.81679389312977	0.381679389312977	0	0	0	2.29007633587786	0	0.381679389312977	6.48854961832061	0	0	6.48854961832061	3.43511450381679	1.52671755725191	0	0	1.14503816793893	0.381679389312977	0	0	2.67175572519084	0	0
823	849	"Hayes Lake"	49.58333	-93.75	470	"AWI"	470	8660	10602	9541	0	0	21.2121212121212	3.53535353535354	4.54545454545455	0	19.1919191919192	0	0	1.01010101010101	22.7272727272727	1.51515151515152	0	0	0	0	1.51515151515152	1.01010101010101	0	0	0	1.01010101010101	0	1.01010101010101	5.05050505050505	0	0	4.54545454545455	6.06060606060606	3.03030303030303	0	0	2.52525252525253	0	0	0	0.505050505050505	0	0
823	849	"Hayes Lake"	49.58333	-93.75	480	"AWI"	480	8886	10930	9846	0	0	12.8099173553719	4.95867768595041	7.43801652892562	0	18.595041322314	0	0	0	21.4876033057851	3.30578512396694	0	0	0.413223140495868	0	7.85123966942149	0	0	0	0	2.06611570247934	0	0.826446280991736	4.54545454545455	0	0	6.19834710743802	4.13223140495868	2.47933884297521	0	0	2.06611570247934	0.413223140495868	0	0	0.413223140495868	0	0
823	849	"Hayes Lake"	49.58333	-93.75	490	"AWI"	490	9151	11219	10144	0	0	17.1232876712329	3.42465753424658	8.21917808219178	0	15.7534246575342	0	0	0	22.6027397260274	4.10958904109589	0	0	0.684931506849315	0	2.05479452054794	0	0	0.684931506849315	0	1.36986301369863	0	0.684931506849315	7.53424657534247	0	0	6.16438356164384	4.79452054794521	1.36986301369863	0	0	0.684931506849315	0	0	0	2.73972602739726	0	0
823	849	"Hayes Lake"	49.58333	-93.75	500	"AWI"	500	9425	11478	10448	0	0	7.43801652892562	11.5702479338843	13.6363636363636	0	12.396694214876	0	0	0.413223140495868	17.3553719008264	1.65289256198347	0	0	0	0	4.54545454545455	0.826446280991736	0	2.89256198347107	0	1.2396694214876	0	0.826446280991736	9.91735537190083	0	0	5.37190082644628	2.89256198347107	2.89256198347107	0	0	1.2396694214876	0	0	0	2.89256198347107	0	0
823	849	"Hayes Lake"	49.58333	-93.75	510	"AWI"	510	9691	11744	10752	0	0	3.18471337579618	0.636942675159236	8.28025477707006	0	21.0191082802548	0	0	0.636942675159236	22.9299363057325	3.18471337579618	0.636942675159236	0	0	0	1.91082802547771	0.636942675159236	0	0.636942675159236	0	1.91082802547771	0	1.27388535031847	11.4649681528662	0	0	3.82165605095541	10.828025477707	1.91082802547771	0	0	3.18471337579618	0	0.636942675159236	0	1.27388535031847	0	0
823	849	"Hayes Lake"	49.58333	-93.75	530	"AWI"	530	10257	12236	11362	0	0	0.819672131147541	0.819672131147541	9.83606557377049	0	20.4918032786885	0	0	1.63934426229508	20.4918032786885	2.45901639344262	0	0	0	0	1.63934426229508	0.819672131147541	0	2.45901639344262	0	0	0	0.819672131147541	12.2950819672131	0	0	7.37704918032787	7.37704918032787	3.27868852459016	0	0	3.27868852459016	0	0	0	3.27868852459016	0	0.819672131147541
823	849	"Hayes Lake"	49.58333	-93.75	540	"AWI"	540	10558	12463	11666	0	0	2.7027027027027	2.02702702702703	8.78378378378378	0	19.5945945945946	0	0	0	14.1891891891892	2.7027027027027	0	0	0	0	2.7027027027027	0.675675675675676	0	0.675675675675676	0	8.10810810810811	0	0	18.2432432432432	0	0	2.02702702702703	5.40540540540541	3.37837837837838	0	0	2.7027027027027	0	0	0	6.08108108108108	0	0
823	849	"Hayes Lake"	49.58333	-93.75	550	"AWI"	550	10886	12679	11970	0	0	1.6260162601626	1.6260162601626	8.94308943089431	0	21.1382113821138	0	0	0	17.8861788617886	0.813008130081301	0	0	0	0	4.0650406504065	0	0	0	0	4.8780487804878	0	0.813008130081301	17.0731707317073	0	0	3.2520325203252	10.5691056910569	3.2520325203252	0	0	0.813008130081301	0	0	0	3.2520325203252	0	0
823	849	"Hayes Lake"	49.58333	-93.75	560	"AWI"	560	11210	12877	12284	0	0	0.584795321637427	1.16959064327485	8.18713450292398	0	16.9590643274854	0	0	0.584795321637427	11.1111111111111	2.33918128654971	0	0	0	2.92397660818713	4.09356725146199	3.50877192982456	0	0.584795321637427	0	9.35672514619883	0	2.33918128654971	16.374269005848	0	0	2.33918128654971	9.35672514619883	3.50877192982456	0	0	1.75438596491228	0	0	0	2.92397660818713	0	0
823	849	"Hayes Lake"	49.58333	-93.75	570	"AWI"	570	11423	13139	12561	0	0	0.492610837438424	0.985221674876847	5.41871921182266	0	10.8374384236453	0	0	0	8.86699507389163	1.97044334975369	0	0	0	0	2.95566502463054	0.985221674876847	0	0.492610837438424	0	5.91133004926108	0	0.985221674876847	41.871921182266	0	0	2.46305418719212	5.41871921182266	3.44827586206897	0	0	1.47783251231527	0	0	0	5.41871921182266	0	0
823	849	"Hayes Lake"	49.58333	-93.75	590	"AWI"	590	11748	13779	12931	0	0	0.29585798816568	2.9585798816568	5.32544378698225	0	13.3136094674556	0	0	0	7.69230769230769	2.66272189349112	0	0	0	0	3.84615384615385	4.73372781065089	0	2.36686390532544	0	2.66272189349112	0	2.07100591715976	34.9112426035503	0	0	1.77514792899408	2.07100591715976	4.43786982248521	0	0	0.591715976331361	0.591715976331361	0	0	7.69230769230769	0	0
823	849	"Hayes Lake"	49.58333	-93.75	600	"AWI"	600	11903	14074	13129	0	0	0.677966101694915	3.05084745762712	2.71186440677966	0	5.76271186440678	0	0	0.338983050847458	4.40677966101695	2.3728813559322	0	0	0	0	8.13559322033898	2.03389830508475	0	3.72881355932203	0	0	0	2.3728813559322	50.8474576271186	0	0	3.72881355932203	0.677966101694915	2.3728813559322	0.338983050847458	0	1.35593220338983	0.338983050847458	0.338983050847458	0	4.06779661016949	0	0.338983050847458
823	849	"Hayes Lake"	49.58333	-93.75	610	"AWI"	610	12080	14396	13323	0	0	0.60790273556231	2.43161094224924	3.3434650455927	0	1.51975683890578	0.303951367781155	0	0.60790273556231	5.77507598784195	2.43161094224924	0	0	0	0	5.16717325227964	0.303951367781155	0	4.25531914893617	0.303951367781155	0	0	1.82370820668693	53.1914893617021	0	0	3.64741641337386	0.911854103343465	5.77507598784195	0	0	0.60790273556231	0	0	0	6.99088145896657	0	0
823	849	"Hayes Lake"	49.58333	-93.75	630	"AWI"	630	12427	15006	13726	0	0	1.69491525423729	1.9774011299435	1.9774011299435	0	2.54237288135593	0	0	0.282485875706215	9.32203389830508	6.49717514124294	0	0	0	1.9774011299435	5.93220338983051	0.564971751412429	0.282485875706215	0.282485875706215	0	0	0	1.9774011299435	47.4576271186441	0	0	2.54237288135593	0.282485875706215	2.82485875706215	0	0	0.847457627118644	0	0	0	10.4519774011299	0.282485875706215	0
823	849	"Hayes Lake"	49.58333	-93.75	640	"AWI"	640	12615	15233	13931	0	0	2.82685512367491	2.29681978798587	1.9434628975265	0	8.30388692579505	0	0	0.706713780918728	13.0742049469965	18.7279151943463	0.530035335689046	0	0	3.71024734982332	9.36395759717314	0.530035335689046	0	0	0.176678445229682	0	0	1.23674911660777	21.0247349823322	0	0	3.35689045936396	0.706713780918728	4.24028268551237	0.353356890459364	0	1.41342756183746	0	0	0	5.47703180212014	0	0
