"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Indeterminable"	"Myrica"	"Onagraceae"	"Picea"	"Pinaceae"	"Pinus"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Sarcobataceae"	"Saxifragaceae"	"Thalictrum"	"Viburnum"	"Violaceae"
296	302	"Boone Lake"	55.575	-119.43333	300	"AWI"	300	6703	7770	7219	0.382409177820268	5.73613766730401	0	0	0.573613766730402	0	6.88336520076482	0	0	0	0	0	0.191204588910134	0.191204588910134	0	0	1.1472275334608	0	0	33.0783938814532	2.10325047801147	48.3747609942639	0.191204588910134	0	0	0	0	0	0	0	0	0.764818355640535	0	0	0	0.382409177820268	0	0
296	302	"Boone Lake"	55.575	-119.43333	305	"AWI"	305	6747	7851	7289	0.19047619047619	4.38095238095238	0	0	0.761904761904762	0	5.52380952380952	0	0	0.19047619047619	0	0	0.761904761904762	0	0	0	1.9047619047619	0	0	30.4761904761905	0.952380952380952	53.9047619047619	0.19047619047619	0	0	0	0	0	0	0	0	0.761904761904762	0	0	0	0	0	0
296	302	"Boone Lake"	55.575	-119.43333	310	"AWI"	310	6825	7912	7360	0.392927308447937	7.66208251473477	0.196463654223969	0	0.589390962671906	0	5.89390962671906	0	0	0	0	0	0.785854616895874	0	0	0	1.57170923379175	0	0	27.7013752455796	0.589390962671906	52.4557956777996	0.589390962671906	0	0	0	0	0	0	0	0	1.57170923379175	0	0	0	0	0	0
296	302	"Boone Lake"	55.575	-119.43333	315	"AWI"	315	6894	7971	7433	1.11731843575419	5.95903165735568	0.186219739292365	0	0.558659217877095	0	8.19366852886406	0	0	0.186219739292365	0	0	0.931098696461825	0	0	0	1.48975791433892	0	0	20.8566108007449	2.42085661080074	56.2383612662942	0.558659217877095	0	0	0	0	0	0	0	0	1.30353817504655	0	0	0	0	0	0
296	302	"Boone Lake"	55.575	-119.43333	320	"AWI"	320	6943	8043	7502	1.44665461121157	7.59493670886076	0.180831826401447	0	0.723327305605787	0	6.69077757685353	0	0	0.180831826401447	0	0	0.180831826401447	0	0	0	2.16998191681736	0	0	24.7739602169982	2.16998191681736	52.8028933092224	0.180831826401447	0	0	0	0	0	0	0	0	0.904159132007233	0	0	0	0	0	0
296	302	"Boone Lake"	55.575	-119.43333	325	"AWI"	325	6995	8128	7571	0.767754318618042	5.56621880998081	0.575815738963532	0	1.15163147792706	0	8.25335892514395	0	0	0	0	0	1.91938579654511	0	0	0	1.15163147792706	0	0	20.3454894433781	1.34357005758157	57.0057581573896	0.767754318618042	0	0	0	0	0	0	0.191938579654511	0.383877159309021	0.575815738963532	0	0	0	0	0	0
296	302	"Boone Lake"	55.575	-119.43333	330	"AWI"	330	7110	8180	7638	0.191204588910134	4.97131931166348	0.573613766730402	0	0	0	7.45697896749522	0	0	0	0	0	0.573613766730402	0	0	0	0.382409177820268	0	0	17.208413001912	1.52963671128107	65.0095602294455	0.573613766730402	0	0	0	0	0	0	0.191204588910134	0	1.1472275334608	0.191204588910134	0	0	0	0	0
296	302	"Boone Lake"	55.575	-119.43333	335	"AWI"	335	7183	8241	7710	0.544464609800363	3.99274047186933	0	0	0.725952813067151	0	8.34845735027223	0	0	0	0	0	0.725952813067151	0	0	0	1.27041742286751	0	0	21.5970961887477	1.99637023593466	58.6206896551724	0.362976406533575	0	0	0	0	0	0	0	0	1.27041742286751	0	0	0	0.544464609800363	0	0
296	302	"Boone Lake"	55.575	-119.43333	340	"AWI"	340	7232	8325	7783	1.10497237569061	5.70902394106814	0.368324125230203	0	0.736648250460405	0	6.07734806629834	0	0	0	0	0	2.02578268876611	0.184162062615101	0	0	0.552486187845304	0	0	14.1804788213628	0.184162062615101	66.4825046040516	0.920810313075507	0	0	0	0	0	0	0	0	0.920810313075507	0	0	0	0.552486187845304	0	0
296	302	"Boone Lake"	55.575	-119.43333	345	"AWI"	345	7331	8386	7851	0.193050193050193	3.86100386100386	0.193050193050193	0	0.772200772200772	0	6.94980694980695	0	0	0	0	0	0.579150579150579	0	0	0	1.35135135135135	0	0	21.8146718146718	0	61.5830115830116	0.579150579150579	0	0	0	0	0	0	0	0	1.93050193050193	0	0	0	0	0.193050193050193	0
296	302	"Boone Lake"	55.575	-119.43333	350	"AWI"	350	7437	8448	7919	0.191204588910134	4.01529636711281	0.764818355640535	0	1.33843212237094	0	8.98661567877629	0	0	0.191204588910134	0	0	1.33843212237094	0.191204588910134	0	0	1.52963671128107	0	0	17.3996175908222	3.25047801147228	59.8470363288719	0	0	0	0	0	0	0	0	0	0.956022944550669	0	0	0	0	0	0
296	302	"Boone Lake"	55.575	-119.43333	355	"AWI"	355	7511	8511	7989	1.2280701754386	2.45614035087719	0.526315789473684	0	0.87719298245614	0	5.26315789473684	0	0	0	0	0	1.75438596491228	0	0	0	1.40350877192982	0	0	20.8771929824561	0.87719298245614	61.9298245614035	1.05263157894737	0	0.175438596491228	0	0	0	0	0	0	1.57894736842105	0	0	0	0	0	0
296	302	"Boone Lake"	55.575	-119.43333	360	"AWI"	360	7570	8594	8062	0.520833333333333	1.21527777777778	0.347222222222222	0	0	0	3.125	0	0	0	0	0	0.347222222222222	0	0	0	0.173611111111111	0	0.347222222222222	26.9097222222222	0.868055555555556	65.1041666666667	0.347222222222222	0	0	0	0	0	0	0	0.173611111111111	0.520833333333333	0	0	0	0	0	0
296	302	"Boone Lake"	55.575	-119.43333	365	"AWI"	365	7749	8657	8129	0.5859375	0.9765625	0	0	0	0	4.296875	0	0	0	0	0	0.390625	0.1953125	0	0	0.390625	0	0	16.015625	5.6640625	70.5078125	0.390625	0	0	0	0	0	0	0	0	0.1953125	0	0	0	0.390625	0	0
296	302	"Boone Lake"	55.575	-119.43333	370	"AWI"	370	7885	8725	8200	0.546448087431694	1.82149362477231	0	0	0.364298724954463	0	5.46448087431694	0	0	0	0	0	0.910746812386157	0	0	0	2.73224043715847	0	0	14.0255009107468	0.364298724954463	72.1311475409836	0.728597449908925	0	0	0	0	0	0	0	0.182149362477231	0.728597449908925	0	0	0	0	0	0
296	302	"Boone Lake"	55.575	-119.43333	375	"AWI"	375	7972	8808	8278	0.187265917602996	2.24719101123596	0	0	0.561797752808989	0	2.05992509363296	0	0	0.187265917602996	0	0	0.561797752808989	0	0	0	0.561797752808989	0	0	23.9700374531835	1.87265917602996	67.2284644194757	0.187265917602996	0	0	0	0	0	0	0	0	0.187265917602996	0	0	0	0.187265917602996	0	0
296	302	"Boone Lake"	55.575	-119.43333	380	"AWI"	380	8057	8915	8372	0.191570881226054	4.40613026819923	0	0	0.766283524904214	0	6.70498084291188	0	0	0	0	0	1.14942528735632	0	0	0	1.14942528735632	0	0	22.6053639846743	0.191570881226054	60.9195402298851	0.766283524904214	0	0	0	0	0	0	0	0	0.957854406130268	0	0	0	0.191570881226054	0	0
296	302	"Boone Lake"	55.575	-119.43333	385	"AWI"	385	8130	9058	8491	0.36101083032491	2.16606498194946	0.36101083032491	0	0.541516245487365	0	9.56678700361011	0	0	0	0	0	1.985559566787	0	0	0	0.72202166064982	0	0	21.1191335740072	1.26353790613718	60.1083032490975	0.902527075812274	0	0	0	0	0	0	0	0	0.36101083032491	0	0	0.180505415162455	0.36101083032491	0	0
296	302	"Boone Lake"	55.575	-119.43333	390	"AWI"	390	8174	9321	8601	0.561797752808989	4.68164794007491	0	0	0.561797752808989	0	11.7977528089888	0	0	0	0	0	0.374531835205993	0.374531835205993	0	0	2.05992509363296	0.187265917602996	0	30.5243445692884	1.31086142322097	46.8164794007491	0.187265917602996	0	0	0	0	0	0	0	0	0.374531835205993	0	0	0	0.187265917602996	0	0
296	302	"Boone Lake"	55.575	-119.43333	395	"AWI"	395	8209	9623	8711	0.3690036900369	2.76752767527675	0	0	0	0	7.38007380073801	0	0	0	0	0	0.738007380073801	0.18450184501845	0	0	1.1070110701107	0	0	24.9077490774908	5.53505535055351	55.719557195572	0.18450184501845	0	0	0	0	0	0	0	0	1.1070110701107	0	0	0	0	0	0
296	302	"Boone Lake"	55.575	-119.43333	400	"AWI"	400	8313	9783	8840	0.541516245487365	1.985559566787	0	0	0.180505415162455	0	11.0108303249097	0	0	0	0	0	1.80505415162455	0	0	0	0.902527075812274	0	0	28.3393501805054	1.08303249097473	52.5270758122744	0.36101083032491	0	0	0	0	0	0	0	0	1.26353790613718	0	0	0	0	0	0
296	302	"Boone Lake"	55.575	-119.43333	405	"AWI"	405	8382	9932	8972	0.381679389312977	2.09923664122137	0.572519083969466	0	0.572519083969466	0	19.4656488549618	0	0	0.572519083969466	0	0	3.24427480916031	0.381679389312977	0	0	2.09923664122137	0	0	21.9465648854962	1.7175572519084	45.0381679389313	0.572519083969466	0	1.33587786259542	0	0	0	0	0	0	0	0	0	0	0	0	0
296	302	"Boone Lake"	55.575	-119.43333	410	"AWI"	410	8441	10102	9095	0.950570342205323	2.09125475285171	0.190114068441065	0	0.190114068441065	0	12.5475285171103	0	0	0	0	0	1.33079847908745	0	0	0	2.28136882129278	0	0	30.7984790874525	7.60456273764259	40.4942965779468	0.380228136882129	0	0	0	0	0	0	0	0	0.950570342205323	0	0	0	0.190114068441065	0	0
296	302	"Boone Lake"	55.575	-119.43333	415	"AWI"	415	8506	10320	9217	1.35363790186125	0.846023688663283	0.169204737732657	0	0.50761421319797	0	8.12182741116751	0	0	0	0	0	0.676818950930626	0	0	0	1.01522842639594	0	0	30.1184433164129	1.35363790186125	53.9763113367174	0.676818950930626	0	0.676818950930626	0	0	0	0	0	0	0.50761421319797	0	0	0	0	0	0
296	302	"Boone Lake"	55.575	-119.43333	420	"AWI"	420	8619	10436	9338	0.70298769771529	0.878734622144113	0.351493848857645	0	0.175746924428822	0	16.871704745167	0	0	0	0	0	0.878734622144113	0	0	0	2.28471001757469	0	0	36.7311072056239	1.40597539543058	39.0158172231986	0	0	0	0	0	0	0	0	0.175746924428822	0.527240773286467	0	0	0	0	0	0
296	302	"Boone Lake"	55.575	-119.43333	425	"AWI"	425	8702	10543	9473	0.188679245283019	1.13207547169811	0.377358490566038	0	0.566037735849057	0	29.811320754717	0	0	0	0	0	0.566037735849057	0.566037735849057	0	0	4.33962264150943	0	0.188679245283019	30.5660377358491	8.11320754716981	22.8301886792453	0	0	0	0	0	0	0	0	0	0.566037735849057	0	0	0	0.188679245283019	0	0
296	302	"Boone Lake"	55.575	-119.43333	430	"AWI"	430	8761	10715	9602	0.327868852459016	2.78688524590164	0.163934426229508	0	1.80327868852459	0	31.6393442622951	0	0	0.163934426229508	0	0	5.40983606557377	0.327868852459016	0	0	3.60655737704918	0	0	13.7704918032787	1.14754098360656	32.6229508196721	1.47540983606557	0	0.819672131147541	0	0	0	0	0.163934426229508	0	3.11475409836066	0	0	0	0.655737704918033	0	0
296	302	"Boone Lake"	55.575	-119.43333	435	"AWI"	435	8883	10865	9723	0.941619585687382	3.2015065913371	0.188323917137476	0	0.564971751412429	0	37.0998116760829	0	0	0	0	0	2.63653483992467	0	0	0	5.08474576271187	0	0	19.5856873822976	1.31826741996234	26.1770244821092	0.564971751412429	0	0.376647834274953	0	0	0	0	0	0	1.88323917137476	0	0	0	0.376647834274953	0	0
296	302	"Boone Lake"	55.575	-119.43333	440	"AWI"	440	9006	10998	9844	1.27272727272727	2	0	0	0.727272727272727	0	26.1818181818182	0	0	0	0	0	2.54545454545455	0	0	0	5.27272727272727	0	0	23.0909090909091	1.81818181818182	33.8181818181818	0.727272727272727	0	0	0	0	0	0	0	0	1.81818181818182	0	0	0	0.727272727272727	0	0
296	302	"Boone Lake"	55.575	-119.43333	445	"AWI"	445	9085	11155	9969	3.91061452513966	2.79329608938547	0	0	0.74487895716946	0	19.7392923649907	0	0	0	0	0	0.74487895716946	0.37243947858473	0	0	2.60707635009311	0	0	29.9813780260708	0.74487895716946	35.5679702048417	0.558659217877095	0	0	0	0	0	0	0	0	2.23463687150838	0	0	0	0	0	0
296	302	"Boone Lake"	55.575	-119.43333	450	"AWI"	450	9155	11343	10091	1.13636363636364	0.568181818181818	0.189393939393939	0	0	0	18.5606060606061	0	0	0	0	0	1.32575757575758	0	0	0	1.32575757575758	0	0	40.9090909090909	0.946969696969697	32.7651515151515	0.568181818181818	0	0.568181818181818	0	0	0	0	0	0	0.757575757575758	0	0	0	0.378787878787879	0	0
296	302	"Boone Lake"	55.575	-119.43333	454	"AWI"	454	9307	11437	10184	0.900900900900901	0.900900900900901	0	0	0.18018018018018	0	14.4144144144144	0	0	0	0	0	0.720720720720721	0	0	0	2.16216216216216	0	0	52.7927927927928	1.62162162162162	24.8648648648649	0.540540540540541	0	0.18018018018018	0	0	0	0	0	0	0.720720720720721	0	0	0	0	0	0
296	302	"Boone Lake"	55.575	-119.43333	460	"AWI"	460	9487	11591	10321	1.6304347826087	2.17391304347826	0.181159420289855	0	1.08695652173913	0	18.2971014492754	0	0	0	0	0	13.0434782608696	0	0	0	3.07971014492754	0	0	14.6739130434783	0.905797101449275	30.9782608695652	3.98550724637681	0	3.44202898550725	0	0	0	0	0	0	6.15942028985507	0	0	0	0	0	0.36231884057971
296	302	"Boone Lake"	55.575	-119.43333	465	"AWI"	465	9583	11760	10438	0	3.17757009345794	0.560747663551402	0	2.24299065420561	0	13.0841121495327	0	0	0.186915887850467	0	0	7.85046728971963	0.747663551401869	0	0	6.16822429906542	0	0	27.4766355140187	0.934579439252336	31.9626168224299	2.05607476635514	0	0.747663551401869	0	0	0	0	0	0	2.80373831775701	0	0	0	0	0	0
296	302	"Boone Lake"	55.575	-119.43333	470	"AWI"	470	9742	11919	10561	0.381679389312977	2.29007633587786	0.381679389312977	0	0.381679389312977	0	9.73282442748092	0	0	0.190839694656489	0	0	6.10687022900763	0	0	0	5.53435114503817	0	0	31.1068702290076	0	35.3053435114504	2.67175572519084	0	0.190839694656489	0.190839694656489	0	0	0	0	0	4.38931297709924	0	0	0.190839694656489	0.572519083969466	0.381679389312977	0
296	302	"Boone Lake"	55.575	-119.43333	475	"AWI"	475	9963	12046	10686	2.27272727272727	5.11363636363636	0.757575757575758	0	1.32575757575758	0	7.76515151515152	0	0	0	0	0	16.2878787878788	0.378787878787879	0	0	8.90151515151515	0	0	7.76515151515152	0.757575757575758	29.7348484848485	9.65909090909091	0	3.03030303030303	0	0	0.568181818181818	0	0	0	5.11363636363636	0	0	0	0.568181818181818	0	0
296	302	"Boone Lake"	55.575	-119.43333	480	"AWI"	480	10160	12190	10834	0.560747663551402	6.35514018691589	0	0	3.17757009345794	0	5.98130841121495	0	0	0.560747663551402	0	0	9.90654205607477	0.934579439252336	0	0	4.85981308411215	0	0	17.196261682243	0.560747663551402	37.5700934579439	6.91588785046729	0	0.934579439252336	0	0	0	0	0	0	4.48598130841121	0	0	0	0	0	0
296	302	"Boone Lake"	55.575	-119.43333	485	"AWI"	485	10288	12368	10988	0.196078431372549	5.88235294117647	0	0	1.96078431372549	0	8.82352941176471	0	0	0.196078431372549	0	0	8.43137254901961	0.980392156862745	0	0	4.31372549019608	0	0	24.1176470588235	0.196078431372549	26.078431372549	1.96078431372549	0	7.64705882352941	0.196078431372549	0	0	0	0	0.392156862745098	8.43137254901961	0	0	0	0.196078431372549	0	0
296	302	"Boone Lake"	55.575	-119.43333	490	"AWI"	490	10784	12551	11411	2.37580993520518	2.59179265658747	0.647948164146868	0	5.61555075593953	0	9.50323974082074	0.647948164146868	0	0	0	0	14.6868250539957	1.07991360691145	0	0	5.61555075593953	0.215982721382289	0	9.50323974082074	0.215982721382289	18.3585313174946	2.15982721382289	0	17.4946004319654	0	0	0	0	0	0.215982721382289	9.07127429805616	0	0	0	0	0	0
296	302	"Boone Lake"	55.575	-119.43333	492	"AWI"	492	10958	12642	11623	0.694444444444444	4.16666666666667	0.694444444444444	0	2.08333333333333	0	26.2152777777778	0	0	0.347222222222222	0	1.38888888888889	8.85416666666667	0.694444444444444	0	0	2.95138888888889	0	0	15.9722222222222	0	33.1597222222222	1.90972222222222	0	0.173611111111111	0	0	0	0	0	0	0	0	0	0.347222222222222	0.173611111111111	0.173611111111111	0
296	302	"Boone Lake"	55.575	-119.43333	498	"AWI"	498	11330	13094	12292	0.337268128161889	3.37268128161889	0.843170320404722	0	0.505902192242833	0	17.7065767284992	0	0	0	0	0.337268128161889	5.39629005059022	0.168634064080944	0	0	2.02360876897133	0	0	21.4165261382799	0	43.8448566610455	1.68634064080944	0	0.337268128161889	0	0	0	0	0	0	2.02360876897133	0	0	0	0	0	0
296	302	"Boone Lake"	55.575	-119.43333	506	"AWI"	506	11757	14004	12997	0.169779286926995	6.11205432937182	0.509337860780985	0	1.86757215619694	0	17.3174872665535	0	0	0	0	0.848896434634975	12.7334465195246	0.67911714770798	0.169779286926995	0	7.30050933786078	0.169779286926995	0	10.3565365025467	0.169779286926995	21.7317487266553	9.33786078098472	0	1.69779286926995	0	0	0	0	0	0	6.6213921901528	0	0	0	1.52801358234295	0.67911714770798	0
296	302	"Boone Lake"	55.575	-119.43333	509	"AWI"	509	11977	14078	13108	0.233100233100233	5.82750582750583	0.233100233100233	0	3.4965034965035	0	7.22610722610723	0	0	0	0	0.233100233100233	13.7529137529138	0.932400932400932	0	0	12.1212121212121	0	0	8.15850815850816	1.3986013986014	21.6783216783217	10.02331002331	0	3.96270396270396	0	0	0	0	0.233100233100233	0	8.85780885780886	0	0	0	1.16550116550117	0.466200466200466	0
296	302	"Boone Lake"	55.575	-119.43333	515	"AWI"	515	12372	14252	13331	0	20.3883495145631	0	0	0	0	25.2427184466019	0	0	0	0	0	0	0	0	0	0	0	0	4.85436893203883	1.94174757281553	35.9223300970874	0	0	11.6504854368932	0	0	0	0	0	0	0	0	0	0	0	0	0
296	302	"Boone Lake"	55.575	-119.43333	518	"AWI"	518	12518	14384	13444	0	5.35168195718654	0.611620795107034	0	2.44648318042813	0	6.72782874617737	0	0	0.152905198776758	0	0	13.1498470948012	0.611620795107034	0	0	19.7247706422018	0	0	10.8562691131498	0.305810397553517	17.737003058104	4.89296636085627	0	9.78593272171254	0	0	0	0	0	0	6.88073394495413	0	0	0.152905198776758	0.152905198776758	0.458715596330275	0
296	302	"Boone Lake"	55.575	-119.43333	524	"AWI"	524	12764	14661	13619	0	4.16666666666667	0.297619047619048	0	4.01785714285714	0	6.25	0	0	0	0	0	25.297619047619	0.744047619047619	0	0	12.0535714285714	0	0	8.33333333333333	0	9.9702380952381	2.08333333333333	0	18.75	0	0	0	0	0.148809523809524	0	7.58928571428571	0	0.148809523809524	0	0	0.148809523809524	0
