"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caryophyllaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Isoëtes"	"Liliaceae"	"Myrica"	"Onagraceae"	"Picea"	"Pinus"	"Poaceae"	"Polemoniaceae"	"Populus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Tsuga"
1071	1104	"Hidden Lake"	60.480304	-150.275286	205	"AWI"	205	11245	12501	12023	1.71232876712329	0.342465753424658	1.36986301369863	3.42465753424658	0	40.4109589041096	0	0.342465753424658	1.02739726027397	12.6712328767123	0	1.02739726027397	0	0	0.342465753424658	0	0	0	6.84931506849315	0	7.19178082191781	0.684931506849315	0	0.342465753424658	0	22.2602739726027	0	0
1071	1104	"Hidden Lake"	60.480304	-150.275286	210	"AWI"	210	11929	12642	12332	3.84615384615385	0	1.04895104895105	2.44755244755245	0	41.958041958042	0.34965034965035	0	0	12.9370629370629	0	1.04895104895105	0	0.34965034965035	0	0	0.34965034965035	0	11.5384615384615	0.699300699300699	0.34965034965035	0	0	0	0	23.0769230769231	0	0
1071	1104	"Hidden Lake"	60.480304	-150.275286	220	"AWI"	220	12548	14538	13427	2.22222222222222	0	0.317460317460317	9.52380952380952	0	62.2222222222222	0	0	0.317460317460317	7.93650793650794	0	0.317460317460317	0	0	0	0	0	0	13.6507936507937	0	0	0	0	0	0	3.49206349206349	0	0
1071	1104	"Hidden Lake"	60.480304	-150.275286	230	"AWI"	230	13614	15352	14656	1.92926045016077	0.321543408360129	0	8.03858520900322	1.60771704180064	71.3826366559485	0	0.321543408360129	0.321543408360129	6.43086816720257	0	0.643086816720257	0	0	0	0	0	0	8.03858520900322	0	0	0.321543408360129	0	0	0	0.643086816720257	0	0
1071	1104	"Hidden Lake"	60.480304	-150.275286	240	"AWI"	240	14740	16208	15548	0.313479623824451	0	0.313479623824451	5.64263322884013	0	56.1128526645768	0	2.19435736677116	0.626959247648903	22.257053291536	0	0.940438871473354	0	0	0	0	0	0	7.21003134796238	0	0	0	0	0	0	4.38871473354232	0	0
1071	1104	"Hidden Lake"	60.480304	-150.275286	250	"AWI"	250	15544	16807	16267	0.93167701863354	0	0	4.34782608695652	0	68.3229813664596	0	0.93167701863354	0.62111801242236	14.2857142857143	0	0.62111801242236	0	0	0	0	0	0	5.59006211180124	0	0	0	0	0	0	4.34782608695652	0	0
1071	1104	"Hidden Lake"	60.480304	-150.275286	260	"AWI"	260	16385	17897	16969	1.18694362017804	0	1.18694362017804	5.34124629080119	0	35.3115727002967	0	0.890207715133531	0.593471810089021	43.9169139465875	0	0.890207715133531	0	0	0	0	0	0	4.74777448071217	0	0	0.29673590504451	0	0	0	5.6379821958457	0	0
1071	1104	"Hidden Lake"	60.480304	-150.275286	270	"AWI"	270	16833	19146	17742	2.89017341040462	0	0	10.9826589595376	0	1.73410404624277	0	8.09248554913295	1.15606936416185	50.2890173410405	0	0.578034682080925	0	0	0	0	1.15606936416185	1.73410404624277	9.2485549132948	0	0	0	1.15606936416185	0	0	10.9826589595376	0	0
1071	1104	"Hidden Lake"	60.480304	-150.275286	280	"AWI"	280	17371	20300	18518	2.03045685279188	2.03045685279188	0	6.09137055837564	0	1.01522842639594	0	3.55329949238579	1.01522842639594	50.761421319797	0	0.50761421319797	0	0	0	0	0.50761421319797	0	12.1827411167513	0	0	0	0	0	0	20.3045685279188	0	0
1071	1104	"Hidden Lake"	60.480304	-150.275286	290	"AWI"	290	17909	21321	19295	11.5702479338843	0	0	10.7438016528926	0	0	0	12.396694214876	0	31.404958677686	0	0	0	0	0	0	0	0	14.8760330578512	0	0	0	0	0	0	19.0082644628099	0	0
