"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Celtis"	"Cephalanthus"	"Cornus"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Isoëtes"	"Juglans"	"Lamiaceae"	"Larix"	"Liliaceae"	"Liquidambar"	"Myrica"	"Nyssa"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rhododendron"	"Rhus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Taxodium"	"Thalictrum"	"Tilia"	"Toxicodendron"	"Tsuga"	"Ulmus"	"Viburnum"	"Vitaceae"
1643	1698	"Mansell Pond"	45.04167	-68.73333	942	"AWI"	942	4984	5960	5440	1	0	0	1	0	0	0	394	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	94	23	0	0	1	0	0	0	4	0	0	0	1	0	1	7.5	0	0	1	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227	16	0	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	946	"AWI"	946	5094	6055	5547	3	0	0	0	0	0	0	333	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	61	0	0	1	8	0	0	0	0	0	0	0	0	0	2	4.5	401	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	13	0	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	950	"AWI"	950	5171	6135	5657	1.5	0	0	1	0	1	0	362	0	0	0	0	0	0	1	0	0	0	0	3	0	4	0	0	0	79	28	0	2	1	0	0	0	1	1	0	0	0	0	5	8	375.5	0	2	0	0	0	0	37	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	1	0	282	18	0	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	954	"AWI"	954	5258	6244	5763	1.5	0	0	0	0	1	0	367	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	112	19	0	1	2	0	0	0	0	0	0	0	0	0	6	6	217.5	0	1	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	256	12	0	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	958	"AWI"	958	5386	6304	5875	0	0	0	0	0	0	0	365	0	0	0	0	0	2	0	0	0	0	0	2	0	1	0	0	0	92	29	0	1	3	0	0	0	0	0	0	0	0	0	6	2.5	221.5	0	3	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	271	9	0	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	962	"AWI"	962	5463	6399	5992	2	0	0	0	0	2	0	396	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	68	25	0	1	2	1	0	0	1	0	0	0	0	0	8	5	213.5	0	4	0	0	0	0	48	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	295	11	0	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	966	"AWI"	966	5618	6467	6093	1.5	0	0	1	0	0	0	425	1	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	103	21	0	1	0	0	0	0	1	0	0	1	0	0	7	16	265.5	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	15	0	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	970	"AWI"	970	5743	6526	6200	0	0	0	1	0	0	0	349	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	72	24	0	1	4	0	0	0	0	0	0	0	0	0	2	5	211	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311	9	0	1
1643	1698	"Mansell Pond"	45.04167	-68.73333	974	"AWI"	974	5867	6612	6303	2.5	0	0	0	0	0	0	316	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	38	28	0	2	1	0	0	0	0	1	0	0	0	0	5	9	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	407	18	0	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	978	"AWI"	978	6113	6656	6393	1.5	0	0	0	0	0	0	300	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	59	17	0	5	1	0	0	0	0	0	0	0	0	0	2	1.5	221.5	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	387	18	0	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	982	"AWI"	982	6277	6734	6493	2.5	0	0	0	0	0	0	258	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	40	28	0	4	1	0	0	0	0	0	0	0	0	0	9	3.5	162	0	2	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	734	13	0	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	986	"AWI"	986	6348	6833	6582	3.5	0	0	0	0	0	0	280	0	0	0	0	0	1	0	0	0	0	0	3	1	8	0	0	0	12	21	0	1	1	0	0	0	1	0	0	0	0	0	5	7	371.5	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	10	0	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	990	"AWI"	990	6393	6972	6660	1.5	0	0	0	0	1	0	222	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0	0	0	15	25	0	2	1	0	0	0	1	0	0	0	0	0	5	7.5	464	0	0	0	0	0	0	49	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	12	0	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	994	"AWI"	994	6440	7122	6735	3	0	0	0	0	1	0	188	1	0	0	0	0	0	0	0	0	0	0	1	0	11	0	0	0	28	16	0	10	4	0	0	0	1	0	0	0	0	0	7	11.5	639.5	0	0	0	0	0	0	36	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	203	12	0	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	998	"AWI"	998	6505	7202	6823	2	0	0	0	0	2	0	140	0	0	0	0	0	0	3	0	0	0	0	4	0	13	0	0	0	9	16	0	0	1	2	0	0	1	0	0	0	0	0	2	3	497.5	0	1	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	15	0	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	1002	"AWI"	1002	6553	7326	6905	1.5	0	0	1	0	0	0	157	1	0	0	0	0	0	0	0	0	0	0	0	1	9	0	0	0	8	14	0	4	0	0	0	0	1	0	0	0	0	0	4	3.5	381	0	2	0	0	0	0	54	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	332	13	0	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	1006	"AWI"	1006	6638	7412	6987	2.5	0	0	1	0	0	0	121	1	0	0	0	0	0	0	0	0	0	0	0	4	7	0	0	0	7	24	0	7	4	0	0	0	1	0	0	1	0	0	3	9.5	0	0	0	0	0	0	0	74	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	185	11	0	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	1010	"AWI"	1010	6700	7489	7071	2.5	0	0	0	0	0	0	148	1	0	0	0	0	1	10	0	0	0	0	1	0	5	0	0	0	12	14	0	5	1	0	0	0	2	0	0	0	0	0	5	10	519	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	202	6	0	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	1014	"AWI"	1014	6767	7587	7152	3.5	0	0	0	0	2	0	196	0	0	0	0	0	0	1	0	0	0	0	1	1	7	0	0	0	8	19	0	9	3	0	0	0	0	0	0	0	1	0	5	5.5	455	0	1	0	0	0	0	90	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	209	15	0	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	1018	"AWI"	1018	6871	7657	7234	9	0	0	0	0	0	0	143	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	12	19	0	6	6	0	0	0	0	0	0	0	0	0	3	3	667.5	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	207	12	0	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	1022	"AWI"	1022	6938	7741	7322	6	0	0	0	0	0	0	122	0	0	0	1	0	1	0	0	0	0	0	0	0	10	1	0	0	16	17	0	5	2	0	0	0	1	0	0	0	0	0	6	3	408.5	0	2	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	218	19	0	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	1026	"AWI"	1026	7070	7810	7403	4	0	0	0	0	1	0	150	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	10	0	1	3	0	0	0	0	0	0	0	1	0	8	2.5	373	0	0	0	0	0	0	106	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	330	16	0	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	1030	"AWI"	1030	7165	7888	7485	2	0	0	0	0	1	0	117	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	9	21	0	1	2	0	0	0	0	0	0	0	0	0	6	3	354.5	0	1	0	0	0	0	107	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	421	12	0	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	1034	"AWI"	1034	7241	7994	7583	3	0	0	0	0	1	0	225	0	0	0	0	0	1	0	0	0	0	0	3	0	2	0	0	0	14	20	0	2	10	0	0	0	4	0	0	0	0	0	8	5.5	325.5	0	0	0	0	0	0	115	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	311	30	0	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	1038	"AWI"	1038	7335	8158	7713	2.5	0	0	1	0	0	0	197	0	0	0	0	0	1	0	0	0	0	0	0	4	5	0	0	0	17	33	0	0	1	0	0	0	0	0	0	0	0	0	12	5	251	0	3	0	0	0	0	106	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	418	17	0	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	1042	"AWI"	1042	7390	8414	7832	2.5	0	0	1	0	2	0	202	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	16	21	0	4	3	0	0	0	2	0	0	0	0	0	6	0	240.5	0	0	0	0	0	0	113	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	390	20	0	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	1046	"AWI"	1046	7508	8562	7968	4	0	0	0	0	0	0	184	0	0	0	1	0	0	0	0	0	0	0	3	0	4	0	0	0	11	29	0	3	1	0	0	0	1	0	0	0	0	0	4	5.5	294.5	0	1	0	0	0	0	158	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	359	22	1	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	1050	"AWI"	1050	7592	8703	8115	4	0	0	1	0	1	0	198	0	0	0	0	0	0	0	0	0	0	0	5	0	5	0	0	0	9	23	0	12	4	0	0	0	4	0	0	1	1	0	16	13	392	0	0	0	0	0	0	143	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	243	14	0	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	1054	"AWI"	1054	7681	8901	8248	0	0	0	1	0	0	0	211	0	0	0	0	0	0	0	0	0	0	0	4	0	7	0	0	0	7	19	0	1	3	0	0	0	0	0	0	0	0	0	11	9.5	371	0	0	0	0	0	0	144	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	309	16	0	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	1058	"AWI"	1058	7820	8994	8392	4.5	0	0	1	0	0	0	388	1	0	0	0	0	1	0	0	0	0	0	5	1	6	0	0	0	3	0	0	5	4	0	0	0	0	0	0	0	0	0	7	11	386	0	1	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	18	0	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	1062	"AWI"	1062	7901	9136	8537	17	0	0	0	0	0	0	281	0	0	0	0	0	0	0	0	0	0	0	8	0	7	0	0	0	1	18	0	17	4	0	0	0	0	0	0	0	0	0	7	16.5	664.5	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	14	0	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	1066	"AWI"	1066	8072	9232	8668	6	0	0	0	0	0	0	189	0	0	0	0	0	0	0	0	0	0	0	7	0	7	0	0	0	8	33	0	8	1	0	0	0	1	0	0	0	0	0	9	11	418.5	0	2	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222	18	1	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	1070	"AWI"	1070	8206	9328	8809	2	0	0	0	0	0	0	200	0	0	1	0	0	1	0	0	0	0	0	2	0	5	0	0	0	4	26	0	3	1	0	0	0	3	0	0	0	0	0	7	12	426.5	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	153	14	0	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	1074	"AWI"	1074	8339	9443	8947	13	0	0	0	0	0	0	147	0	0	0	0	0	2	1	0	0	0	0	1	0	7	0	0	0	0	0	0	14	0	0	0	0	3	0	0	0	0	0	11	7	745.5	0	0	0	0	0	0	126	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	19	12	1	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	1078	"AWI"	1078	8540	9516	9074	6	0	0	0	0	1	0	200	0	0	0	0	0	0	0	0	0	0	0	7	1	3	0	0	0	3	17	0	6	1	0	0	0	2	0	0	0	0	0	5	8	456.5	0	1	0	0	0	0	201	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	49	11	0	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	1082	"AWI"	1082	8656	9695	9213	6.5	0	0	0	0	1	0	323	0	0	0	0	0	0	0	0	0	0	0	11	1	0	0	0	0	0	20	0	8	6	0	0	0	2	0	0	1	0	0	16	6	335	0	0	0	0	0	0	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	38	1	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	1086	"AWI"	1086	8782	9838	9344	23	0	0	0	0	0	0	337	0	0	0	0	0	1	0	0	0	0	0	5	2	8	0	0	0	0	7	0	5	1	31	0	0	7	0	0	0	0	0	4	21	500.5	0	0	0	0	0	0	62	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	8	7	0	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	1090	"AWI"	1090	8869	10016	9466	9.5	0	0	0	0	0	0	266	0	0	0	0	0	0	1	0	0	0	0	6	1	10	0	0	0	2	0	0	3	0	16	0	0	3	1	1	1	0	0	11	15	540	0	1	0	0	0	3	61	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	5	0	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	1094	"AWI"	1094	8972	10214	9581	10	0	0	0	0	1	0	319	0	0	0	0	0	0	0	0	0	0	0	37	0	10	0	0	0	1	0	0	4	1	14	0	0	9	3	0	0	0	0	11	9	442.5	0	0	0	0	0	0	86	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	6	4	0	1
1643	1698	"Mansell Pond"	45.04167	-68.73333	1098	"AWI"	1098	9140	10308	9719	22	0	0	1	2	0	0	314	0	0	0	0	0	2	0	0	0	0	0	11	3	13	0	0	0	0	8	0	0	1	148	0	0	23	0	0	1	0	0	15	46.5	407.5	0	0	0	0	0	0	76	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	6	3	2	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	1102	"AWI"	1102	9244	10476	9852	25	0	0	0	0	2	0	596	0	0	0	0	0	0	0	0	0	0	0	25	6	9	0	6	0	4	13	0	0	3	281	0	0	42	0	0	6	0	0	5	45	94	0	0	0	0	0	0	114	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3	2	0	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	1106	"AWI"	1106	9400	10594	9983	9	0	0	2	1	0	0	444	0	2	0	0	0	1	0	0	0	0	1	26	9	21	0	0	0	1	18	0	0	3	487	0	0	137	0	0	5	0	0	28	56	84	0	1	0	0	0	0	129	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	1	0	4	10	0	0
1643	1698	"Mansell Pond"	45.04167	-68.73333	1110	"AWI"	1110	9523	10722	10115	2	0	68	2	0	7	0	229	0	4	0	0	0	1	0	0	0	0	1	16	33	84	1	0	0	2	26	0	1	4	774	0	0	38	0	0	9	0	0	18	198	156	0	0	0	0	0	0	104	0	0	0	0	0	0	0	21	0	0	0	0	0	0	2	0	0	1	14	0	0
