"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Betulaceae"	"Caprifoliaceae"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fagus"	"Fraxinus"	"Indeterminable"	"Isoëtes"	"Juglans"	"Larix"	"Myrica"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Platanus"	"Poaceae"	"Populus"	"Quercus"	"Salix"	"Thalictrum"	"Tsuga"	"Ulmus"
946	976	"Lac Gras"	52.25	-67.06667	918	"AWI"	918	2777	3665	3182	7.69230769230769	0	21.6783216783217	0	0.699300699300699	0	34.2657342657343	10.4895104895105	0	0	0	1.3986013986014	0	1.3986013986014	0	0	4.1958041958042	0.699300699300699	0	0	0	0	0	13.986013986014	0	0.699300699300699	0.699300699300699	0.699300699300699	0.699300699300699	0.699300699300699	0	0
946	976	"Lac Gras"	52.25	-67.06667	928	"AWI"	928	3139	4075	3614	5.52147239263804	0	17.1779141104294	0	0.613496932515337	0	33.7423312883436	11.0429447852761	0	0	0	2.45398773006135	0	0.613496932515337	0	0	10.4294478527607	0.613496932515337	0	0.613496932515337	0	0.613496932515337	0	12.8834355828221	0	1.22699386503067	0.613496932515337	1.22699386503067	0.613496932515337	0	0	0
946	976	"Lac Gras"	52.25	-67.06667	933	"AWI"	933	3367	4252	3830	4.52488687782805	0	15.3846153846154	0.452488687782805	0	0	39.3665158371041	17.6470588235294	1.80995475113122	0	0	1.80995475113122	0	0.452488687782805	0	0	4.52488687782805	0	0	0.904977375565611	0	1.80995475113122	0	9.50226244343891	0	0	0	0.904977375565611	0	0	0	0.904977375565611
946	976	"Lac Gras"	52.25	-67.06667	938	"AWI"	938	3625	4430	4044	0.884955752212389	0	14.6017699115044	0.884955752212389	0	0	42.0353982300885	17.2566371681416	0	0	0	1.32743362831858	0	0.884955752212389	0	0	7.07964601769912	0.884955752212389	0	0	0	0	0	11.0619469026549	0	0	2.21238938053097	0.442477876106195	0	0	0	0.442477876106195
946	976	"Lac Gras"	52.25	-67.06667	945	"AWI"	945	4077	4800	4354	4.92610837438424	0	21.1822660098522	0	0	0	39.4088669950739	12.807881773399	1.47783251231527	0	0	2.46305418719212	0	0.492610837438424	0	0	4.43349753694581	0.492610837438424	0	0.985221674876847	0.492610837438424	0	0	9.35960591133005	0	0	0	0.985221674876847	0.492610837438424	0	0	0
946	976	"Lac Gras"	52.25	-67.06667	950	"AWI"	950	4302	5858	4850	10.0671140939597	0	10.738255033557	0.671140939597315	0	0	32.2147651006711	14.7651006711409	0	1.34228187919463	0	2.01342281879195	0	0	0	0	6.71140939597315	2.01342281879195	0	2.68456375838926	0	0	0	13.4228187919463	0	0.671140939597315	0	2.68456375838926	0	0	0	0
946	976	"Lac Gras"	52.25	-67.06667	961	"AWI"	961	5194	6952	6147	8.67052023121387	0	0	0.578034682080925	1.15606936416185	0	42.7745664739884	16.7630057803468	0	0	0	2.89017341040462	0	0	0	0	8.67052023121387	0.578034682080925	0	0.578034682080925	0	1.15606936416185	0	15.028901734104	0	0.578034682080925	0	0.578034682080925	0	0	0	0
946	976	"Lac Gras"	52.25	-67.06667	963	"AWI"	963	5429	7062	6388	9.16666666666667	0	0	0	0	0	52.5	10.8333333333333	0.833333333333333	0	0	0.833333333333333	0	0	0.833333333333333	0	9.16666666666667	0.833333333333333	0	0.833333333333333	0	0	0	12.5	0	0.833333333333333	0	0.833333333333333	0	0	0	0
946	976	"Lac Gras"	52.25	-67.06667	965	"AWI"	965	5594	7265	6628	7.42574257425743	0	14.3564356435644	0	0	0	51.980198019802	8.41584158415842	0	0	0	0.99009900990099	0	0	0	0	9.40594059405941	0.99009900990099	0	0.495049504950495	0.495049504950495	0	0	4.95049504950495	0	0	0	0	0.495049504950495	0	0	0
946	976	"Lac Gras"	52.25	-67.06667	967	"AWI"	967	6031	7318	6831	5.55555555555556	0	29.2929292929293	0	0.505050505050505	0	39.3939393939394	8.08080808080808	0.505050505050505	0	0	2.52525252525253	0	0	0	0	9.09090909090909	0.505050505050505	0	1.51515151515152	0.505050505050505	0	0	0	0	0.505050505050505	0	0.505050505050505	0.505050505050505	0	0	1.01010101010101
946	976	"Lac Gras"	52.25	-67.06667	969	"AWI"	969	6322	7404	7055	21.5116279069767	0	17.4418604651163	0.581395348837209	0	0	30.2325581395349	9.88372093023256	0	0	0	2.90697674418605	0	0	0	0	9.30232558139535	0.581395348837209	0	5.23255813953488	0.581395348837209	0	0	0	0	1.16279069767442	0	0	0	0	0	0.581395348837209
946	976	"Lac Gras"	52.25	-67.06667	971	"AWI"	971	6497	7524	7242	9.12863070539419	0	22.8215767634855	0.4149377593361	0	0	35.2697095435685	10.7883817427386	0	0.829875518672199	0	0.829875518672199	0	0	0	0	9.54356846473029	1.2448132780083	0.4149377593361	1.6597510373444	0	0.4149377593361	0	5.80912863070539	0	0.829875518672199	0	0	0	0	0	0
946	976	"Lac Gras"	52.25	-67.06667	973	"AWI"	973	6636	7667	7366	4.03225806451613	0	29.0322580645161	0	0.268817204301075	0	33.8709677419355	9.40860215053763	0.537634408602151	0	0	1.61290322580645	0	0.268817204301075	0	0	5.64516129032258	1.88172043010753	0	2.41935483870968	0	0.806451612903226	0	7.79569892473118	0	0.806451612903226	0	0	1.34408602150538	0	0	0.268817204301075
946	976	"Lac Gras"	52.25	-67.06667	975	"AWI"	975	6739	7958	7466	2.74914089347079	0	34.020618556701	0	0.343642611683849	0	27.8350515463918	8.59106529209622	0	0	0	6.18556701030928	0	0	0	0	6.18556701030928	1.03092783505155	0	1.03092783505155	0	0.687285223367698	0	8.93470790378007	0	0.343642611683849	0	0	2.06185567010309	0	0	0
946	976	"Lac Gras"	52.25	-67.06667	980	"AWI"	980	6914	8381	7679	4.91803278688525	0	0	0	0.546448087431694	0	26.775956284153	9.2896174863388	1.09289617486339	0	0.546448087431694	8.19672131147541	0	0.546448087431694	0	0	15.3005464480874	0	0	1.09289617486339	0	0.546448087431694	0	25.1366120218579	0	1.09289617486339	3.27868852459016	1.09289617486339	0	0	0	0.546448087431694
946	976	"Lac Gras"	52.25	-67.06667	985	"AWI"	985	7095	8750	7905	4.76190476190476	0	30.1587301587302	0	1.05820105820106	0	15.8730158730159	8.46560846560847	3.17460317460317	0	0.529100529100529	4.23280423280423	0.529100529100529	0	0	0	16.4021164021164	0	0	0.529100529100529	0	0.529100529100529	0	5.29100529100529	0	0	2.64550264550265	0.529100529100529	4.23280423280423	0.529100529100529	0.529100529100529	0
