"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Celtis"	"Cephalanthus"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Indeterminable"	"Juglans"	"Lamiaceae"	"Larix"	"Liquidambar"	"Lyonia"	"Morus"	"Myrica"	"Nyssa"	"Onagraceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rumex"	"Salix"	"Sambucus"	"Sarcobataceae"	"Saxifragaceae"	"Smilacaceae"	"Thalictrum"	"Tilia"	"Toxicodendron"	"Ulmus"	"Urticaceae"	"Viburnum"
525	539	"Cupola Pond"	36.799032	-91.090148	315	"AWI"	315	14367	16432	15454	0	0	1.61725067385445	0	1.07816711590297	3.50404312668464	0	0.808625336927224	0.269541778975741	0	0	0	0	0	1.34770889487871	0	1.88679245283019	0	0	0	0	27.7628032345013	1.34770889487871	0	0	0	0.539083557951483	0	0	0	0	0	0	0	14.55525606469	3.23450134770889	0	0	5.12129380053908	0	0	0	0	34.2318059299191	0	0	0	1.07816711590297	0	0	0	0	0.808625336927224	0	0	0.808625336927224	0	0
525	539	"Cupola Pond"	36.799032	-91.090148	355	"AWI"	355	14754	16913	15924	0.675675675675676	0	4.5045045045045	0.45045045045045	0.225225225225225	2.25225225225225	0	0.900900900900901	0.225225225225225	0	0	0	0	0	2.92792792792793	1.35135135135135	8.78378378378378	0	0	0	0	19.5945945945946	2.7027027027027	0	0	0	0	0	0	0	0	0	0	0	13.963963963964	4.27927927927928	0	0	9.23423423423423	0	0	0	0	22.5225225225225	0	0	0	2.92792792792793	0	0	0	0.225225225225225	1.35135135135135	0	0	0.675675675675676	0	0.225225225225225
525	539	"Cupola Pond"	36.799032	-91.090148	415	"AWI"	415	15544	17459	16636	0.985221674876847	0	4.92610837438424	0.738916256157635	0.738916256157635	3.20197044334975	0	0.985221674876847	0	0	0.246305418719212	0.246305418719212	0	0	2.95566502463054	0.246305418719212	4.67980295566502	0	0	0	0	11.8226600985222	2.21674876847291	0	0	0	0	0	0	0	0	0	0	0	27.3399014778325	4.1871921182266	0	0	6.1576354679803	0	0	0	0	25.3694581280788	0	0	0	1.23152709359606	0	0	0	0	0.985221674876847	0	0	0.738916256157635	0	0
525	539	"Cupola Pond"	36.799032	-91.090148	455	"AWI"	455	16158	17805	17104	1.19402985074627	0	5.37313432835821	1.19402985074627	1.19402985074627	4.77611940298508	0	3.88059701492537	0	0.597014925373134	0	0	0	0	3.88059701492537	0	4.47761194029851	0	0	0	0	0	2.6865671641791	0	0	0	0	0	0	0	0	0	0	0	30.1492537313433	7.46268656716418	0.298507462686567	0	3.88059701492537	0	0	0.298507462686567	0	28.0597014925373	0	0	0	0	0	0	0	0	0	0	0	0.597014925373134	0	0
525	539	"Cupola Pond"	36.799032	-91.090148	495	"AWI"	495	16581	18143	17506	2.02429149797571	0	3.77867746288799	0.269905533063428	0.539811066126856	3.50877192982456	0	1.61943319838057	0	0	0.269905533063428	0	0	0	1.07962213225371	0.269905533063428	4.8582995951417	0	0	0	0	15.3846153846154	0.269905533063428	0	0	0	0	0	0	0	0	0	0	0	36.8421052631579	5.26315789473684	0	0	2.96896086369771	0	0	0.269905533063428	0	17.8137651821862	0	0	0	0.809716599190283	0	0	0	0	1.88933873144399	0	0	0.269905533063428	0	0
525	539	"Cupola Pond"	36.799032	-91.090148	555	"AWI"	555	17014	18691	17942	3	0	6.28571428571429	0.285714285714286	0.285714285714286	5.71428571428571	0	2.57142857142857	0	0	0	0	0	0	0.571428571428571	0	4.85714285714286	0	0	0	0	0	1.71428571428571	0	0	0	0	0	0	0.285714285714286	0	0	0	0	36.7142857142857	9.14285714285714	0	0	4.28571428571429	0	0	0	0	20.5714285714286	0	0	0	1.42857142857143	0.285714285714286	0	0	0.285714285714286	1.42857142857143	0	0	0.285714285714286	0	0
525	539	"Cupola Pond"	36.799032	-91.090148	575	"AWI"	575	17204	18823	18089	3.68098159509202	0	3.37423312883436	0	0.306748466257669	0.920245398773006	0	0.306748466257669	0.613496932515337	0.306748466257669	0	0	0	0	0.920245398773006	0.306748466257669	2.76073619631902	0	0	0	0	0	1.84049079754601	0	0	0	0	0	0.306748466257669	0	0	0	0	0	54.7546012269939	9.96932515337423	0	0	4.60122699386503	0	0	0	0	11.9631901840491	0	0	0	0.613496932515337	0	0	0	0.613496932515337	1.53374233128834	0	0	0.306748466257669	0	0
525	539	"Cupola Pond"	36.799032	-91.090148	615	"AWI"	615	17506	19129	18377	0.25	0	1	0.25	0.25	3.75	0	0.25	0.75	0	0.25	0	0	0.5	0.25	0.25	5	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	34.125	26.375	0	0	7.75	0	0	0	0	12.25	0	0	0	3.25	0	0	0	0.5	1	0	0	0.25	0	0.25
525	539	"Cupola Pond"	36.799032	-91.090148	635	"AWI"	635	17632	19287	18518	0	0	3.36322869955157	0.672645739910314	0.896860986547085	1.12107623318386	0	0.448430493273543	0	0.224215246636771	0	0	0	0	0.672645739910314	0.896860986547085	1.34529147982063	0	0	0	0	3.1390134529148	12.780269058296	0	0	0.448430493273543	0	0	0	0	0	0	0	0	30.3811659192825	17.152466367713	0	0	8.07174887892377	0	0	0	0	12.780269058296	0	0	0	1.5695067264574	0	0	0.224215246636771	2.69058295964126	1.12107623318386	0	0	0	0	0
525	539	"Cupola Pond"	36.799032	-91.090148	655	"AWI"	655	17772	19408	18652	0	0	8.7248322147651	0	1.34228187919463	0	0	2.68456375838926	2.01342281879195	0	0	0.671140939597315	0	0	3.35570469798658	0	0	0	0	0	0	0	13.4228187919463	0	0	0	0	0	0	0.671140939597315	0	0	0	0	18.4563758389262	18.4563758389262	0	0	9.39597315436242	0	0	0	0	11.4093959731544	0	0	0	4.69798657718121	0	0	1.34228187919463	1.34228187919463	1.34228187919463	0	0	0	0	0.671140939597315
525	539	"Cupola Pond"	36.799032	-91.090148	695	"AWI"	695	18024	19693	18907	0.894187779433681	0	1.4903129657228	0	0	1.4903129657228	0	0.596125186289121	0	0.596125186289121	0.29806259314456	0	0	0	0.596125186289121	0.29806259314456	3.57675111773472	0	0	0	0	0	1.19225037257824	0	0	0	0	0	0	0	0	0	0	0	18.0327868852459	57.8241430700447	0	0	0.894187779433681	0	0	0	0	10.7302533532042	0	0	0	0.596125186289121	0	0	0	0	0.596125186289121	0	0	0.29806259314456	0	0
525	539	"Cupola Pond"	36.799032	-91.090148	735	"AWI"	735	18278	19955	19157	0.672947510094213	0	1.07671601615074	0	0.269179004037685	1.07671601615074	0	0.53835800807537	0	0	0	0	0	0	0.269179004037685	0	5.3835800807537	0.269179004037685	0	0	0	0	2.15343203230148	0	0	0	0	0	0	0	0	0	0	0	26.7833109017497	50.2018842530283	0	0	2.96096904441454	0	0	0	0	5.65275908479139	0	0	0	1.07671601615074	0	0	0	1.07671601615074	0.269179004037685	0	0	0	0	0.269179004037685
525	539	"Cupola Pond"	36.799032	-91.090148	775	"AWI"	775	18517	20254	19410	0.279329608938547	0	1.11731843575419	0	0.279329608938547	0.837988826815642	0	0	0	0	0	0	0	0	0.279329608938547	0	0.558659217877095	0.279329608938547	0	0	0	0	1.95530726256983	0	0	0	0.279329608938547	0	0	0	0	0	0	0	26.9553072625698	56.0055865921788	0	0	0.837988826815642	0	0	0	0	8.10055865921788	0.279329608938547	0	0	0	0	0	0	1.11731843575419	0.837988826815642	0	0	0	0	0
525	539	"Cupola Pond"	36.799032	-91.090148	815	"AWI"	815	18759	20497	19663	1.46198830409357	0	1.16959064327485	0.292397660818713	0	1.75438596491228	0	0.584795321637427	0	0	0.292397660818713	0	0	0	0	0	3.21637426900585	0	0	0	0	0	0.87719298245614	0	0	0	0	0	0	0	0	0	0	0	53.9473684210526	28.5087719298246	0	0	1.46198830409357	0	0	0	0	5.26315789473684	0	0	0	0.292397660818713	0	0	0	0	0.87719298245614	0	0	0	0	0
525	539	"Cupola Pond"	36.799032	-91.090148	856	"AWI"	856	19049	20740	19925	0	0	2.4	0	0.266666666666667	1.33333333333333	0	0.8	0	0.266666666666667	0	0	0	0	1.06666666666667	0.533333333333333	3.2	0	0	0	0	0	2.93333333333333	0	0	0	0	0	0	0	0	0	0	0	28.6666666666667	42.2666666666667	0	0	4.26666666666667	0	0	0	0	8	0	0	0	0.266666666666667	0	0	0	0	3.73333333333333	0	0	0	0	0
525	539	"Cupola Pond"	36.799032	-91.090148	915	"AWI"	915	19441	21156	20279	0	0	1.67064439140811	0.238663484486874	1.19331742243437	2.38663484486873	0	0.477326968973747	0	0.477326968973747	0.238663484486874	0.238663484486874	0	0	1.67064439140811	0.238663484486874	4.05727923627685	0	0	0	0	0	8.1145584725537	0	0	0.238663484486874	0	0	0	0	0	0	0	0	16.945107398568	44.1527446300716	0	0	6.44391408114559	0	0	0	0	5.96658711217184	0	0	0	2.14797136038186	0.477326968973747	0	0	0	2.38663484486873	0	0	0.238663484486874	0	0
525	539	"Cupola Pond"	36.799032	-91.090148	935	"AWI"	935	19594	21265	20398	0.786369593709043	0	2.62123197903014	0	0	1.8348623853211	0	1.57273918741809	0	0.262123197903014	0	0	0	0	0.786369593709043	0	6.81520314547838	0.524246395806029	0	0	0	0	2.09698558322412	0	0	0	0	0	0	0	0	0	0	0	40.4980340760157	22.5425950196592	0	0	4.71821756225426	0	0	0	0	9.69855832241153	0	0	0	1.57273918741809	0	0	0	0.524246395806029	2.62123197903014	0	0	0.524246395806029	0	0
525	539	"Cupola Pond"	36.799032	-91.090148	955	"AWI"	955	19694	21397	20517	0.561009817671809	0	3.64656381486676	0.280504908835905	0.841514726507714	1.96353436185133	0	1.12201963534362	0.841514726507714	0.561009817671809	0.280504908835905	0	0	0	1.68302945301543	0	2.24403927068724	0	0	0	0	2.52454417952314	1.68302945301543	0	0	0	0	0	0	0	0	0	0	0	40.9537166900421	24.8246844319776	0	0	2.52454417952314	0	0	0	0	10.0981767180926	0.280504908835905	0	0	1.68302945301543	0	0	0	0	1.40252454417952	0	0	0	0	0
525	539	"Cupola Pond"	36.799032	-91.090148	995	"AWI"	995	19886	21709	20746	0.476190476190476	0	2.14285714285714	0.952380952380952	0.238095238095238	3.0952380952381	0	1.42857142857143	0	0	0	0	0	0	1.9047619047619	0	6.90476190476191	0.476190476190476	0	0	0	0	2.85714285714286	0	0	0	0	0	0	0	0	0	0	0	34.2857142857143	20.952380952381	0	0	6.19047619047619	0	0	0	0	13.5714285714286	0	0	0	0.714285714285714	0	0	0	0.238095238095238	2.38095238095238	0	0	0.952380952380952	0.238095238095238	0
525	539	"Cupola Pond"	36.799032	-91.090148	1035	"AWI"	1035	20096	21986	20971	0	0	0.298507462686567	0	0	0.597014925373134	0	0.298507462686567	0	0	0	0.298507462686567	0	0	0.597014925373134	0	2.08955223880597	0	0	0	0	0	0.597014925373134	0	0	0	0	0	0	0	0	0	0	0	17.7611940298507	67.0149253731343	0	0	2.38805970149254	0	0	0.597014925373134	0	5.97014925373134	0	0	0	0.895522388059702	0	0	0	0	0.298507462686567	0	0	0.298507462686567	0	0
525	539	"Cupola Pond"	36.799032	-91.090148	1059	"AWI"	1059	20232	22151	21114	1.32275132275132	0	1.32275132275132	0.264550264550265	0.264550264550265	2.11640211640212	0	0.793650793650794	0	0.264550264550265	0	0	0	0	1.32275132275132	0.264550264550265	5.82010582010582	0.264550264550265	0	0	0	0	3.43915343915344	0	0	0	0	0	0	0.264550264550265	0	0	0	0	14.1534391534392	55.4232804232804	0	0	2.91005291005291	0	0	0	0	7.93650793650794	0	0	0	0.264550264550265	0.264550264550265	0	0	0	1.05820105820106	0	0	0.264550264550265	0	0
